ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
603098.SH,20210528,23.13,2.3234,6.6869,0.9,4.5701,3.9532,3.9431,53879.9978,53879.9978,18720.5494,1246244.3491,1246244.3491
603098.SH,20210527,23.5,1.575,4.533,0.82,4.6432,4.0164,4.0062,53879.9978,53879.9978,18720.5494,1266179.9483,1266179.9483
603098.SH,20210526,23.15,1.3099,3.7701,0.65,4.574,3.9566,3.9466,53879.9978,53879.9978,18720.5494,1247321.9491,1247321.9491
603098.SH,20210525,23.16,1.8153,5.2245,0.95,4.5760000000000005,3.9583,3.9483,53879.9978,53879.9978,18720.5494,1247860.749,1247860.749
603098.SH,20210524,23.18,1.6892,4.8617,0.87,4.58,3.9617,3.9517,53879.9978,53879.9978,18720.5494,1248938.3490000002,1248938.3490000002
603098.SH,20210521,23.83,2.3574,6.7848,1.21,4.7084,4.0728,4.0625,53879.9978,53879.9978,18720.5494,1283960.3476,1283960.3476
603098.SH,20210520,24.69,2.43,6.9937,1.26,4.8783,4.2198,4.2091,53879.9978,53879.9978,18720.5494,1330297.1457,1330297.1457
603098.SH,20210519,24.15,1.7590000000000001,5.0625,0.86,4.7716,4.1275,4.117,53879.9978,53879.9978,18720.5494,1301201.9469,1301201.9469
603098.SH,20210518,23.69,1.3291,3.8252,0.53,4.6807,4.0489,4.0386,53879.9978,53879.9978,18720.5494,1276417.1479,1276417.1479
603098.SH,20210517,23.59,1.8233,5.2476,0.67,4.6610000000000005,4.0318,4.0216,53879.9978,53879.9978,18720.5494,1271029.1481,1271029.1481
603098.SH,20210514,23.0,2.3639,6.8036,0.9,4.5444,3.931,3.9210000000000003,53879.9978,53879.9978,18720.5494,1239239.9494,1239239.9494
603098.SH,20210513,22.84,2.3962,6.8965,0.94,4.5128,3.9036,3.8937,53879.9978,53879.9978,18720.5494,1230619.1498,1230619.1498
603098.SH,20210512,22.89,2.3498,6.7629,0.95,4.5227,3.9122,3.9022,53879.9978,53879.9978,18720.5494,1233313.1496,1233313.1496
603098.SH,20210511,23.5,3.5242,10.1432,1.49,4.6432,4.0164,4.0062,53879.9978,53879.9978,18720.5494,1266179.9483,1266179.9483
603098.SH,20210510,21.61,2.9751,8.5626,1.33,4.2698,3.6934,3.6839999999999997,53879.9978,53879.9978,18720.5494,1164346.7525,1164346.7525
603098.SH,20210507,19.9,1.9463,5.6018,0.88,3.9319,3.4011,3.3925,53879.9978,53879.9978,18720.5494,1072211.9562,1072211.9562
603098.SH,20210506,20.14,1.9166,5.5162,0.84,3.9793,3.4421,3.4334,53879.9978,53879.9978,18720.5494,1085143.1557,1085143.1557
603098.SH,20210430,20.61,2.0054,5.9864,0.8,4.1512,3.4565,3.4478,52871.2071,52871.2071,17711.7587,1089675.5783,1089675.5783
603098.SH,20210429,20.05,3.0926,9.2317,1.18,4.1323,3.1582,3.4091,52871.2071,52871.2071,17711.7587,1060067.7024,1060067.7024
603098.SH,20210428,21.62,2.4019999999999997,7.1702,0.85,4.4559,3.4055,3.676,52871.2071,52871.2071,17711.7587,1143075.4975,1143075.4975
603098.SH,20210427,20.88,1.8029,5.3819,0.59,4.3034,3.2889,3.5502,52871.2071,52871.2071,17711.7587,1103950.8042,1103950.8042
603098.SH,20210426,21.27,2.3771,7.0959,0.76,4.3838,3.3504,3.6165,52871.2071,52871.2071,17711.7587,1124570.575,1124570.575
603098.SH,20210423,21.88,2.7989,8.6663,0.92,4.5095,3.4465,3.7202,52871.2071,52871.2071,17075.2371,1156822.0113,1156822.0113
603098.SH,20210422,21.65,3.7238,11.5303,1.34,4.4621,3.4102,3.6811,52871.2071,52871.2071,17075.2371,1144661.6337,1144661.6337
603098.SH,20210421,21.66,3.3937,10.5081,1.26,4.4642,3.4118,3.6828,52871.2071,52871.2071,17075.2371,1145190.3458,1145190.3458
603098.SH,20210420,19.69,2.9719,9.202,1.03,4.0582,3.1015,3.3479,52871.2071,52871.2071,17075.2371,1041034.0678,1041034.0678
603098.SH,20210419,19.14,2.6913,8.3331,0.82,3.9448,3.0149,3.2544,52871.2071,52871.2071,17075.2371,1011954.9039,1011954.9039
603098.SH,20210416,18.23,2.505,7.7564,0.58,3.7572,2.8715,3.0996,52871.2071,52871.2071,17075.2371,963842.1054,963842.1054
603098.SH,20210415,18.2,2.4175,7.7177,0.47,3.8103,2.8262,3.0508,52123.3096,52123.3096,16327.3396,948644.2347,948644.2347
603098.SH,20210414,18.49,2.9289,9.3501,0.53,3.8710000000000004,2.8713,3.0994,52123.3096,52123.3096,16327.3396,963759.9945,963759.9945
603098.SH,20210413,17.98,3.9987,12.7653,0.65,3.7642,2.7921,3.0139,52123.3096,52123.3096,16327.3396,937177.1066,937177.1066
603098.SH,20210412,18.9,4.7535,15.1752,0.69,3.9569,2.9349,3.1681,52123.3096,52123.3096,16327.3396,985130.5514,985130.5514
603098.SH,20210409,20.34,7.9912,25.5111,1.03,4.2583,3.1586,3.4095,52123.3096,52123.3096,16327.3396,1060188.1173,1060188.1173
603098.SH,20210408,19.21,5.9187,18.8948,0.73,4.0218,2.9831,3.2201,52123.3096,52123.3096,16327.3396,1001288.7774,1001288.7774
603098.SH,20210407,18.34,4.8444,15.4651,0.54,3.8396,2.8480000000000003,3.0742,52123.3096,52123.3096,16327.3396,955941.4981,955941.4981
603098.SH,20210406,18.23,7.0355,22.4603,0.8,3.8166,2.8309,3.0558,52123.3096,52123.3096,16327.3396,950207.934,950207.934
603098.SH,20210402,17.15,8.7246,37.2566,1.08,3.5905,2.6632,2.8748,52123.3096,52123.3096,12206.0142,893914.7596,893914.7596
603098.SH,20210401,18.22,13.1717,51.7998,1.79,4.218999999999999,2.6056,2.8126,48001.9842,48001.9842,12206.0142,874596.1521,874596.1521
