ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
300746.SZ,20210528,9.67,0.4752,0.4752,0.98,1.7441,0.9597,0.8782,22573.8328,20936.1696,20936.1696,218288.9632,202452.76
300746.SZ,20210527,9.76,0.4523,0.4523,1.03,1.7603,0.9687,0.8863,22573.8328,20936.1696,20936.1696,220320.6081,204337.0153
300746.SZ,20210526,9.75,0.4659,0.4659,1.08,1.7585,0.9677,0.8854,22573.8328,20936.1696,20936.1696,220094.8698,204127.6536
300746.SZ,20210525,9.67,0.4002,0.4002,0.98,1.7441,0.9597,0.8782,22573.8328,20936.1696,20936.1696,218288.9632,202452.76
300746.SZ,20210524,9.58,1.0422,1.0422,0.81,1.7278,0.9508,0.87,22573.8328,7398.6696,7398.6696,216257.3182,70879.2548
300746.SZ,20210521,9.65,1.8222,1.8222,1.43,1.7405,0.9578,0.8764,22573.8328,7398.6696,7398.6696,217837.4865,71397.1616
300746.SZ,20210520,9.47,0.8948,0.8948,0.63,1.7080000000000002,0.9399,0.86,22573.8328,7243.9858,7243.9858,213774.1966,68600.5455
300746.SZ,20210519,9.49,1.2311,1.2311,0.9,1.7116,0.9419,0.8618,22573.8328,7243.9858,7243.9858,214225.6733,68745.4252
300746.SZ,20210518,9.6,0.8343,0.8343,0.61,1.7314,0.9528,0.8718,22573.8328,7243.9858,7243.9858,216708.7949,69542.2637
300746.SZ,20210517,9.61,1.7336,1.7336,1.41,1.7332,0.9538,0.8727,22573.8328,7243.9858,7243.9858,216934.5332,69614.7035
300746.SZ,20210514,9.87,1.8241,1.8241,1.58,1.7801,0.9796,0.8963,22573.8328,7243.9858,7243.9858,222803.7297,71498.1398
300746.SZ,20210513,9.73,1.5017,1.5017,1.45,1.7549,0.9657,0.8836,22573.8328,7243.9858,7243.9858,219643.3931,70483.9818
300746.SZ,20210512,9.66,0.9306,0.9306,0.86,1.7423,0.9588,0.8773,22573.8328,7243.9858,7243.9858,218063.2248,69976.9028
300746.SZ,20210511,9.62,0.8911,0.8911,0.74,1.735,0.9548,0.8736,22573.8328,7243.9858,7243.9858,217160.2715,69687.1434
300746.SZ,20210510,9.47,0.9904,0.9904,0.8,1.7080000000000002,0.9399,0.86,22573.8328,7243.9858,7243.9858,213774.1966,68600.5455
300746.SZ,20210507,9.52,1.4576,1.4576,1.09,1.7169999999999999,0.9449,0.8645,22573.8328,7243.9858,7243.9858,214902.8883,68962.7448
300746.SZ,20210506,9.77,0.9219,0.9219,0.61,1.7621,0.9697,0.8872,22573.8328,7243.9858,7243.9858,220546.3465,70773.7413
300746.SZ,20210430,9.83,1.1219,1.1219,0.71,1.7729,0.9756,0.8927,22573.8328,7243.9858,7243.9858,221900.7764,71208.3804
300746.SZ,20210429,9.96,1.4895,1.4895,1.01,1.7964,0.9885,0.9045,22573.8328,7243.9858,7243.9858,224835.3747,72150.0986
300746.SZ,20210428,9.77,1.2214,1.2214,0.81,1.7621,0.9697,0.8872,22573.8328,7243.9858,7243.9858,220546.3465,70773.7413
300746.SZ,20210427,9.89,1.9159,1.9159,1.4,1.7837,0.9816,0.8981,22573.8328,7243.9858,7243.9858,223255.2064,71643.0196
300746.SZ,20210426,9.85,1.8644,1.8644,1.47,1.7765,0.9776,0.8945,22573.8328,7243.9858,7243.9858,222352.2531,71353.2601
300746.SZ,20210423,10.18,1.3678,1.3678,1.09,1.8845,1.9459,1.2494,22573.8328,7243.9858,7243.9858,229801.6179,73743.7754
300746.SZ,20210422,10.35,1.0121,1.0121,0.79,1.916,1.9784,1.2703,22573.8328,7243.9858,7243.9858,233639.1695,74975.253
300746.SZ,20210421,10.34,1.4137,1.4137,1.14,1.9141,1.9765,1.2691,22573.8328,7243.9858,7243.9858,233413.4312,74902.8132
300746.SZ,20210420,10.52,1.1646,1.1646,0.95,1.9475,2.0109,1.2912,22573.8328,7243.9858,7243.9858,237476.7211,76206.7306
300746.SZ,20210419,10.58,1.3915,1.3915,1.06,1.9586,2.0224,1.2985,22573.8328,7243.9858,7243.9858,238831.151,76641.3698
300746.SZ,20210416,10.49,1.3154,1.3154,0.96,1.9419,2.0051,1.2875,22573.8328,7243.9858,7243.9858,236799.5061,75989.411
300746.SZ,20210415,10.32,1.1531,1.1531,0.73,1.9104,1.9727,1.2666,22573.8328,7243.9858,7243.9858,232961.9545,74757.9335
300746.SZ,20210414,10.29,1.1759,1.1759,0.71,1.9049,1.9669,1.2629,22573.8328,7243.9858,7243.9858,232284.7395,74540.6139
300746.SZ,20210413,10.2,1.1034,1.1034,0.63,1.8882,1.9497,1.2519,22573.8328,7243.9858,7243.9858,230253.0946,73888.6552
300746.SZ,20210412,10.13,1.7881,1.7881,1.01,1.8753,1.9363,1.2433,22573.8328,7243.9858,7243.9858,228672.9263,73381.5762
300746.SZ,20210409,10.4,1.6474,1.6474,0.85,1.9252,1.9879,1.2764,22573.8328,7243.9858,7243.9858,234767.8611,75337.4523
300746.SZ,20210408,10.5,2.1927,2.1927,1.15,1.9438,2.0071,1.2887,22573.8328,7243.9858,7243.9858,237025.2444,76061.8509
300746.SZ,20210407,10.76,1.5856,1.5856,0.72,1.9919,2.0568,1.3206,22573.8328,7243.9858,7243.9858,242894.4409,77945.2872
300746.SZ,20210406,10.63,1.4938,1.4938,0.58,1.9678,2.0319,1.3047,22573.8328,7243.9858,7243.9858,239959.8427,77003.5691
300746.SZ,20210402,10.5,1.9117,1.9117,0.77,1.9438,2.0071,1.2887,22573.8328,7243.9858,7243.9858,237025.2444,76061.8509
300746.SZ,20210401,10.68,2.559,2.559,1.13,1.9771,2.0415,1.3108,22573.8328,7243.9858,7243.9858,241088.5343,77365.7683
300746.SZ,20210331,10.99,2.0046,2.0046,0.88,2.0345,2.1007,1.3489,22573.8328,7243.9858,7243.9858,248086.4225,79611.4039
300746.SZ,20210330,10.96,3.0191,3.0191,1.32,2.0289,2.095,1.3452,22573.8328,7243.9858,7243.9858,247409.2075,79394.0844
300746.SZ,20210329,11.28,3.3061,3.3061,1.55,2.0881,2.1562,1.3844,22573.8328,7243.9858,7243.9858,254632.83399999997,81712.1598
300746.SZ,20210326,10.83,1.4452,1.4452,0.63,2.0048,2.0701,1.3292,22573.8328,7243.9858,7243.9858,244474.6092,78452.3662
300746.SZ,20210325,10.85,1.5471,1.5471,0.61,2.0085,2.074,1.3317,22573.8328,7243.9858,7243.9858,244926.0859,78597.2459
300746.SZ,20210324,10.83,2.1364,2.1364,0.73,2.0048,2.0701,1.3292,22573.8328,7243.9858,7243.9858,244474.6092,78452.3662
300746.SZ,20210323,11.1,3.0239,3.0239,0.81,2.0548,2.1217,1.3624,22573.8328,7243.9858,7243.9858,250569.5441,80408.2424
300746.SZ,20210322,11.45,2.4859,2.4859,0.66,2.1196,2.1886,1.4053,22573.8328,7243.9858,7243.9858,258470.3856,82943.6374
300746.SZ,20210319,11.26,2.3599,2.3599,0.59,2.0844,2.1523,1.382,22573.8328,7243.9858,7243.9858,254181.3573,81567.2801
300746.SZ,20210318,11.3,2.7061,2.7061,0.59,2.0918,2.16,1.3869,22573.8328,7243.9858,7243.9858,255084.3106,81857.0395
300746.SZ,20210317,11.42,4.1281,4.1281,0.78,2.1141,2.1829,1.4016,22573.8328,7243.9858,7243.9858,257793.1706,82726.3178
300746.SZ,20210316,11.59,7.0325,7.0325,1.18,2.1455,2.2154,1.4225,22573.8328,7243.9858,7243.9858,261630.7222,83957.7954
300746.SZ,20210315,10.82,2.5453,2.5453,0.4,2.003,2.0682,1.328,22573.8328,7243.9858,7243.9858,244248.8709,78379.9264
300746.SZ,20210312,10.81,3.6502,3.6502,0.53,2.0011,2.0663,1.3268,22573.8328,7243.9858,7243.9858,244023.1326,78307.4865
300746.SZ,20210311,11.1,5.6523,5.6523,0.77,2.0548,2.1217,1.3624,22573.8328,7243.9858,7243.9858,250569.5441,80408.2424
300746.SZ,20210310,10.81,7.7267,7.7267,1.19,2.0011,2.0663,1.3268,22573.8328,7243.9858,7243.9858,244023.1326,78307.4865
300746.SZ,20210309,11.51,10.2531,10.2531,1.9,2.1307,2.2001,1.4127,22573.8328,7243.9858,7243.9858,259824.8155,83378.2766
300746.SZ,20210308,11.33,4.5042,4.5042,0.88,2.0974,2.1657,1.3906,22573.8328,7243.9858,7243.9858,255761.5256,82074.3591
300746.SZ,20210305,11.57,6.03,6.03,1.18,2.1418,2.2116,1.42,22573.8328,7243.9858,7243.9858,261179.2455,83812.9157
300746.SZ,20210304,11.5,8.3327,8.3327,1.58,2.1289,2.1982,1.4114,22573.8328,7243.9858,7243.9858,259599.0772,83305.8367
300746.SZ,20210303,11.02,3.2771,3.2771,0.62,2.04,2.1065,1.3525,22573.8328,7243.9858,7243.9858,248763.6375,79828.7235
300746.SZ,20210302,10.97,4.7671,4.7671,0.95,2.0308,2.0969,1.3464,22573.8328,7243.9858,7243.9858,247634.9458,79466.5242
