ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
603105.SH,20210528,7.59,0.9732,1.1364,1.91,2.5007,8.8928,9.0283,50000.0,30830.0,26402.4,379500.0,233999.7
603105.SH,20210527,7.63,1.0397,1.214,1.31,2.5139,8.9397,9.0758,50000.0,30830.0,26402.4,381500.0,235232.9
603105.SH,20210526,7.61,1.2644,1.4765,1.91,2.5073,8.9163,9.052,50000.0,30830.0,26402.4,380500.0,234616.3
603105.SH,20210525,7.46,0.7246,0.8461,1.07,2.4579,8.7405,8.8736,50000.0,30830.0,26402.4,373000.0,229991.8
603105.SH,20210524,7.43,0.7377,0.8614,1.03,2.448,8.7054,8.8379,50000.0,30830.0,26402.4,371500.0,229066.9
603105.SH,20210521,7.56,0.6283,0.7337,0.75,2.4505,8.8577,8.9926,50000.0,30830.0,26402.4,378000.0,233074.8
603105.SH,20210520,7.52,0.6263,0.7313,0.68,2.4375,8.8108,8.945,50000.0,30830.0,26402.4,376000.0,231841.6
603105.SH,20210519,7.56,0.5989,0.6993,0.64,2.4505,8.8577,8.9926,50000.0,30830.0,26402.4,378000.0,233074.8
603105.SH,20210518,7.6,0.7984,0.9323,0.86,2.4634,8.9045,9.0401,50000.0,30830.0,26402.4,380000.0,234308.0
603105.SH,20210517,7.57,0.9264,1.0817,1.05,2.4537,8.8694,9.0045,50000.0,30830.0,26402.4,378500.0,233383.1
603105.SH,20210514,7.66,1.249,1.4585,1.63,2.4829,8.9748,9.1115,50000.0,30830.0,26402.4,383000.0,236157.8
603105.SH,20210513,7.51,1.0293,1.2019,1.49,2.4343,8.7991,8.9331,50000.0,30830.0,26402.4,375500.0,231533.3
603105.SH,20210512,7.49,0.6908,0.8067,0.89,2.4278,8.7757,8.9093,50000.0,30830.0,26402.4,374500.0,230916.7
603105.SH,20210511,7.49,0.7251,0.8467,0.8,2.4278,8.7757,8.9093,50000.0,30830.0,26402.4,374500.0,230916.7
603105.SH,20210510,7.47,0.73,0.8524,0.8,2.4213,8.7522,8.8855,50000.0,30830.0,26402.4,373500.0,230300.1
603105.SH,20210507,7.5,0.6543,0.764,0.62,2.431,8.7874,8.9212,50000.0,30830.0,26402.4,375000.0,231225.0
603105.SH,20210506,7.57,0.6578,0.7681,0.56,2.4537,8.8694,9.0045,50000.0,30830.0,26402.4,378500.0,233383.1
603105.SH,20210430,7.51,1.1340000000000001,1.3242,0.92,2.4343,8.7991,8.9331,50000.0,30830.0,26402.4,375500.0,231533.3
603105.SH,20210429,7.65,1.3375,1.5618,1.11,2.4797,8.9631,9.0996,50000.0,30830.0,26402.4,382500.0,235849.5
603105.SH,20210428,7.48,0.7648,0.8931,0.52,2.4245,8.7639,8.8974,50000.0,30830.0,26402.4,374000.0,230608.4
603105.SH,20210427,7.45,1.371,1.6009,0.84,2.4148,8.7288,8.8617,50000.0,30830.0,26402.4,372500.0,229683.5
603105.SH,20210426,7.61,1.2315,1.4380000000000002,0.73,2.4667,8.9163,9.052,50000.0,30830.0,26402.4,380500.0,234616.3
603105.SH,20210423,7.76,1.4635,1.7089,0.89,2.5153,9.092,9.2305,50000.0,30830.0,26402.4,388000.0,239240.8
603105.SH,20210422,7.94,1.2017,1.4032,0.66,2.5737,9.3029,9.4446,50000.0,30830.0,26402.4,397000.0,244790.2
603105.SH,20210421,7.91,2.0245,2.364,1.11,2.5639,9.2678,9.4089,50000.0,30830.0,26402.4,395500.0,243865.3
603105.SH,20210420,8.11,2.2055,2.5753,1.13,2.6288,9.5021,9.6468,50000.0,30830.0,26402.4,405500.0,250031.3
603105.SH,20210419,8.27,1.5869,1.8530000000000002,0.69,2.7089999999999996,10.6821,9.2625,50000.0,30830.0,26402.4,413500.0,254964.1
603105.SH,20210416,8.15,1.2376,1.4451,0.46,2.6697,10.5271,9.1281,50000.0,30830.0,26402.4,407500.0,251264.5
603105.SH,20210415,8.11,2.0124,2.3498,0.63,2.6566,10.4754,9.0833,50000.0,30830.0,26402.4,405500.0,250031.3
603105.SH,20210414,8.28,2.059,2.4043,0.46,2.7123,10.695,9.2737,50000.0,30830.0,26402.4,414000.0,255272.4
603105.SH,20210413,8.28,2.8203,3.2932,0.62,2.7123,10.695,9.2737,50000.0,30830.0,26402.4,414000.0,255272.4
603105.SH,20210412,8.66,3.3858,3.9536,0.77,2.8367,11.1858,9.6993,50000.0,30830.0,26402.4,433000.0,266987.8
603105.SH,20210409,8.57,3.2559,3.8019,0.76,2.8073,11.0696,9.5985,50000.0,30830.0,26402.4,428500.0,264213.1
603105.SH,20210408,8.58,4.477,5.2278,1.23,2.8105,11.0825,9.6097,50000.0,30830.0,26402.4,429000.0,264521.4
603105.SH,20210407,8.83,8.4527,9.8702,3.53,2.8924,11.4054,9.8897,50000.0,30830.0,26402.4,441500.0,272228.9
603105.SH,20210406,9.02,3.0126,3.5178,1.31,2.9547,11.6508,10.1025,50000.0,30830.0,26402.4,451000.0,278086.6
603105.SH,20210402,8.2,2.7163,3.1718,1.11,2.6861,10.5916,9.1841,50000.0,30830.0,26402.4,410000.0,252806.0
603105.SH,20210401,8.32,2.6744,3.1229,1.1,2.7254,10.7466,9.3185,50000.0,30830.0,26402.4,416000.0,256505.6
603105.SH,20210331,8.16,1.3476,1.5736,0.47,2.673,10.54,9.1393,50000.0,30830.0,26402.4,408000.0,251572.8
603105.SH,20210330,8.19,2.2066,2.5766,0.72,2.6828,10.5787,9.1729,50000.0,30830.0,26402.4,409500.0,252497.7
603105.SH,20210329,8.33,2.5863,3.02,0.74,2.7286,10.7596,9.3297,50000.0,30830.0,26402.4,416500.0,256813.9
603105.SH,20210326,8.4,3.3944,3.9637,0.92,2.7516,10.85,9.4081,50000.0,30830.0,26402.4,420000.0,258972.0
603105.SH,20210325,8.14,2.5745,3.0062,0.75,2.6664,10.5141,9.1169,50000.0,30830.0,26402.4,407000.0,250956.2
603105.SH,20210324,8.37,3.5878,4.1895,1.19,2.7417,10.8112,9.3745,50000.0,30830.0,26402.4,418500.0,258047.1
603105.SH,20210323,8.23,3.1415,3.6683,1.16,2.6959,10.6304,9.2177,50000.0,30830.0,26402.4,411500.0,253730.9
