ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
000012.SZ,20210528,10.24,2.653,3.6972,0.68,2.915,2.9466,2.6326,307069.2107,195799.9069,140497.8748,3144388.7176,2004991.0467
000012.SZ,20210527,10.09,2.6138,3.6426,0.68,2.8723,2.9034,2.594,307069.2107,195799.9069,140497.8748,3098328.336,1975621.0606
000012.SZ,20210526,9.69,3.1451,4.3831,0.76,2.7584,2.7883,2.4912,307069.2107,195799.9069,140497.8748,2975500.6517,1897301.0979
000012.SZ,20210525,9.06,2.2884,3.1891,0.59,2.5791,2.6069999999999998,2.3292,307069.2107,195799.9069,140497.8748,2782047.0489,1773947.1565
000012.SZ,20210524,8.83,3.1932,4.4501,0.89,2.5136,2.5409,2.2701,307069.2107,195799.9069,140497.8748,2711421.1305,1728913.1779
000012.SZ,20210521,8.54,3.9689,5.5311,1.27,2.4311,2.4574,2.1955,307069.2107,195799.9069,140497.8748,2622371.0594,1672131.2049
000012.SZ,20210520,8.92,6.5375,9.1108,2.94,2.5392,2.5668,2.2932,307069.2107,195799.9069,140497.8748,2739057.3594,1746535.1695
000012.SZ,20210519,9.91,4.5853,6.3902,2.62,2.8211,2.8516,2.5477,307069.2107,195799.9069,140497.8748,3043055.878,1940377.0774
000012.SZ,20210518,9.01,1.0359,1.4436,0.5,2.5649,2.5927,2.3164,307069.2107,195799.9069,140497.8748,2766693.5884,1764157.1612
000012.SZ,20210517,9.01,1.7359,2.4191,0.79,2.5649,2.5927,2.3164,307069.2107,195799.9069,140497.8748,2766693.5884,1764157.1612
000012.SZ,20210514,8.91,1.7792,2.4795,0.73,2.5364,2.5639,2.2907,307069.2107,195799.9069,140497.8748,2735986.6673,1744577.1705
000012.SZ,20210513,8.95,1.9705,2.7461,0.8,2.5478,2.5754,2.3009,307069.2107,195799.9069,140497.8748,2748269.4358,1752409.1668
000012.SZ,20210512,9.16,2.2204,3.0944,0.91,2.6076,2.6358,2.3549,307069.2107,195799.9069,140497.8748,2812753.97,1793527.1472
000012.SZ,20210511,9.07,2.7285,3.8025,1.17,2.5819,2.6099,2.3318,307069.2107,195799.9069,140497.8748,2785117.7410000004,1775905.1556
000012.SZ,20210510,9.04,2.2313,3.1096,0.9,2.5734,2.6013,2.3241,307069.2107,195799.9069,140497.8748,2775905.6647,1770031.1584
000012.SZ,20210507,8.9,3.0106,4.1956,1.27,2.5335,2.5610000000000004,2.2881,307069.2107,195799.9069,140497.8748,2732915.9752,1742619.1714
000012.SZ,20210506,9.08,2.0563,2.8657,0.72,2.5848,2.6128,2.3344,307069.2107,195799.9069,140497.8748,2788188.4332,1777863.1547
