ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002482.SZ,20210412,2.72,0.5369,1.5468,1.05,0.5871,0.3205,0.3437,153727.9657,152929.4346,53081.515,418140.0667,415968.0621
002482.SZ,20210409,2.73,0.5446,1.569,1.12,0.5893,0.3217,0.3449,153727.9657,152929.4346,53081.515,419677.3464,417497.3565
002482.SZ,20210408,2.69,0.5479,1.5785,1.14,0.5807,0.317,0.3399,153727.9657,152929.4346,53081.515,413528.2277,411380.1791
002482.SZ,20210407,2.73,0.4909,1.4142,1.02,0.5893,0.3217,0.3449,153727.9657,152929.4346,53081.515,419677.3464,417497.3565
002482.SZ,20210406,2.7,0.5411,1.5590000000000002,1.06,0.5828,0.3181,0.3411,153727.9657,152929.4346,53081.515,415065.5074,412909.4734
002482.SZ,20210402,2.67,0.4307,1.2409999999999999,0.78,0.5763,0.3146,0.3373,153727.9657,152929.4346,53081.515,410453.6684,408321.5904
002482.SZ,20210401,2.65,0.4097,1.1805,0.7,0.5720000000000001,0.3123,0.3348,153727.9657,152929.4346,53081.515,407379.1091,405263.0017
002482.SZ,20210331,2.63,0.5337,1.5377,0.93,0.5677,0.3099,0.3323,153727.9657,152929.4346,53081.515,404304.5498,402204.41299999994
002482.SZ,20210330,2.58,0.4925,1.4188,0.82,0.5569,0.304,0.326,153727.9657,152929.4346,53081.515,396618.1515,394557.9413
002482.SZ,20210329,2.62,0.6791,1.9565,1.23,0.5656,0.3087,0.331,153727.9657,152929.4346,53081.515,402767.2701,400675.1187
002482.SZ,20210326,2.69,0.6376,1.837,1.23,0.5807,0.317,0.3399,153727.9657,152929.4346,53081.515,413528.2277,411380.1791
002482.SZ,20210325,2.68,0.5649,1.6274,1.11,0.5785,0.3158,0.3386,153727.9657,152929.4346,53081.515,411990.9481,409850.8847
002482.SZ,20210324,2.68,0.5083,1.4643,0.92,0.5785,0.3158,0.3386,153727.9657,152929.4346,53081.515,411990.9481,409850.8847
002482.SZ,20210323,2.73,0.6274,1.8075,1.01,0.5893,0.3217,0.3449,153727.9657,152929.4346,53081.515,419677.3464,417497.3565
002482.SZ,20210322,2.79,0.4307,1.2409,0.62,0.6023,0.3288,0.3525,153727.9657,152929.4346,53081.515,428901.0243,426673.1225
002482.SZ,20210319,2.77,0.461,1.3282,0.66,0.5979,0.3264,0.35,153727.9657,152929.4346,53081.515,425826.465,423614.5338
002482.SZ,20210318,2.79,0.5181,1.4926,0.74,0.6023,0.3288,0.3525,153727.9657,152929.4346,53081.515,428901.0243,426673.1225
002482.SZ,20210317,2.78,0.7171,2.0661,0.9,0.6001,0.3276,0.3512,153727.9657,152929.4346,53081.515,427363.7446,425143.8282
002482.SZ,20210316,2.85,0.9805,2.8248,1.06,0.6152,0.3358,0.3601,153727.9657,152929.4346,53081.515,438124.7022,435848.8886
002482.SZ,20210315,2.75,0.7797,2.2464,0.89,0.5936,0.324,0.3474,153727.9657,152929.4346,53081.515,422751.9057,420555.9452
002482.SZ,20210312,2.69,0.4841,1.3948,0.55,0.5807,0.317,0.3399,153727.9657,152929.4346,53081.515,413528.2277,411380.1791
002482.SZ,20210311,2.67,0.5375,1.5484,0.63,0.5763,0.3146,0.3373,153727.9657,152929.4346,53081.515,410453.6684,408321.5904
002482.SZ,20210310,2.66,1.1872,3.4202,1.74,0.5742,0.3134,0.3361,153727.9657,152929.4346,53081.515,408916.3888,406792.29600000003
002482.SZ,20210309,2.8,1.6214,4.6713,3.44,0.6044,0.3299,0.3538,153727.9657,152929.4346,53081.515,430438.304,428202.4169
002482.SZ,20210308,2.73,0.5463,1.5739,1.16,0.5893,0.3217,0.3449,153727.9657,152929.4346,53081.515,419677.3464,417497.3565
002482.SZ,20210305,2.72,0.4733,1.3636,1.0,0.5871,0.3205,0.3437,153727.9657,152929.4346,53081.515,418140.0667,415968.0621
002482.SZ,20210304,2.65,0.4448,1.2814,0.88,0.5720000000000001,0.3123,0.3348,153727.9657,152929.4346,53081.515,407379.1091,405263.0017
002482.SZ,20210303,2.66,0.3336,0.9612,0.56,0.5742,0.3134,0.3361,153727.9657,152929.4346,53081.515,408916.3888,406792.29600000003
002482.SZ,20210302,2.63,0.5574,1.6059999999999999,0.99,0.5677,0.3099,0.3323,153727.9657,152929.4346,53081.515,404304.5498,402204.41299999994
002482.SZ,20210301,2.68,0.5505,1.5952,0.93,0.5785,0.3158,0.3386,153727.9657,152929.4346,52775.6591,411990.9481,409850.8847
