ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002620.SZ,20210423,5.97,1.4219,2.0303,0.59,0.9051,0.5915,0.6,37829.2,30983.8969,21699.2413,225840.324,184973.8645
002620.SZ,20210422,6.07,1.5755,2.2496,0.59,0.9202,0.6014,0.6101,37829.2,30983.8969,21699.2413,229623.24399999998,188072.2542
002620.SZ,20210421,6.0,1.4821,2.1163,0.53,0.9096,0.5945,0.603,37829.2,30983.8969,21699.2413,226975.2,185903.3814
002620.SZ,20210420,6.06,1.7593,2.512,0.66,0.9187,0.6004,0.6091,37829.2,30983.8969,21699.2413,229244.952,187762.4152
002620.SZ,20210419,6.08,2.9138,4.1606,1.19,0.9218,0.6024,0.6111,37829.2,30983.8969,21699.2413,230001.53600000002,188382.0932
002620.SZ,20210416,6.1,4.2581,6.08,2.24,0.9248,0.6044,0.6131,37829.2,30983.8969,21699.2413,230758.12,189001.7711
002620.SZ,20210415,5.91,3.0334,4.3313,1.8,0.8959999999999999,0.5856,0.594,37829.2,30983.8969,21699.2413,223570.572,183114.8307
002620.SZ,20210414,5.8,1.8871,2.6946,1.16,0.8926,0.5747,0.5943,37829.2,30983.8969,21699.2413,219409.36,179706.60199999998
002620.SZ,20210413,5.68,1.2301,1.7565,0.66,0.8741,0.5628,0.5820000000000001,37829.2,30983.8969,21699.2413,214869.85600000003,175988.5344
002620.SZ,20210412,5.66,1.8575,2.6522,0.96,0.8711,0.5608,0.58,37829.2,30983.8969,21699.2413,214113.272,175368.8565
002620.SZ,20210409,5.77,1.5134,2.1609,0.66,0.888,0.5717,0.5913,37829.2,30983.8969,21699.2413,218274.484,178777.0851
002620.SZ,20210408,5.77,1.9206,2.7424,0.83,0.888,0.5717,0.5913,37829.2,30983.8969,21699.2413,218274.484,178777.0851
002620.SZ,20210407,5.9,1.6076,2.2954,0.67,0.9079999999999999,0.5846,0.6046,37829.2,30983.8969,21699.2413,223192.28,182804.9917
002620.SZ,20210406,5.88,2.4888,3.5538,1.05,0.9049,0.5826,0.6025,37829.2,30983.8969,21699.2413,222435.69600000003,182185.3138
002620.SZ,20210402,5.79,2.1933,3.1318,0.88,0.8911,0.5737,0.5933,37829.2,30983.8969,21699.2413,219031.068,179396.7631
002620.SZ,20210401,5.91,3.1714,4.5283,1.32,0.9095,0.5856,0.6056,37829.2,30983.8969,21699.2413,223570.572,183114.8307
002620.SZ,20210331,5.84,2.1528,3.074,0.79,0.8988,0.5786,0.5984,37829.2,30983.8969,21699.2413,220922.52800000002,180945.9579
002620.SZ,20210330,5.73,1.9024,2.7164,0.59,0.8818,0.5677,0.5872,37829.2,30983.8969,21699.2413,216761.31600000002,177537.7292
002620.SZ,20210329,5.82,2.398,3.4241,0.63,0.8957,0.5767,0.5964,37829.2,30983.8969,21699.2413,220165.944,180326.28
002620.SZ,20210326,5.78,2.8502,4.0698,0.68,0.8895,0.5727,0.5923,37829.2,30983.8969,21699.2413,218652.776,179086.9241
002620.SZ,20210325,5.64,2.7536,3.9318,0.54,0.868,0.5588,0.5779,37829.2,30983.8969,21699.2413,213356.688,174749.1785
002620.SZ,20210324,5.75,3.7314,5.3279,0.65,0.8849,0.5697,0.5892,37829.2,30983.8969,21699.2413,217517.9,178157.4072
002620.SZ,20210323,5.87,4.4677,6.3794,0.66,0.9034,0.5816,0.6015,37829.2,30983.8969,21699.2413,222057.40399999998,181875.4748
002620.SZ,20210322,6.03,5.1584,7.3656,0.73,0.9279999999999999,0.5975,0.6179,37829.2,30983.8969,21699.2413,228110.076,186832.8983
002620.SZ,20210319,5.89,4.7692,6.8099,0.58,0.9065,0.5836,0.6036,37829.2,30983.8969,21699.2413,222813.988,182495.1527
002620.SZ,20210318,5.97,7.2958,10.4175,0.75,0.9188,0.5915,0.6118,37829.2,30983.8969,21699.2413,225840.324,184973.8645
002620.SZ,20210317,6.11,7.226,10.3179,0.57,0.9403,0.6054,0.6261,37829.2,30983.8969,21699.2413,231136.41199999998,189311.6101
002620.SZ,20210316,6.32,9.203,13.1408,0.81,0.9726,0.6262,0.6476,37829.2,30983.8969,21699.2413,239080.544,195818.2284
002620.SZ,20210315,6.16,7.0748,10.102,0.68,0.948,0.6103,0.6312,37829.2,30983.8969,21699.2413,233027.872,190860.8049
002620.SZ,20210312,6.22,10.4271,14.8886,1.21,0.9572,0.6163,0.6374,37829.2,30983.8969,21699.2413,235297.62399999998,192719.8387
002620.SZ,20210311,6.33,14.5556,20.7836,2.44,0.9742,0.6272,0.6486,37829.2,30983.8969,21699.2413,239458.836,196128.0674
002620.SZ,20210310,6.65,21.7015,30.9871,11.76,1.0234,0.6589,0.6814,37829.2,30983.8969,21699.2413,251564.18,206042.9144
002620.SZ,20210309,6.6,2.9817,4.2575,2.14,1.0157,0.6539,0.6763,37829.2,30983.8969,21699.2413,249672.72,204493.7195
002620.SZ,20210308,6.0,2.6042,3.7185,2.5,0.9234,0.5945,0.6148,37829.2,30983.8969,21699.2413,226975.2,185903.3814
002620.SZ,20210305,5.45,1.3886,1.9828,1.57,0.8387,0.54,0.5585,37829.2,30983.8969,21699.2413,206169.14,168862.2381
002620.SZ,20210304,5.39,1.1979,1.7105,1.51,0.8295,0.534,0.5523,37829.2,30983.8969,21699.2413,203899.388,167003.2043
002620.SZ,20210303,5.37,1.0513,1.5011,1.42,0.8264,0.5321,0.5503,37829.2,30983.8969,21699.2413,203142.80399999997,166383.5264
002620.SZ,20210302,5.35,0.711,1.0153,0.95,0.8233,0.5301,0.5482,37829.2,30983.8969,21699.2413,202386.22,165763.8484
002620.SZ,20210301,5.4,0.8623,1.2312,1.0,0.831,0.535,0.5533,37829.2,30983.8969,21699.2413,204277.68,167313.0433
