ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
300117.SZ,20210528,3.37,1.1871,2.0347,0.93,1.6784,1.1621,1.0926,71676.0,71676.0,41816.2294,241548.12,241548.12
300117.SZ,20210527,3.45,1.331,2.2814,1.38,1.7183,1.1896,1.1186,71676.0,71676.0,41816.2294,247282.2,247282.2
300117.SZ,20210526,3.41,1.1441,1.9611,1.25,1.6984,1.1758,1.1056,71676.0,71676.0,41816.2294,244415.16,244415.16
300117.SZ,20210525,3.39,0.912,1.5632,0.91,1.6884,1.1689,1.0991,71676.0,71676.0,41816.2294,242981.64,242981.64
300117.SZ,20210524,3.38,0.7917,1.3571,0.71,1.6834,1.1655,1.0959,71676.0,71676.0,41816.2294,242264.88,242264.88
300117.SZ,20210521,3.35,0.9587,1.6433,0.77,1.6685,1.1552,1.0862,71676.0,71676.0,41816.2294,240114.6,240114.6
300117.SZ,20210520,3.32,0.9990000000000001,1.7123,0.81,1.6535,1.1448,1.0764,71676.0,71676.0,41816.2294,237964.32,237964.32
300117.SZ,20210519,3.39,0.9103,1.5604,0.74,1.6884,1.1689,1.0991,71676.0,71676.0,41816.2294,242981.64,242981.64
300117.SZ,20210518,3.39,1.3514,2.3164,1.1,1.6884,1.1689,1.0991,71676.0,71676.0,41816.2294,242981.64,242981.64
300117.SZ,20210517,3.29,1.3392,2.2956,0.97,1.6386,1.1345,1.0667,71676.0,71676.0,41816.2294,235814.04,235814.04
300117.SZ,20210514,3.41,1.6336,2.8,1.27,1.6984,1.1758,1.1056,71676.0,71676.0,41816.2294,244415.16,244415.16
300117.SZ,20210513,3.32,0.9542,1.6356,0.78,1.6535,1.1448,1.0764,71676.0,71676.0,41816.2294,237964.32,237964.32
300117.SZ,20210512,3.37,0.8886,1.5231,0.69,1.6784,1.1621,1.0926,71676.0,71676.0,41816.2294,241548.12,241548.12
300117.SZ,20210511,3.39,1.3095,2.2446,1.09,1.6884,1.1689,1.0991,71676.0,71676.0,41816.2294,242981.64,242981.64
300117.SZ,20210510,3.36,2.1138,3.6233,1.94,1.6735,1.1586,1.0894,71676.0,71676.0,41816.2294,240831.36,240831.36
300117.SZ,20210507,3.3,1.1516,1.9739,0.99,1.6436,1.1379,1.0699,71676.0,71676.0,41816.2294,236530.8,236530.8
300117.SZ,20210506,3.23,0.6834,1.1714,0.53,1.6087,1.1138,1.0472,71676.0,71676.0,41816.2294,231513.48,231513.48
300117.SZ,20210430,3.19,1.1344,1.9444,0.83,1.5888,1.1,1.0343,71676.0,71676.0,41816.2294,228646.44,228646.44
300117.SZ,20210429,3.25,0.9047,1.5507,0.64,1.6187,1.1207,1.0537,71676.0,71676.0,41816.2294,232947.0,232947.0
300117.SZ,20210428,3.27,1.5716,3.3313,1.16,1.6286,1.1276,1.0602,71676.0,71676.0,33814.6779,234380.52,234380.52
300117.SZ,20210427,3.41,1.5451,3.2751,1.14,1.6773,1.1758,1.1758,71676.0,71676.0,33814.6779,244415.16,244415.16
300117.SZ,20210426,3.39,1.298,2.7513,0.93,1.6675,1.1689,1.1689,71676.0,71676.0,33814.6779,242981.64,242981.64
300117.SZ,20210423,3.4,1.5473,3.2797,1.17,1.5031,0.7090000000000001,1.2088,71676.0,71676.0,33814.6779,243698.4,243698.4
300117.SZ,20210422,3.46,1.0771,2.2831,0.81,1.5296,0.7215,1.2302,71676.0,71676.0,33814.6779,247998.96,247998.96
300117.SZ,20210421,3.5,1.3296,2.8183,0.98,1.5473,0.7299,1.2444,71676.0,71676.0,33814.6779,250866.0,250866.0
300117.SZ,20210420,3.59,1.5428,3.2701,1.12,1.5871,0.7486,1.2764,71676.0,71676.0,33814.6779,257316.84,257316.84
300117.SZ,20210419,3.59,1.4515,3.0766,0.94,1.5871,0.7486,1.2764,71676.0,71676.0,33814.6779,257316.84,257316.84
