ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002309.SZ,20210528,5.19,1.8645,2.3684,0.97,0.7984,0.5009,0.4657,87178.7068,69827.6564,54971.4527,452457.4883,362405.5367
002309.SZ,20210527,5.25,2.0364,2.5867,0.97,0.8076,0.5067,0.4711,87178.7068,69827.6564,54971.4527,457688.2107,366595.1961
002309.SZ,20210526,5.15,1.6594,2.1079,0.83,0.7922,0.49700000000000005,0.4622,87178.7068,69827.6564,54971.4527,448970.34,359612.4305
002309.SZ,20210525,5.09,1.6093,2.0442,0.81,0.7829999999999999,0.4912,0.4568,87178.7068,69827.6564,54971.4527,443739.6176,355422.7711
002309.SZ,20210524,5.1,1.8472,2.3464,0.94,0.7846,0.4922,0.4577,87178.7068,69827.6564,54971.4527,444611.4047,356121.0476
002309.SZ,20210521,5.12,2.5054,3.1825,1.3,0.7876,0.4941,0.4595,87178.7068,69827.6564,54971.4527,446354.9788,357517.6008
002309.SZ,20210520,5.0,2.8383,3.6054,1.68,0.7692,0.4825,0.4487,87178.7068,69827.6564,54971.4527,435893.534,349138.282
002309.SZ,20210519,4.86,1.232,1.565,0.74,0.7476,0.469,0.4361,87178.7068,69827.6564,54971.4527,423688.515,339362.4101
002309.SZ,20210518,4.84,1.5413,1.9579,0.97,0.7446,0.4671,0.4343,87178.7068,69827.6564,54971.4527,421944.9409,337965.857
002309.SZ,20210517,4.79,1.7301,2.1977,1.15,0.7369,0.4623,0.4298,87178.7068,69827.6564,54971.4527,417586.0056,334474.4742
002309.SZ,20210514,4.92,2.319,2.9458,1.78,0.7569,0.4748,0.4415,87178.7068,69827.6564,54971.4527,428919.2375,343552.0695
002309.SZ,20210513,4.76,1.6003,2.0327,1.15,0.7323,0.4594,0.4272,87178.7068,69827.6564,54971.4527,414970.6444,332379.6445
002309.SZ,20210512,4.83,1.159,1.4722,0.78,0.743,0.4661,0.4334,87178.7068,69827.6564,54971.4527,421073.1538,337267.5804
002309.SZ,20210511,4.86,1.1453,1.4548,0.68,0.7476,0.469,0.4361,87178.7068,69827.6564,54971.4527,423688.515,339362.4101
002309.SZ,20210510,4.91,1.2847,1.6318,0.76,0.7553,0.4738,0.4406,87178.7068,69827.6564,54971.4527,428047.4504,342853.7929
002309.SZ,20210507,4.85,1.3302,1.6897,0.79,0.7461,0.4681,0.4352,87178.7068,69827.6564,54971.4527,422816.72799999994,338664.1335
002309.SZ,20210506,4.82,2.0552,2.6106,1.3,0.7415,0.4652,0.4325,87178.7068,69827.6564,54971.4527,420201.3668,336569.3038
002309.SZ,20210430,4.56,1.588,2.0171,1.05,0.7015,0.4401,0.4092,87178.7068,69827.6564,54971.4527,397534.903,318414.1132
