ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002178.SZ,20210528,3.56,4.071000000000001,6.399,1.3,4.5958,3.8422,3.6593,71215.3001,71125.6616,45249.4622,253526.4684,253207.3553
002178.SZ,20210527,3.49,3.1603,4.9676,0.75,4.5054,3.7666,3.5873,71215.3001,71125.6616,45249.4622,248541.3973,248228.55899999998
002178.SZ,20210526,3.56,3.6649,5.7606,0.96,4.5958,3.8422,3.6593,71215.3001,71125.6616,45249.4622,253526.4684,253207.3553
002178.SZ,20210525,3.52,3.5774,5.6231,1.03,4.5441,3.799,3.6182,71215.3001,71125.6616,45249.4622,250677.8564,250362.3288
002178.SZ,20210524,3.56,6.406000000000001,10.0693,2.38,4.5958,3.8422,3.6593,71215.3001,71125.6616,45249.4622,253526.4684,253207.3553
002178.SZ,20210521,3.51,5.6022,8.8058,2.54,4.5312,3.7882,3.6079,71215.3001,71125.6616,45249.4622,249965.7034,249651.0722
002178.SZ,20210520,3.19,1.6898,2.6561,0.64,4.1181,3.4428,3.279,71215.3001,71125.6616,45249.4622,227176.8073,226890.8605
002178.SZ,20210519,3.16,1.7977,2.8258,0.55,4.0794,3.4105,3.2481,71215.3001,71125.6616,45249.4622,225040.3483,224757.0907
002178.SZ,20210518,3.24,1.9315,3.036,0.5,4.1827,3.4968,3.3303,71215.3001,71125.6616,45249.4622,230737.5723,230447.1436
002178.SZ,20210517,3.32,2.4345,3.8267,0.61,4.2860000000000005,3.5831,3.4126,71215.3001,71125.6616,45249.4622,236434.7963,236137.1965
002178.SZ,20210514,3.4,3.1849,5.0063,0.91,4.3892,3.6695,3.4948,71215.3001,71125.6616,45249.4622,242132.0203,241827.2494
002178.SZ,20210513,3.46,3.7651,5.9182,1.3,4.4667,3.7342,3.5565,71215.3001,71125.6616,45249.4622,246404.9383,246094.7891
002178.SZ,20210512,3.54,4.9239999999999995,7.7399,2.35,4.57,3.8206,3.6387,71215.3001,71125.6616,45249.4622,252102.1624,251784.8421
002178.SZ,20210511,3.46,4.9726,7.8162,3.59,4.4667,3.7342,3.5565,71215.3001,71125.6616,45249.4622,246404.9383,246094.7891
002178.SZ,20210510,3.28,3.0210000000000004,4.7486,2.72,4.2343,3.54,3.3715,71215.3001,71125.6616,45249.4622,233586.1843,233292.17
002178.SZ,20210507,3.09,0.763,1.1993,0.59,3.989,3.3349,3.1762,71215.3001,71125.6616,45249.4622,220055.2773,219778.2943
002178.SZ,20210506,3.11,0.8205,1.2896,0.54,4.0149,3.3565,3.1967,71215.3001,71125.6616,45249.4622,221479.5833,221200.8076
002178.SZ,20210430,3.09,0.9185,1.4437,0.59,3.989,3.3349,3.1762,71215.3001,71125.6616,45249.4622,220055.2773,219778.2943
002178.SZ,20210429,3.13,1.4034,2.206,0.93,3.9412,3.3781,3.3781,71215.3001,71125.6616,45249.4622,222903.8893,222623.3208
002178.SZ,20210428,3.15,1.6555,2.6022,1.09,3.9663,3.3997,3.3997,71215.3001,71125.6616,45249.4622,224328.1953,224045.83399999997
002178.SZ,20210427,3.05,1.6249,2.5540000000000003,0.99,3.8404,3.2917,3.2917,71215.3001,71125.6616,45249.4622,217206.6653,216933.2679
002178.SZ,20210426,3.15,1.9518,3.0679,0.97,3.9663,3.3997,3.3997,71215.3001,71125.6616,45249.4622,224328.1953,224045.83399999997
002178.SZ,20210423,3.32,1.0965,1.7235,0.47,4.1804,3.5831,3.5831,71215.3001,71125.6616,45249.4622,236434.7963,236137.1965
002178.SZ,20210422,3.31,1.1915,1.8729,0.49,4.1678,3.5724,3.5724,71215.3001,71125.6616,45249.4622,235722.6433,235425.9399
002178.SZ,20210421,3.35,1.7196,2.7030000000000003,0.69,4.3293,2.5984,3.6872,71215.3001,71125.6616,45249.4622,238571.2553,238270.9664
002178.SZ,20210420,3.42,2.2653,3.5607,0.96,4.4198,2.6527,3.7642,71215.3001,71125.6616,45249.4622,243556.3263,243249.7627
002178.SZ,20210419,3.5,3.7824,5.9453,1.97,4.5232,2.7147,3.8523,71215.3001,71125.6616,45249.4622,249253.5504,248939.8156
002178.SZ,20210416,3.36,2.6935,4.2337,1.49,4.3423,2.6061,3.6982,71215.3001,71125.6616,45249.4622,239283.4083,238982.223
002178.SZ,20210415,3.23,1.7188,2.7017,0.83,4.1743,2.5053,3.5551,71215.3001,71125.6616,45249.4622,230025.4193,229735.887
002178.SZ,20210414,3.28,1.9395,3.0486,0.83,2.7442,2.5441,3.1794,71215.3001,71125.6616,45249.4622,233586.1843,233292.17
002178.SZ,20210413,3.32,1.7169,2.6987,0.61,2.7777,2.5751,3.2182,71215.3001,71125.6616,45249.4622,236434.7963,236137.1965
002178.SZ,20210412,3.42,1.5435,2.4261,0.39,2.8613,2.6527,3.3151,71215.3001,71125.6616,45249.4622,243556.3263,243249.7627
002178.SZ,20210409,3.44,2.0962,3.295,0.36,2.8781,2.6682,3.3345,71215.3001,71125.6616,45249.4622,244980.6323,244672.2759
002178.SZ,20210408,3.52,3.0683,4.823,0.51,2.945,2.7302,3.4121,71215.3001,71125.6616,45249.4622,250677.8564,250362.3288
002178.SZ,20210407,3.68,3.3254,5.2271,0.53,3.0789,2.8543,3.5672,71215.3001,71125.6616,45249.4622,262072.3044,261742.4347
002178.SZ,20210406,3.76,4.0468,6.3609,0.65,3.1458,2.9164,3.6447,71215.3001,71125.6616,45249.4622,267769.5284,267432.4876
002178.SZ,20210402,3.71,7.5064,11.799000000000001,1.33,3.1039999999999996,2.8776,3.5962,71215.3001,71125.6616,45249.4622,264208.7634,263876.2045
002178.SZ,20210401,3.94,10.7887,16.9583,2.22,3.2964,3.056,3.8192,71215.3001,71125.6616,45249.4622,280588.2824,280235.1067
002178.SZ,20210331,3.65,4.3177,6.7868,0.67,3.0538,2.8311,3.5381,71215.3001,71125.6616,45249.4622,259935.8454,259608.6648
002178.SZ,20210330,3.55,4.569,7.1819,0.64,2.9701,2.7535,3.4411,71215.3001,71125.6616,45249.4622,252814.3154,252496.0987
002178.SZ,20210329,3.62,3.7931,5.9623,0.52,3.0287,2.8078,3.509,71215.3001,71125.6616,45249.4622,257799.3864,257474.895
002178.SZ,20210326,3.66,4.6733,7.3458,0.66,3.0621,2.8388,3.5478,71215.3001,71125.6616,45249.4622,260647.9984,260319.9215
002178.SZ,20210325,3.69,6.9122,10.865,1.07,3.0872,2.8621,3.5768,71215.3001,71125.6616,45249.4622,262784.4574,262453.6913
002178.SZ,20210324,3.91,12.2825,19.3064,2.43,3.2713,3.0327,3.7901,71215.3001,71125.6616,45249.4622,278451.8234,278101.3369
002178.SZ,20210323,3.84,8.2607,12.9846,1.64,3.2127,2.9784,3.7222,71215.3001,71125.6616,45249.4622,273466.7524,273122.5405
002178.SZ,20210322,3.49,3.9995,6.2867,0.63,2.9199,2.707,3.383,71215.3001,71125.6616,45249.4622,248541.3973,248228.55899999998
002178.SZ,20210319,3.4,3.7126,5.8356,0.56,2.8446,2.6372,3.2957,71215.3001,71125.6616,45249.4622,242132.0203,241827.2494
002178.SZ,20210318,3.46,4.1773,6.5661,0.58,2.8948,2.6837,3.3539,71215.3001,71125.6616,45249.4622,246404.9383,246094.7891
002178.SZ,20210317,3.57,5.0795,7.9843,0.66,2.9868,2.7689999999999997,3.4605,71215.3001,71125.6616,45249.4622,254238.6214,253918.6119
002178.SZ,20210316,3.69,8.2615,12.9859,1.17,3.0872,2.8621,3.5768,71215.3001,71125.6616,45249.4622,262784.4574,262453.6913
002178.SZ,20210315,3.65,10.355,16.2765,1.85,3.0538,2.8311,3.5381,71215.3001,71125.6616,45249.4622,259935.8454,259608.6648
002178.SZ,20210312,3.56,5.2017,8.1764,1.03,2.9785,2.7613,3.4508,71215.3001,71125.6616,45249.4622,253526.4684,253207.3553
002178.SZ,20210311,3.24,6.8422,10.7549,1.78,2.7107,2.5131,3.1406,71215.3001,71125.6616,45249.4622,230737.5723,230447.1436
002178.SZ,20210310,3.4,7.807,12.2715,3.18,2.8446,2.6372,3.2957,71215.3001,71125.6616,45249.4622,242132.0203,241827.2494
002178.SZ,20210309,3.78,5.1388,8.0774,3.3,3.1625,2.9319,3.6641,71215.3001,71125.6616,45249.4622,269193.8344,268855.0008
002178.SZ,20210308,3.44,2.9681,4.6655,2.5,2.8781,2.6682,3.3345,71215.3001,71125.6616,45249.4622,244980.6323,244672.2759
002178.SZ,20210305,3.13,2.3982,3.7696,2.36,2.6187,2.4277,3.034,71215.3001,71125.6616,45249.4622,222903.8893,222623.3208
002178.SZ,20210304,3.01,0.8888,1.3971,0.89,2.5183,2.3347,2.9177,71215.3001,71125.6616,45249.4622,214358.0533,214088.2414
002178.SZ,20210303,2.99,0.9,1.4147,0.8,2.5016,2.3192,2.8983,71215.3001,71125.6616,45249.4622,212933.7473,212665.7282
002178.SZ,20210302,2.96,0.6327,0.9945,0.5,2.4765,2.2959,2.8692,71215.3001,71125.6616,45249.4622,210797.2883,210531.9583
002178.SZ,20210301,2.99,1.1181,1.7575,0.79,2.5016,2.3192,2.8983,71215.3001,71125.6616,45249.4622,212933.7473,212665.7282
