ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
000027.SZ,20210528,10.8,3.2961,12.7081,0.85,1.8853,2.5119,2.2758,475738.9916,475738.9916,123393.2166,5137981.1093,5137981.1093
000027.SZ,20210527,10.84,3.89,14.9978,0.85,1.8923,2.5212,2.2843,475738.9916,475738.9916,123393.2166,5157010.6689,5157010.6689
000027.SZ,20210526,10.96,4.6317,17.8572,1.0,1.9133,2.5491,2.3095,475738.9916,475738.9916,123393.2166,5214099.3479,5214099.3479
000027.SZ,20210525,10.4,3.2809,12.6492,0.68,1.8155,2.4189,2.1915,475738.9916,475738.9916,123393.2166,4947685.5126,4947685.5126
000027.SZ,20210524,10.6,4.4357,17.1017,1.02,1.8504,2.4654,2.2337,475738.9916,475738.9916,123393.2166,5042833.311000001,5042833.311000001
000027.SZ,20210521,11.11,4.6069,17.7617,1.16,1.9394,2.5839999999999996,2.3411,475738.9916,475738.9916,123393.2166,5285460.1967,5285460.1967
000027.SZ,20210520,10.98,6.0,23.1328,1.82,1.9167,2.5538,2.3138,475738.9916,475738.9916,123393.2166,5223614.1278,5223614.1278
000027.SZ,20210519,11.28,4.9316,19.0134,1.76,1.9691,2.6235,2.377,475738.9916,475738.9916,123393.2166,5366335.8252,5366335.8252
000027.SZ,20210518,10.38,4.0358,15.5601,1.36,1.8119999999999998,2.4142,2.1873,475738.9916,475738.9916,123393.2166,4938170.7328,4938170.7328
000027.SZ,20210517,9.89,2.1768,8.3927,0.66,1.7265,2.3003,2.0841,475738.9916,475738.9916,123393.2166,4705058.6269,4705058.6269
000027.SZ,20210514,9.76,2.6837,10.3471,0.81,1.7038,2.27,2.0567,475738.9916,475738.9916,123393.2166,4643212.558,4643212.558
000027.SZ,20210513,9.62,2.6345,10.1574,0.8,1.6793,2.2375,2.0272,475738.9916,475738.9916,123393.2166,4576609.0992,4576609.0992
000027.SZ,20210512,9.69,2.4489,9.4417,0.77,1.6916,2.2537,2.0419,475738.9916,475738.9916,123393.2166,4609910.8286,4609910.8286
000027.SZ,20210511,9.95,4.9304,19.0091,1.92,1.7369,2.3142,2.0967,475738.9916,475738.9916,123393.2166,4733602.9664,4733602.9664
000027.SZ,20210510,9.55,3.7373,14.4089,1.76,1.6671,2.2212,2.0124,475738.9916,475738.9916,123393.2166,4543307.3698,4543307.3698
000027.SZ,20210507,8.82,2.7707,10.6823,1.41,1.5397,2.0514,1.8586,475738.9916,475738.9916,123393.2166,4196017.9059,4196017.9059
000027.SZ,20210506,8.79,2.6719,10.3014,1.52,1.5344,2.0444,1.8523,475738.9916,475738.9916,123393.2166,4181745.7362,4181745.7362
000027.SZ,20210430,8.47,1.8372,7.0832,1.01,1.4786,1.97,1.7848,475738.9916,475738.9916,123393.2166,4029509.2589,4029509.2589
000027.SZ,20210429,8.69,1.83,6.9833,1.04,1.5332,2.0212,2.0212,475738.9916,475738.9916,124668.8147,4134171.837,4134171.837
000027.SZ,20210428,8.62,1.4907,5.6884,0.75,1.5208,2.0049,2.0049,475738.9916,475738.9916,124668.8147,4100870.1076,4100870.1076
000027.SZ,20210427,8.68,1.9797,7.5546,0.9,1.5314,2.0188,2.0188,475738.9916,475738.9916,124668.8147,4129414.4471,4129414.4471
000027.SZ,20210426,8.91,1.6644,6.3512,0.71,1.5719999999999998,2.0723,2.0723,475738.9916,475738.9916,124668.8147,4238834.4152,4238834.4152
000027.SZ,20210423,9.04,2.1467,8.1917,0.94,1.5949,2.1026,2.1026,475738.9916,475738.9916,124668.8147,4300680.4841,4300680.4841
000027.SZ,20210422,9.12,1.4795,5.6457,0.59,1.6091,2.1212,2.1212,475738.9916,475738.9916,124668.8147,4338739.6034,4338739.6034
000027.SZ,20210421,9.15,2.6136,9.9734,1.03,1.6144,2.1281,2.1281,475738.9916,475738.9916,124668.8147,4353011.7731,4353011.7731
000027.SZ,20210420,9.68,3.0415,11.6065,1.08,1.7079,2.2514,2.2514,475738.9916,475738.9916,124668.8147,4605153.4387,4605153.4387
000027.SZ,20210419,9.47,2.383,9.0934,0.68,1.1867,2.1642,2.2026,475738.9916,475738.9916,124668.8147,4505248.2505,4505248.2505
000027.SZ,20210416,9.39,1.8857,7.1957,0.48,1.1767,2.1459,2.184,475738.9916,475738.9916,124668.8147,4467189.1311,4467189.1311
000027.SZ,20210415,9.4,2.6705,10.1906,0.62,1.178,2.1482,2.1863,475738.9916,475738.9916,124668.8147,4471946.521000001,4471946.521000001
000027.SZ,20210414,9.82,2.7163,10.3655,0.56,1.7095,2.2442,2.3671,475738.9916,475738.9916,124668.8147,4671756.8975,4671756.8975
000027.SZ,20210413,10.01,4.4201,16.8671,0.89,1.7425,2.2876,2.4129,475738.9916,475738.9916,124668.8147,4762147.3059,4762147.3059
000027.SZ,20210412,11.11,5.7474,21.9321,1.2,1.9340000000000002,2.539,2.6781,475738.9916,475738.9916,124668.8147,5285460.1967,5285460.1967
000027.SZ,20210409,10.44,4.0315,15.3844,0.81,1.8174,2.3859,2.5165,475738.9916,475738.9916,124668.8147,4966715.0723,4966715.0723
000027.SZ,20210408,10.14,4.4839,17.1106,0.83,1.7652,2.3173,2.4442,475738.9916,475738.9916,124668.8147,4823993.3748,4823993.3748
000027.SZ,20210407,10.95,5.5875,21.3221,0.91,1.9062,2.5024,2.6395,475738.9916,475738.9916,124668.8147,5209341.958000001,5209341.958000001
000027.SZ,20210406,10.48,5.0262,19.1799,0.75,1.8244,2.395,2.5262,475738.9916,475738.9916,124668.8147,4985744.632,4985744.632
000027.SZ,20210402,10.15,4.8393,18.4669,0.71,1.7669,2.3196,2.4466,475738.9916,475738.9916,124668.8147,4828750.7647,4828750.7647
000027.SZ,20210401,10.69,4.9408,18.8541,0.66,1.8609,2.443,2.5768,475738.9916,475738.9916,124668.8147,5085649.8202,5085649.8202
000027.SZ,20210331,11.22,6.5043,24.8206,0.92,1.9532,2.5641,2.7046,475738.9916,475738.9916,124668.8147,5337791.4858,5337791.4858
000027.SZ,20210330,12.13,9.3535,35.6933,1.44,2.1116,2.7721,2.9239,475738.9916,475738.9916,124668.8147,5770713.9681,5770713.9681
000027.SZ,20210329,12.12,7.6601,29.2313,1.28,2.1099,2.7698,2.9215,475738.9916,475738.9916,124668.8147,5765956.5782,5765956.5782
000027.SZ,20210326,11.02,5.7925,22.1042,1.03,1.9184,2.5184,2.6564,475738.9916,475738.9916,124668.8147,5242643.6874,5242643.6874
000027.SZ,20210325,10.02,7.8516,29.9618,1.66,1.7443,2.2899,2.4153,475738.9916,475738.9916,124668.8147,4766904.6958,4766904.6958
000027.SZ,20210324,11.13,4.5492,17.36,0.96,1.9375,2.5436,2.6829,475738.9916,475738.9916,124668.8147,5294974.9765,5294974.9765
000027.SZ,20210323,10.12,6.5653,25.0532,1.4,1.7617,2.3128,2.4394,475738.9916,475738.9916,124668.8147,4814478.595,4814478.595
000027.SZ,20210322,9.2,5.2107,19.8842,1.1,1.6015,2.1025,2.2176,475738.9916,475738.9916,124668.8147,4376798.7227,4376798.7227
000027.SZ,20210319,8.36,3.9918,15.2329,0.76,1.4553,1.9105,2.0152,475738.9916,475738.9916,124668.8147,3977177.9698,3977177.9698
