ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
600496.SH,20210326,5.41,1.4618,1.6966,0.53,1.5905,1.0639,0.9443,201287.4349,171287.4349,147580.4745,1088965.0228,926665.0228
600496.SH,20210325,5.32,1.4816,1.7196,0.46,1.5641,1.0462,0.9286,201287.4349,171287.4349,147580.4745,1070849.1537,911249.1537
600496.SH,20210324,5.35,2.8689999999999998,3.3298,0.91,1.5729,1.0521,0.9338,201287.4349,171287.4349,147580.4745,1076887.7767,916387.7767
600496.SH,20210323,5.58,3.0127,3.4966,0.91,1.6405,1.0973,0.9740000000000001,201287.4349,171287.4349,147580.4745,1123183.8867,955783.8867
600496.SH,20210322,5.75,4.131,4.7946,1.26,1.6905,1.1308,1.0037,201287.4349,171287.4349,147580.4745,1157402.7507,984902.7507
600496.SH,20210319,5.43,2.2880000000000003,2.6556,0.65,1.5964,1.0678,0.9478,201287.4349,171287.4349,147580.4745,1092990.7715,930090.7715
600496.SH,20210318,5.5,3.8436,4.461,1.05,1.617,1.0816,0.96,201287.4349,171287.4349,147580.4745,1107080.892,942080.892
600496.SH,20210317,5.71,2.5349,2.9419999999999997,0.55,1.6787,1.1229,0.9967,201287.4349,171287.4349,147580.4745,1149351.2533,978051.2533
600496.SH,20210316,5.79,3.7001,4.2945,0.63,1.7023,1.1386,1.0106,201287.4349,171287.4349,147580.4745,1165454.2481,991754.2481
600496.SH,20210315,5.74,4.024,4.6704,0.56,1.6876,1.1288,1.0019,201287.4349,171287.4349,147580.4745,1155389.8763,983189.8763
600496.SH,20210312,5.67,3.4916,4.0525,0.49,1.6669999999999998,1.115,0.9897,201287.4349,171287.4349,147580.4745,1141299.7559,971199.7559
600496.SH,20210311,5.78,4.5064,5.2303,0.64,1.6993,1.1367,1.0089,201287.4349,171287.4349,147580.4745,1163441.3737,990041.3737
600496.SH,20210310,5.75,7.1531,8.3022,1.17,1.6905,1.1308,1.0037,201287.4349,171287.4349,147580.4745,1157402.7507,984902.7507
600496.SH,20210309,5.72,10.2182,11.8597,2.16,1.6817,1.1249,0.9984,201287.4349,171287.4349,147580.4745,1151364.1276,979764.1276
600496.SH,20210308,5.66,10.6251,12.3319,2.79,1.6640000000000001,1.1131,0.988,201287.4349,171287.4349,147580.4745,1139286.8815,969486.8815
600496.SH,20210305,5.4,2.7861,3.2336,0.76,1.6265,1.0619,1.0169,201287.4349,171287.4349,147580.4745,1086952.1485,924952.1485
600496.SH,20210304,5.43,4.3972,5.1035,1.31,1.6355,1.0678,1.0225,201287.4349,171287.4349,147580.4745,1092990.7715,930090.7715
600496.SH,20210303,5.27,2.472,2.8691,0.7,1.5873,1.0364,0.9924,201287.4349,171287.4349,147580.4745,1060784.7819,902684.7819
600496.SH,20210302,5.16,3.4089,3.9566,0.93,1.5542,1.0148,0.9717,201287.4349,171287.4349,147580.4745,1038643.1641,883843.1641
600496.SH,20210301,5.23,5.9691,6.9279,1.62,1.5753,1.0285,0.9849,201287.4349,171287.4349,147580.4745,1052733.2845,895833.2845
