ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
300393.SZ,20210528,6.29,3.0106,3.6472,0.75,1.8623,1.3479,1.1912,108962.7358,77977.88900000001,64366.9479,685375.6082,490480.9218
300393.SZ,20210527,9.08,2.3536,2.8513,0.6,1.9202,1.3898,1.2282,77830.5256,55698.4922,45976.3914,706701.1724,505742.3092
300393.SZ,20210526,9.02,2.7934,3.3841,0.66,1.9075,1.3806,1.2201,77830.5256,55698.4922,45976.3914,702031.3409,502400.3996
300393.SZ,20210525,9.17,3.2531,3.9410000000000003,0.75,1.9392,1.4036,1.2404,77830.5256,55698.4922,45976.3914,713705.9198,510755.1735
300393.SZ,20210524,9.33,6.3471,7.6893,1.48,1.9731,1.4281,1.262,77830.5256,55698.4922,45976.3914,726158.8038,519666.9322
300393.SZ,20210521,8.93,3.1381,3.8016,0.68,1.8885,1.3668,1.2079,77830.5256,55698.4922,45976.3914,695026.5936,497387.5353
300393.SZ,20210520,8.84,4.2358,5.1314,0.96,1.8694,1.3531,1.1958,77830.5256,55698.4922,45976.3914,688021.8463,492374.67100000003
300393.SZ,20210519,8.77,4.1251,4.9974,0.95,1.8546,1.3423,1.1863,77830.5256,55698.4922,45976.3914,682573.7095,488475.7766
300393.SZ,20210518,8.52,3.8997,4.7243,0.94,1.8018,1.3041,1.1525,77830.5256,55698.4922,45976.3914,663116.0781,474551.1535
300393.SZ,20210517,8.78,6.0629,7.3449,1.49,1.8568,1.3439,1.1876,77830.5256,55698.4922,45976.3914,683352.0148,489032.7615
300393.SZ,20210514,8.54,4.7869,5.7991,0.96,1.806,1.3071,1.1552,77830.5256,55698.4922,45976.3914,664672.6886,475665.1234
300393.SZ,20210513,8.15,3.2636,3.9537,0.7,1.7235,1.2474,1.1024,77830.5256,55698.4922,45976.3914,634318.7836,453942.7114
300393.SZ,20210512,8.47,3.6089,4.372,0.82,1.7912,1.2964,1.1457,77830.5256,55698.4922,45976.3914,659224.5518,471766.2289
300393.SZ,20210511,8.25,3.0727,3.7224,0.75,1.7447,1.2628,1.1159999999999999,77830.5256,55698.4922,45976.3914,642101.8362,459512.5607
300393.SZ,20210510,8.44,5.6083,6.7943,1.64,1.7849,1.2918,1.1417,77830.5256,55698.4922,45976.3914,656889.6361,470095.2742
300393.SZ,20210507,8.8,9.3032,11.2704,4.79,1.861,1.3469,1.1904,77830.5256,55698.4922,45976.3914,684908.6253,490146.7314
300393.SZ,20210506,7.76,1.6006,1.939,0.82,1.6411,1.1878,1.0497,77830.5256,55698.4922,45976.3914,603964.8787,432220.2995
300393.SZ,20210430,7.95,2.3129,2.802,1.32,1.6812,1.2168,1.0754,77830.5256,55698.4922,45976.3914,618752.6785,442803.013
300393.SZ,20210429,7.77,1.7225,2.0867,1.04,1.6432,1.1893,1.051,77830.5256,55698.4922,45976.3914,604743.1839,432777.2844
300393.SZ,20210428,7.8,2.1692,2.6278,1.52,1.6495,1.1939,1.0551,77830.5256,55698.4922,45976.3914,607078.0997,434448.2392
300393.SZ,20210427,7.57,1.911,2.3151,1.35,1.6009,1.1587,1.024,77830.5256,55698.4922,45976.3914,589177.0788,421637.586
300393.SZ,20210426,7.74,1.6919,2.0496,1.2,1.6368,1.1847,1.047,77830.5256,55698.4922,45976.3914,602408.2681,431106.3296
300393.SZ,20210423,7.74,1.2899,1.433,0.96,1.5875,1.7321,1.3098,77830.5256,55698.4922,50137.1418,602408.2681,431106.3296
300393.SZ,20210422,7.69,1.2532,1.3922,0.98,1.5773,1.7209,1.3014,77830.5256,55698.4922,50137.1418,598516.7419,428321.405
300393.SZ,20210421,7.8,1.0077,1.1195,0.78,1.5998,1.7455,1.32,77830.5256,55698.4922,50137.1418,607078.0997,434448.2392
300393.SZ,20210420,7.82,1.8448,2.0494,1.6,1.6039,1.75,1.3234,77830.5256,55698.4922,50137.1418,608634.7102,435562.209
300393.SZ,20210419,7.78,1.632,1.8130000000000002,1.33,1.5957,1.7411,1.3166,77830.5256,55698.4922,50137.1418,605521.4892,433334.2693
300393.SZ,20210416,7.66,0.9673,1.0746,0.74,1.5711,1.7142,1.2963,77830.5256,55698.4922,50137.1418,596181.8261,426650.4503
300393.SZ,20210415,7.56,0.9664,1.0736,0.67,1.5506,1.6918,1.2794,77830.5256,55698.4922,50137.1418,588398.7735,421080.601
300393.SZ,20210414,7.62,1.0357,1.1506,0.66,1.5629,1.7052,1.2895,77830.5256,55698.4922,50137.1418,593068.6051,424422.5106
300393.SZ,20210413,7.47,1.1559,1.2841,0.65,1.5321,1.6717,1.2642,77830.5256,55698.4922,50137.1418,581394.0262,416067.7367
300393.SZ,20210412,7.57,2.0292,2.2543,1.17,1.5526,1.6941,1.2811,77830.5256,55698.4922,50137.1418,589177.0788,421637.586
300393.SZ,20210409,7.82,1.3215,1.4681,0.72,1.6039,1.75,1.3234,77830.5256,55698.4922,50137.1418,608634.7102,435562.209
300393.SZ,20210408,7.81,1.6612,1.8454,0.84,1.6019,1.7478,1.3217,77830.5256,55698.4922,50137.1418,607856.4049,435005.2241
300393.SZ,20210407,7.94,1.6455,1.8281,0.78,1.6285,1.7769,1.3437,77830.5256,55698.4922,50137.1418,617974.3733,442246.0281
300393.SZ,20210406,7.94,2.204,2.4485,1.05,1.6285,1.7769,1.3437,77830.5256,55698.4922,50137.1418,617974.3733,442246.0281
300393.SZ,20210402,7.84,1.829,2.0318,0.71,1.608,1.7545,1.3268,77830.5256,55698.4922,50137.1418,610191.3207,436676.1788
300393.SZ,20210401,7.89,1.8778,2.0861,0.68,1.6183,1.7657,1.3352,77830.5256,55698.4922,50137.1418,614082.8470000001,439461.1035
300393.SZ,20210331,7.94,2.3851,2.6497,0.85,1.6285,1.7769,1.3437,77830.5256,55698.4922,50137.1418,617974.3733,442246.0281
300393.SZ,20210330,8.11,2.255,2.5052,0.74,1.6634,1.8149,1.3725,77830.5256,55698.4922,50137.1418,631205.5626,451714.7717
300393.SZ,20210329,8.12,2.1594,2.3989,0.63,1.6654,1.8171,1.3742,77830.5256,55698.4922,50137.1418,631983.8679,452271.7567
300393.SZ,20210326,8.21,4.1283,4.5862,1.34,1.6839,1.8373,1.3894,77830.5256,55698.4922,50137.1418,638988.6152,457284.62100000004
300393.SZ,20210325,7.88,2.8845,3.2044,0.95,1.6162,1.7634,1.3335,77830.5256,55698.4922,50137.1418,613304.5417,438904.1185
300393.SZ,20210324,8.03,2.6238,2.9148,0.85,1.6469999999999998,1.797,1.3589,77830.5256,55698.4922,50137.1418,624979.1206,447258.8924
300393.SZ,20210323,8.1,3.448,3.8305,1.0,1.6613,1.8127,1.3708,77830.5256,55698.4922,50137.1418,630427.2574,451157.7868
300393.SZ,20210322,8.43,4.0287,4.4755,1.29,1.729,1.8865,1.4266,77830.5256,55698.4922,50137.1418,656111.3308,469538.2892
300393.SZ,20210319,8.11,2.4564,2.7289,0.79,1.6634,1.8149,1.3725,77830.5256,55698.4922,50137.1418,631205.5626,451714.7717
300393.SZ,20210318,8.15,2.5783,2.8643,0.8,1.6716,1.8239,1.3792,77830.5256,55698.4922,50137.1418,634318.7836,453942.7114
300393.SZ,20210317,8.21,2.8823,3.202,0.91,1.6839,1.8373,1.3894,77830.5256,55698.4922,50137.1418,638988.6152,457284.62100000004
300393.SZ,20210316,8.29,5.2547,5.8376,1.84,1.7003,1.8552,1.4029,77830.5256,55698.4922,50137.1418,645215.0572,461740.5003
300393.SZ,20210315,7.96,2.4334,2.7033,0.83,1.6326,1.7813,1.3471,77830.5256,55698.4922,50137.1418,619530.9838,443359.9979
300393.SZ,20210312,8.15,2.4956,2.7725,0.85,1.6716,1.8239,1.3792,77830.5256,55698.4922,50137.1418,634318.7836,453942.7114
300393.SZ,20210311,8.26,3.0137,3.3480000000000003,1.04,1.6942,1.8485,1.3978,77830.5256,55698.4922,50137.1418,642880.1415,460069.5456
300393.SZ,20210310,8.0,2.6841,2.9818,0.94,1.6408,1.7903,1.3538,77830.5256,55698.4922,50137.1418,622644.2048,445587.9376
300393.SZ,20210309,8.14,3.6278,4.0303,1.4,1.6696,1.8216,1.3775,77830.5256,55698.4922,50137.1418,633540.4784,453385.7265
300393.SZ,20210308,8.28,2.9261,3.2506,1.13,1.6983,1.8529,1.4012,77830.5256,55698.4922,50137.1418,644436.752,461183.5154
300393.SZ,20210305,8.76,2.4488,2.7205,0.86,1.7967,1.9604,1.4825,77830.5256,55698.4922,50137.1418,681795.4043,487918.7917
300393.SZ,20210304,8.77,2.8617,3.1792,1.01,1.7988,1.9626,1.4842,77830.5256,55698.4922,50137.1418,682573.7095,488475.7766
300393.SZ,20210303,9.16,2.3961,2.8691,0.78,1.8788,2.0499,1.5502,77830.5256,54444.8315,45468.5986,712927.6145,498714.6565
300393.SZ,20210302,9.2,2.3953,2.8681,0.68,1.8869999999999998,2.0588,1.5569,77830.5256,54444.8315,45468.5986,716040.8355,500892.4498
300393.SZ,20210301,9.4,2.9908,3.6093,0.79,1.9280000000000002,2.1036,1.5908,77830.5256,54444.8315,45114.3493,731606.9406,511781.4161
