ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
600710.SH,20210427,6.08,3.543,8.6904,0.91,1.5221,0.0806,0.0806,130674.9434,130674.9434,53274.9146,794503.6559,794503.6559
600710.SH,20210426,6.47,3.013,7.3904,0.7,1.6197,0.0858,0.0858,130674.9434,130674.9434,53274.9146,845466.8838,845466.8838
600710.SH,20210423,6.35,3.9225,9.6212,0.8,1.5897,0.0842,0.0842,130674.9434,130674.9434,53274.9146,829785.8906,829785.8906
600710.SH,20210422,6.64,3.2291,7.9206,0.51,1.6623,0.08800000000000001,0.08800000000000001,130674.9434,130674.9434,53274.9146,867681.6242,867681.6242
600710.SH,20210421,6.71,3.6945,9.062000000000001,0.56,1.6798,0.0889,0.0889,130674.9434,130674.9434,53274.9146,876828.8702,876828.8702
600710.SH,20210420,6.74,5.5809,13.6891,0.91,1.6873,0.0893,0.0893,130674.9434,130674.9434,53274.9146,880749.1185,880749.1185
600710.SH,20210419,6.57,5.1770000000000005,12.6984,0.84,1.6447,0.0871,0.0871,130674.9434,130674.9434,53274.9146,858534.3781,858534.3781
600710.SH,20210416,6.72,6.9483,17.043,1.26,1.6823,0.0891,0.0891,130674.9434,130674.9434,53274.9146,878135.6196,878135.6196
600710.SH,20210415,6.61,10.157,24.0898,2.16,1.6561,0.1024,0.0946,130674.9434,130674.9434,55096.9146,863761.3759,863761.3759
600710.SH,20210414,6.82,5.412999999999999,12.8382,1.12,1.7087,0.1056,0.0977,130674.9434,130674.9434,55096.9146,891203.1140000001,891203.1140000001
600710.SH,20210413,6.2,3.0847,7.316,0.67,1.5534,0.096,0.0888,130674.9434,130674.9434,55096.9146,810184.6491,810184.6491
600710.SH,20210412,6.25,5.3444,12.6755,1.29,1.5659,0.0968,0.0895,130674.9434,130674.9434,55096.9146,816718.3963,816718.3963
600710.SH,20210409,6.09,3.5598,8.4429,0.85,1.5258,0.0943,0.0872,130674.9434,130674.9434,55096.9146,795810.4053,795810.4053
600710.SH,20210408,6.04,6.0984,14.4637,1.75,1.5133,0.0936,0.0865,130674.9434,130674.9434,55096.9146,789276.6581,789276.6581
600710.SH,20210407,6.31,6.1218,14.5193,1.95,1.5809,0.0977,0.0903,130674.9434,130674.9434,55096.9146,824558.8929,824558.8929
600710.SH,20210406,5.74,1.8168,4.3088,0.42,1.4381,0.0889,0.0822,130674.9434,130674.9434,55096.9146,750074.1751,750074.1751
600710.SH,20210402,5.68,3.1644,7.505,0.71,1.4231,0.08800000000000001,0.0813,130674.9434,130674.9434,55096.9146,742233.6785,742233.6785
600710.SH,20210401,5.91,3.7567,8.91,0.85,1.4807,0.0915,0.0846,130674.9434,130674.9434,55096.9146,772288.9155,772288.9155
600710.SH,20210331,5.77,2.5868,6.1351,0.55,1.4457,0.0894,0.0826,130674.9434,130674.9434,55096.9146,753994.4234,753994.4234
600710.SH,20210330,5.79,4.4077,10.454,0.96,1.4507,0.0897,0.0829,130674.9434,130674.9434,55096.9146,756607.9223,756607.9223
600710.SH,20210329,6.05,7.784,18.4615,2.09,1.5158,0.0937,0.0866,130674.9434,130674.9434,55096.9146,790583.4076,790583.4076
600710.SH,20210326,6.0,3.7076,8.7935,1.08,1.5033,0.0929,0.0859,130674.9434,130674.9434,55096.9146,784049.6604,784049.6604
600710.SH,20210325,5.45,3.5235,8.3568,1.1,1.3655,0.0844,0.078,130674.9434,130674.9434,55096.9146,712178.4415,712178.4415
600710.SH,20210324,5.68,4.1609,9.8684,1.41,1.4231,0.08800000000000001,0.0813,130674.9434,130674.9434,55096.9146,742233.6785,742233.6785
600710.SH,20210323,5.6,3.9010000000000002,9.252,1.39,1.4031,0.0867,0.0802,130674.9434,130674.9434,55096.9146,731779.683,731779.683
600710.SH,20210322,5.56,3.3028,7.8333,1.12,1.393,0.0861,0.0796,130674.9434,130674.9434,55096.9146,726552.6853,726552.6853
600710.SH,20210319,5.37,2.3058,5.4687,0.71,1.3454,0.0832,0.0769,130674.9434,130674.9434,55096.9146,701724.4461,701724.4461
600710.SH,20210318,5.44,2.37,5.621,0.67,1.3630000000000002,0.0843,0.0779,130674.9434,130674.9434,55096.9146,710871.6921,710871.6921
600710.SH,20210317,5.54,2.9043,6.8883,0.76,1.3880000000000001,0.0858,0.0793,130674.9434,130674.9434,55096.9146,723939.1864,723939.1864
600710.SH,20210316,5.66,3.1211,7.4023,0.67,1.4181,0.0877,0.081,130674.9434,130674.9434,55096.9146,739620.1796,739620.1796
600710.SH,20210315,5.68,4.0312,9.5608,0.67,1.4231,0.08800000000000001,0.0813,130674.9434,130674.9434,55096.9146,742233.6785,742233.6785
600710.SH,20210312,5.53,3.9081,9.269,0.57,1.3855,0.0857,0.0792,130674.9434,130674.9434,55096.9146,722632.437,722632.437
600710.SH,20210311,5.45,3.6947,8.7627,0.58,1.3655,0.0844,0.078,130674.9434,130674.9434,55096.9146,712178.4415,712178.4415
600710.SH,20210310,5.37,4.4667,10.5938,0.8,1.3454,0.0832,0.0769,130674.9434,130674.9434,55096.9146,701724.4461,701724.4461
600710.SH,20210309,5.44,7.0644,16.7548,1.66,1.3630000000000002,0.0843,0.0779,130674.9434,130674.9434,55096.9146,710871.6921,710871.6921
600710.SH,20210308,5.99,10.9038,25.8609,4.88,1.5008,0.0928,0.0858,130674.9434,130674.9434,55096.9146,782742.911,782742.911
600710.SH,20210305,6.12,7.9089,18.7577,10.78,1.5333,0.0948,0.0876,130674.9434,130674.9434,55096.9146,799730.6536,799730.6536
600710.SH,20210304,5.56,1.5413,3.6555,2.9,1.393,0.0861,0.0796,130674.9434,130674.9434,55096.9146,726552.6853,726552.6853
600710.SH,20210303,5.05,0.4334,1.0278,0.77,1.2653,0.0782,0.0723,130674.9434,130674.9434,55096.9146,659908.4642,659908.4642
600710.SH,20210302,5.01,0.5422,1.2858,0.94,1.2552,0.0776,0.0717,130674.9434,130674.9434,55096.9146,654681.4664,654681.4664
600710.SH,20210301,5.06,0.7432,1.7627,1.16,1.2678,0.0784,0.0725,130674.9434,130674.9434,55096.9146,661215.2136,661215.2136
