ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
300160.SZ,20210528,6.1,1.2886,2.3974,1.27,3.6683,2.9330000000000003,2.8169,61850.2423,59313.405,31881.8216,377286.47799999994,361811.7705
300160.SZ,20210527,6.2,1.1346,2.1108,1.16,3.7284,2.9811,2.8631,61850.2423,59313.405,31881.8216,383471.5023,367743.11100000003
300160.SZ,20210526,6.18,1.198,2.2288,1.32,3.7164,2.9715,2.8538,61850.2423,59313.405,31881.8216,382234.4974,366556.8429
300160.SZ,20210525,6.14,0.7257,0.7257,0.79,3.6923,2.9523,2.8354,61850.2423,59313.405,59313.405,379760.4877,364184.3067
300160.SZ,20210524,6.12,0.8063,0.8063,0.75,3.6803,2.9426,2.8261,61850.2423,59313.405,59313.405,378523.4829,362998.0386
300160.SZ,20210521,6.01,1.0525,1.0525,0.94,3.6141,2.8898,2.7753,61850.2423,59313.405,59313.405,371719.9562,356473.5641
300160.SZ,20210520,6.09,1.1226,2.1524,0.91,3.6622,2.9282,2.8123,61850.2423,59313.405,30935.1966,376667.9756,361218.6365
300160.SZ,20210519,6.22,0.8473,1.6246,0.6,3.7404,2.9907,2.8723,61850.2423,59313.405,30935.1966,384708.5071,368929.3791
300160.SZ,20210518,6.17,0.7764,1.4886,0.44,3.7104,2.9667,2.8492,61850.2423,59313.405,30935.1966,381615.995,365963.7089
300160.SZ,20210517,6.18,1.5464,2.965,0.91,3.7164,2.9715,2.8538,61850.2423,59313.405,30935.1966,382234.4974,366556.8429
300160.SZ,20210514,6.38,1.2826,2.4593,0.68,3.8366,3.0677,2.9462,61850.2423,59313.405,30935.1966,394604.5459,378419.5239
300160.SZ,20210513,6.34,1.7084,3.2756,1.0,3.8126,3.0484,2.9277,61850.2423,59313.405,30935.1966,392130.5362,376046.9877
300160.SZ,20210512,6.35,1.7468,3.3492,1.07,3.8186,3.0532,2.9323,61850.2423,59313.405,30935.1966,392749.0386,376640.1218
300160.SZ,20210511,6.38,2.6141,5.012,1.96,3.8366,3.0677,2.9462,61850.2423,59313.405,30935.1966,394604.5459,378419.5239
300160.SZ,20210510,6.13,1.1772,2.2571,0.91,3.6863,2.9475,2.8307,61850.2423,59313.405,30935.1966,379141.9853,363591.1727
300160.SZ,20210507,6.11,2.1983,4.215,2.03,3.6743,2.9378,2.8215,61850.2423,59313.405,30935.1966,377904.9805,362404.9046
