ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
002641.SZ,20210527,6.22,123538.3866,112973.0855,768408.7647,702692.5918
002641.SZ,20210526,6.27,123538.3866,112973.0855,774585.684,708341.2461
002641.SZ,20210525,6.19,123538.3866,112973.0855,764702.6131,699303.3992
002641.SZ,20210524,6.16,123538.3866,112973.0855,760996.4615,695914.2067
002641.SZ,20210521,6.18,123538.3866,112973.0855,763467.2292,698173.6684
002641.SZ,20210520,6.17,123538.3866,112973.0855,762231.8453,697043.9375
002641.SZ,20210519,6.23,123538.3866,112973.0855,769644.1485,703822.3227
002641.SZ,20210518,6.35,123538.3866,112973.0855,784468.7549,717379.0929
002641.SZ,20210517,6.36,123538.3866,112973.0855,785704.1388,718508.8238
002641.SZ,20210514,6.54,123538.3866,112973.0855,807941.0484,738843.9792
002641.SZ,20210513,6.52,123538.3866,112973.0855,805470.2806,736584.5175
002641.SZ,20210512,6.63,123538.3866,112973.0855,819059.5032,749011.5569
002641.SZ,20210511,6.71,123538.3866,112973.0855,828942.5741,758049.4037
002641.SZ,20210510,6.56,123538.3866,112973.0855,810411.8161,741103.4409
002641.SZ,20210507,6.55,123538.3866,112973.0855,809176.4322,739973.71
002641.SZ,20210506,6.72,123538.3866,112973.0855,830177.958,759179.1346
002641.SZ,20210430,6.87,123538.3866,112973.0855,848708.7159,776125.0974
002641.SZ,20210429,7.07,123538.3866,112973.0855,873416.3933,798719.7145
002641.SZ,20210428,6.95,123538.3866,112973.0855,858591.7869,785162.9442
002641.SZ,20210427,6.89,123538.3866,112973.0855,851179.4837,778384.5591
002641.SZ,20210426,6.85,123538.3866,112973.0855,846237.9482,773865.6357
002641.SZ,20210423,6.76,123538.3866,112973.0855,835119.4934,763698.058
002641.SZ,20210422,6.86,123538.3866,112973.0855,847473.3321,774995.3665
002641.SZ,20210421,6.81,123538.3866,112973.0855,841296.4127,769346.7123
002641.SZ,20210420,6.92,123538.3866,112973.0855,854885.6353,781773.7517
002641.SZ,20210419,7.03,123538.3866,112973.0855,868474.8578,794200.7911
002641.SZ,20210416,6.97,123538.3866,112973.0855,861062.5546,787422.4059
002641.SZ,20210415,6.88,123538.3866,112973.0855,849944.0998,777254.8282
002641.SZ,20210414,7.04,123538.3866,112973.0855,869710.2417,795330.5219
002641.SZ,20210413,7.15,123538.3866,112973.0855,883299.4642,807757.5613
002641.SZ,20210412,7.06,123538.3866,112973.0855,872181.0094,797589.9836
002641.SZ,20210409,7.2,123538.3866,112973.0855,889476.3835,813406.2156
002641.SZ,20210408,7.14,123538.3866,112973.0855,882064.0803,806627.8305
002641.SZ,20210407,7.25,123538.3866,112973.0855,895653.3029,819054.8699
002641.SZ,20210406,7.09,123538.3866,112973.0855,875887.161,800979.1762
002641.SZ,20210402,7.02,123538.3866,112973.0855,867239.4739,793071.0602
002641.SZ,20210401,7.02,123538.3866,112973.0855,867239.4739,793071.0602
002641.SZ,20210331,7.05,123538.3866,112973.0855,870945.6255,796460.2528
002641.SZ,20210330,6.97,123538.3866,112973.0855,861062.5546,787422.4059
002641.SZ,20210329,7.0,123538.3866,112973.0855,864768.7062,790811.5985
002641.SZ,20210326,6.99,123538.3866,112973.0855,863533.3223,789681.8676
002641.SZ,20210325,6.9,123538.3866,112973.0855,852414.8675,779514.29
002641.SZ,20210324,6.92,123538.3866,112973.0855,854885.6353,781773.7517
002641.SZ,20210323,7.08,123538.3866,97360.0844,874651.7771,689309.3976
002641.SZ,20210322,7.19,123538.3866,97360.0844,888240.9997,700019.0068
002641.SZ,20210319,6.79,123538.3866,97360.0844,838825.645,661074.9731
002641.SZ,20210318,6.79,123538.3866,97360.0844,838825.645,661074.9731
002641.SZ,20210317,6.85,123538.3866,97360.0844,846237.9482,666916.5781
002641.SZ,20210316,6.81,123538.3866,97360.0844,841296.4127,663022.1748
002641.SZ,20210315,6.59,123538.3866,97360.0844,814117.9677,641602.9562
002641.SZ,20210312,6.7,123538.3866,97360.0844,827707.1902,652312.5655
002641.SZ,20210311,6.68,123538.3866,97360.0844,825236.4225,650365.3638
002641.SZ,20210310,6.64,123538.3866,97360.0844,820294.887,646470.9604
002641.SZ,20210309,6.78,123538.3866,97360.0844,837590.2611,660101.3722
002641.SZ,20210308,6.65,123538.3866,97360.0844,821530.2709,647444.5613
002641.SZ,20210305,6.79,123538.3866,97360.0844,838825.645,661074.9731
002641.SZ,20210304,6.75,123538.3866,97360.0844,833884.1096,657180.5697
002641.SZ,20210303,6.88,123538.3866,97360.0844,849944.0998,669837.3807
002641.SZ,20210302,6.87,123538.3866,97360.0844,848708.7159,668863.7798
002641.SZ,20210301,6.69,123538.3866,97360.0844,826471.8064,651338.9646
002641.SZ,20210226,6.43,123538.3866,97360.0844,794351.8258,626025.3427
002641.SZ,20210225,6.58,123538.3866,97360.0844,812882.5838,640629.3554
002641.SZ,20210224,6.44,123538.3866,97360.0844,795587.2097,626998.9435
002641.SZ,20210223,6.74,123538.3866,97360.0844,832648.7257,656206.9689
002641.SZ,20210222,6.79,123538.3866,97360.0844,838825.645,661074.9731
002641.SZ,20210219,6.49,123538.3866,97360.0844,801764.129,631866.9478
002641.SZ,20210218,6.7,123538.3866,97360.0844,827707.1902,652312.5655
002641.SZ,20210210,6.55,123538.3866,97360.0844,809176.4322,637708.5528
002641.SZ,20210209,6.67,123538.3866,97360.0844,824001.0386,649391.7629
002641.SZ,20210208,6.5,123538.3866,97360.0844,802999.5129,632840.5486
002641.SZ,20210205,6.18,123538.3866,97360.0844,763467.2292,601685.3216
002641.SZ,20210204,6.15,123538.3866,97360.0844,759761.0776,598764.5191
002641.SZ,20210203,6.38,123538.3866,97360.0844,788174.9065,621157.3385
002641.SZ,20210202,6.01,123538.3866,97360.0844,742465.7035,585134.1072
002641.SZ,20210201,5.89,123538.3866,97360.0844,727641.0971,573450.8971
002641.SZ,20210129,5.86,123538.3866,97360.0844,723934.9455,570530.0946
002641.SZ,20210128,5.99,123538.3866,97360.0844,739994.9357,583186.9056
002641.SZ,20210127,6.03,123538.3866,97360.0844,744936.4712,587081.3089
002641.SZ,20210126,6.05,123538.3866,97360.0844,747407.2389,589028.5106
002641.SZ,20210125,6.26,123538.3866,97360.0844,773350.3001,609474.1283
002641.SZ,20210122,6.64,123538.3866,97360.0844,820294.887,646470.9604
002641.SZ,20210121,6.4,123538.3866,97360.0844,790645.6742,623104.5402
002641.SZ,20210120,6.51,123538.3866,97360.0844,804234.8968,633814.1494
002641.SZ,20210119,6.62,123538.3866,97360.0844,817824.1193,644523.7587
002641.SZ,20210118,6.67,123538.3866,97360.0844,824001.0386,649391.7629
002641.SZ,20210115,6.8,123538.3866,97360.0844,840061.0289,662048.5739
002641.SZ,20210114,6.7,123538.3866,97360.0844,827707.1902,652312.5655
002641.SZ,20210113,6.39,123538.3866,97360.0844,789410.2904,622130.9393
002641.SZ,20210112,6.25,123538.3866,97360.0844,772114.9163,608500.5275
002641.SZ,20210111,6.14,123538.3866,97360.0844,758525.6937,597790.9182
002641.SZ,20210108,6.36,123538.3866,97360.0844,785704.1388,619210.1368
002641.SZ,20210107,6.34,123538.3866,97360.0844,783233.371,617262.9351
002641.SZ,20210106,6.58,123538.3866,97360.0844,812882.5838,640629.3554
002641.SZ,20210105,6.71,123538.3866,97360.0844,828942.5741,653286.1663
002641.SZ,20210104,6.57,123538.3866,97360.0844,811647.2,639655.7545
002641.SZ,20201231,6.38,123538.3866,97360.0844,788174.9065,621157.3385
002641.SZ,20201230,6.2,123538.3866,97360.0844,765937.9969,603632.5233
002641.SZ,20201229,6.31,123538.3866,97360.0844,779527.2194,614342.1326
002641.SZ,20201228,6.3,123538.3866,97360.0844,778291.8356,613368.5317
002641.SZ,20201225,6.5,123538.3866,97360.0844,802999.5129,632840.5486
002641.SZ,20201224,6.35,123538.3866,97360.0844,784468.7549,618236.5359
002641.SZ,20201223,6.5,123538.3866,97360.0844,802999.5129,632840.5486
002641.SZ,20201222,6.53,123538.3866,97360.0844,806705.6645,635761.3511
002641.SZ,20201221,6.76,123538.3866,97360.0844,835119.4934,658154.1705
002641.SZ,20201218,6.65,123538.3866,97360.0844,821530.2709,647444.5613
002641.SZ,20201217,6.84,123538.3866,97360.0844,845002.5643,665942.9773
002641.SZ,20201216,6.96,123538.3866,97360.0844,859827.1707,677626.1874
002641.SZ,20201215,7.08,123538.3866,97360.0844,874651.7771,689309.3976
002641.SZ,20201214,7.16,123538.3866,97360.0844,884534.8481,697098.2043
002641.SZ,20201211,7.11,123538.3866,97360.0844,878357.9287,692230.2001
002641.SZ,20201210,7.27,123538.3866,97360.0844,898124.0706,707807.8136
002641.SZ,20201209,7.26,123538.3866,97360.0844,896888.6867,706834.2127
002641.SZ,20201208,7.18,123538.3866,97360.0844,887005.6158,699045.406
002641.SZ,20201207,7.22,123538.3866,97360.0844,891947.1513,702939.8094
002641.SZ,20201204,7.28,123538.3866,97360.0844,899359.4544,708781.4144
002641.SZ,20201203,7.15,123538.3866,97360.0844,883299.4642,696124.6035
002641.SZ,20201202,7.13,123538.3866,97360.0844,880828.6965,694177.4018
