ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
601615.SH,20210527,15.4,195092.8712,147260.8257,3004430.2165,2267816.7158
601615.SH,20210526,14.88,195092.8712,147260.8257,2902981.9235,2191241.0864
601615.SH,20210525,15.1,195092.8712,147260.8257,2945902.3551,2223638.4681
601615.SH,20210524,14.96,195092.8712,147260.8257,2918589.3532,2203021.9525
601615.SH,20210521,15.24,195092.8712,147260.8257,2973215.3571,2244254.9837
601615.SH,20210520,15.43,195092.8712,147260.8257,3010283.0026,2272234.5406
601615.SH,20210519,15.33,195092.8712,147260.8257,2990773.7155,2257508.458
601615.SH,20210518,15.39,195092.8712,147260.8257,3002479.2878,2266344.1075
601615.SH,20210517,16.73,195092.8712,105869.1544,3263903.7352,1771190.9531
601615.SH,20210514,15.39,195092.8712,105869.1544,3002479.2878,1629326.2862
601615.SH,20210513,15.31,195092.8712,105869.1544,2986871.8581,1620856.7539
601615.SH,20210512,15.32,195092.8712,105869.1544,2988822.7868,1621915.4454
601615.SH,20210511,15.58,195092.8712,105869.1544,3039546.9333,1649441.4256
601615.SH,20210510,15.69,195092.8712,105869.1544,3061007.1491,1661087.0325
601615.SH,20210507,17.12,195092.8712,105869.1544,3339989.9549,1812479.9233
601615.SH,20210506,16.9,195092.8712,105869.1544,3297069.5233,1789188.7094
601615.SH,20210430,17.74,195092.8712,105869.1544,3460947.5351,1878118.7991
601615.SH,20210429,17.6,195092.8712,105869.1544,3433634.5331,1863297.1174
601615.SH,20210428,17.73,195092.8712,105869.1544,3458996.6064,1877060.1075
601615.SH,20210427,16.73,195092.8712,105869.1544,3263903.7352,1771190.9531
601615.SH,20210426,16.59,195092.8712,105869.1544,3236590.7332,1756369.2715
601615.SH,20210423,16.86,195092.8712,105869.1544,3289265.8084,1784953.9432
601615.SH,20210422,16.67,195092.8712,105869.1544,3252198.1629,1764838.8038
601615.SH,20210421,16.72,195092.8712,105869.1544,3261952.8065,1770132.2616
601615.SH,20210420,16.97,195092.8712,105869.1544,3310726.0243,1796599.5502
601615.SH,20210419,17.13,195092.8712,105869.1544,3341940.8837,1813538.6149
601615.SH,20210416,16.78,195092.8712,105869.1544,3273658.3787,1776484.4108
601615.SH,20210415,16.45,195092.8712,105869.1544,3209277.7312,1741547.5899
601615.SH,20210414,16.88,195092.8712,105869.1544,3293167.6659,1787071.3263
601615.SH,20210413,16.52,195092.8712,105869.1544,3222934.2322,1748958.4307
601615.SH,20210412,16.79,195092.8712,105869.1544,3275609.3074,1777543.1024
601615.SH,20210409,16.9,195092.8712,105869.1544,3297069.5233,1789188.7094
601615.SH,20210408,17.2,195092.8712,105869.1544,3355597.3846,1820949.4557
601615.SH,20210407,17.37,195092.8712,105869.1544,3388763.1727,1838947.2119
601615.SH,20210406,17.56,195092.8712,105869.1544,3425830.8183,1859062.3513
601615.SH,20210402,17.01,195092.8712,105869.1544,3318529.7391,1800834.3163
601615.SH,20210401,17.41,195092.8712,105869.1544,3396566.8876,1843181.9781
601615.SH,20210331,17.45,195092.8712,105869.1544,3404370.6024,1847416.7443
601615.SH,20210330,17.78,195092.8712,105869.1544,3468751.2499,1882353.5652
601615.SH,20210329,18.55,195092.8712,105869.1544,3618972.7608,1963872.8141
601615.SH,20210326,18.98,195092.8712,105869.1544,3702862.6954,2009396.5505
601615.SH,20210325,18.0,195092.8712,105869.1544,3511671.6816,1905644.7792
601615.SH,20210324,18.22,195092.8712,105869.1544,3554592.1133,1928935.9932
601615.SH,20210323,18.93,195092.8712,105869.1544,3693108.0518,2004103.0928
601615.SH,20210322,18.9,195092.8712,105869.1544,3687255.2657,2000927.0182
601615.SH,20210319,18.49,192108.0222,102884.3054,3552077.3305,1902330.8068
601615.SH,20210318,18.25,192108.0222,102884.3054,3505971.4052,1877638.5736
601615.SH,20210317,17.59,192108.0222,102884.3054,3379180.1105,1809734.932
601615.SH,20210316,17.32,192108.0222,102884.3054,3327310.9445,1781956.1695
601615.SH,20210315,17.7,192108.0222,102884.3054,3400311.9929,1821052.2056
601615.SH,20210312,18.19,192108.0222,102884.3054,3494444.9238,1871465.5152
601615.SH,20210311,17.71,192108.0222,102884.3054,3402233.0732,1822081.0486
601615.SH,20210310,17.02,192108.0222,102884.3054,3269678.5378,1751090.8779
601615.SH,20210309,16.68,189837.8897,100614.1729,3166496.0002,1678244.404
601615.SH,20210308,17.27,189837.8897,100614.1729,3278500.3551,1737606.766
601615.SH,20210305,19.07,189837.8897,100614.1729,3620208.5566,1918712.2772
601615.SH,20210304,20.4,189837.8897,100614.1729,3872692.9499,2052529.1272
601615.SH,20210303,21.12,189837.8897,100614.1729,4009376.2305,2124971.3316
601615.SH,20210302,21.31,189837.8897,100614.1729,4045445.4295,2144088.0245
601615.SH,20210301,20.71,189837.8897,100614.1729,3931542.6957,2083719.5208
601615.SH,20210226,20.51,189531.6136,100307.8968,3887293.3949,2057314.9634
601615.SH,20210225,21.01,189531.6136,100307.8968,3982059.2017,2107468.9118
601615.SH,20210224,22.11,189531.6136,100307.8968,4190543.9767,2217807.5982
601615.SH,20210223,23.07,189531.6136,100307.8968,4372494.3258,2314103.1792
601615.SH,20210222,22.65,189531.6136,100307.8968,4292891.048,2271973.8625
601615.SH,20210219,23.24,189519.9499,100296.2331,4404443.6357,2330884.4572
601615.SH,20210218,22.01,187537.5742,98313.8574,4127702.0081,2163888.0014
601615.SH,20210210,21.2,187537.5742,98313.8574,3975796.573,2084253.7769
601615.SH,20210209,21.15,187537.5742,98313.8574,3966419.6943,2079338.084
601615.SH,20210208,20.3,187537.5742,98313.8574,3807012.7563,1995771.3052
601615.SH,20210205,19.53,187537.5742,98313.8574,3662608.8241,1920069.635
601615.SH,20210204,21.12,187537.5742,98313.8574,3960793.5671,2076388.6683
601615.SH,20210203,20.93,187537.5742,98313.8574,3925161.428,2057709.0354
601615.SH,20210202,21.38,187537.5742,98313.8574,4009553.3364,2101950.2712
601615.SH,20210201,20.5,187537.5742,98313.8574,3844520.2711,2015434.0767
601615.SH,20210129,20.2,187537.5742,98313.8574,3788258.9988,1985939.9195
601615.SH,20210128,21.31,187537.5742,98313.8574,3996425.7062,2095068.3012
601615.SH,20210127,23.68,187537.5742,98313.8574,4440889.7571,2328072.1432
601615.SH,20210126,23.07,187537.5742,98313.8574,4326491.8368,2268100.6902
