ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
002623.SZ,20210527,32.02,16000.0,15957.3625,512320.0,510954.7473
002623.SZ,20210526,31.87,16000.0,15957.3625,509920.0,508561.1429
002623.SZ,20210525,32.32,16000.0,15957.3625,517120.0,515741.956
002623.SZ,20210524,31.69,16000.0,15957.3625,507040.0,505688.8176
002623.SZ,20210521,31.42,16000.0,15957.3625,502720.0,501380.3298
002623.SZ,20210520,31.33,16000.0,15957.3625,501280.0,499944.1671
002623.SZ,20210519,31.45,16000.0,15957.3625,503200.0,501859.0506
002623.SZ,20210518,31.42,16000.0,15957.3625,502720.0,501380.3298
002623.SZ,20210517,32.09,16000.0,15957.3625,513440.0,512071.7626
002623.SZ,20210514,32.5,16000.0,15957.3625,520000.0,518614.2813
002623.SZ,20210513,31.76,16000.0,15957.3625,508160.0,506805.833
002623.SZ,20210512,32.06,16000.0,15957.3625,512960.0,511593.0418
002623.SZ,20210511,31.26,16000.0,15957.3625,500160.0,498827.1518
002623.SZ,20210510,30.11,16000.0,15957.3625,481760.0,480476.1849
002623.SZ,20210507,30.91,16000.0,15957.3625,494560.0,493242.0749
002623.SZ,20210506,29.9,16000.0,15957.3625,478400.0,477125.1388
002623.SZ,20210430,29.51,16000.0,15957.3625,472160.0,470901.7674
002623.SZ,20210429,30.23,16000.0,15957.3625,483680.0,482391.0684
002623.SZ,20210428,30.41,16000.0,15957.3625,486560.0,485263.3936
002623.SZ,20210427,30.08,16000.0,15957.3625,481280.0,479997.464
002623.SZ,20210426,30.86,16000.0,15957.3625,493760.0,492444.2068
002623.SZ,20210423,31.4,16000.0,15957.3625,502400.0,501061.1825
002623.SZ,20210422,31.94,16000.0,15957.3625,511040.0,509678.1583
002623.SZ,20210421,32.08,16000.0,15957.3625,513280.0,511912.189
002623.SZ,20210420,33.0,16000.0,15957.3625,528000.0,526592.9625
002623.SZ,20210419,33.7,16000.0,15957.3625,539200.0,537763.1163
002623.SZ,20210416,32.69,16000.0,15957.3625,523040.0,521646.1801
002623.SZ,20210415,32.72,16000.0,15957.3625,523520.0,522124.901
002623.SZ,20210414,34.88,16000.0,15957.3625,558080.0,556592.804
002623.SZ,20210413,35.27,16000.0,15957.3625,564320.0,562816.1754
002623.SZ,20210412,34.57,16000.0,15957.3625,553120.0,551646.0216
002623.SZ,20210409,33.92,16000.0,15957.3625,542720.0,541273.736
002623.SZ,20210408,34.55,16000.0,15957.3625,552800.0,551326.8744
002623.SZ,20210407,34.34,16000.0,15957.3625,549440.0,547975.8283
002623.SZ,20210406,34.9,16000.0,15957.3625,558400.0,556911.9513
002623.SZ,20210402,34.52,16000.0,15957.3625,552320.0,550848.1535
002623.SZ,20210401,34.42,16000.0,15957.3625,550720.0,549252.4173
002623.SZ,20210331,34.06,16000.0,15957.3625,544960.0,543507.7668
002623.SZ,20210330,34.74,16000.0,15957.3625,555840.0,554358.7733
002623.SZ,20210329,34.57,16000.0,15957.3625,553120.0,551646.0216
002623.SZ,20210326,34.6,16000.0,15957.3625,553600.0,552124.7425
002623.SZ,20210325,33.27,16000.0,15957.3625,532320.0,530901.4504
002623.SZ,20210324,33.25,16000.0,15957.3625,532000.0,530582.3031
002623.SZ,20210323,34.07,16000.0,15957.3625,545120.0,543667.3404
002623.SZ,20210322,34.59,16000.0,15957.3625,553440.0,551965.1689
002623.SZ,20210319,34.38,16000.0,15957.3625,550080.0,548614.1228
002623.SZ,20210318,34.31,16000.0,15957.3625,548960.0,547497.1074
002623.SZ,20210317,34.07,16000.0,15957.3625,545120.0,543667.3404
002623.SZ,20210316,33.47,16000.0,15957.3625,535520.0,534092.9229
002623.SZ,20210315,33.22,16000.0,15957.3625,531520.0,530103.5823
002623.SZ,20210312,34.85,16000.0,15957.3625,557600.0,556114.0831
002623.SZ,20210311,35.95,16000.0,15957.3625,575200.0,573667.1819
002623.SZ,20210310,36.3,16000.0,15957.3625,580800.0,579252.2588
002623.SZ,20210309,37.7,16000.0,15957.3625,603200.0,601592.5663
002623.SZ,20210308,35.33,16000.0,15957.3625,565280.0,563773.6171
002623.SZ,20210305,36.33,16000.0,15957.3625,581280.0,579730.9796
002623.SZ,20210304,36.89,16000.0,15957.3625,590240.0,588667.1026
002623.SZ,20210303,38.51,16000.0,15957.3625,616160.0,614518.0299
002623.SZ,20210302,38.8,16000.0,15957.3625,620800.0,619145.665
002623.SZ,20210301,38.81,16000.0,15957.3625,620960.0,619305.2386
002623.SZ,20210226,37.71,16000.0,15957.3625,603360.0,601752.1399
002623.SZ,20210225,37.73,16000.0,15957.3625,603680.0,602071.2871
002623.SZ,20210224,37.89,16000.0,15957.3625,606240.0,604624.4651
002623.SZ,20210223,38.84,16000.0,15957.3625,621440.0,619783.9595
002623.SZ,20210222,38.85,16000.0,15957.3625,621600.0,619943.5331
002623.SZ,20210219,38.49,16000.0,15957.3625,615840.0,614198.8826
002623.SZ,20210218,38.47,16000.0,15957.3625,615520.0,613879.7354
002623.SZ,20210210,38.38,16000.0,15957.3625,614080.0,612443.5728
002623.SZ,20210209,36.35,16000.0,15957.3625,581600.0,580050.1269
002623.SZ,20210208,35.38,16000.0,15957.3625,566080.0,564571.4853
002623.SZ,20210205,36.01,16000.0,15957.3625,576160.0,574624.6236
002623.SZ,20210204,36.91,16000.0,15957.3625,590560.0,588986.2499
002623.SZ,20210203,38.65,16000.0,15957.3625,618400.0,616752.0606
002623.SZ,20210202,38.92,16000.0,15957.3625,622720.0,621060.5485
002623.SZ,20210201,38.83,16000.0,15957.3625,621280.0,619624.3859
002623.SZ,20210129,37.62,16000.0,15957.3625,601920.0,600315.9773
002623.SZ,20210128,39.05,16000.0,15957.3625,624800.0,623135.0056
002623.SZ,20210127,40.08,16000.0,15957.3625,641280.0,639571.089
002623.SZ,20210126,40.6,16000.0,15957.3625,649600.0,647868.9175
002623.SZ,20210125,41.49,16000.0,15957.3625,663840.0,662070.9701
002623.SZ,20210122,44.69,16000.0,15957.3625,715040.0,713134.5301
002623.SZ,20210121,41.69,16000.0,15957.3625,667040.0,665262.4426
002623.SZ,20210120,41.07,16000.0,15957.3625,657120.0,655368.8779
002623.SZ,20210119,40.12,16000.0,15957.3625,641920.0,640209.3835
002623.SZ,20210118,41.64,16000.0,15957.3625,666240.0,664464.5745
002623.SZ,20210115,41.2,16000.0,15957.3625,659200.0,657443.335
002623.SZ,20210114,40.6,16000.0,15957.3625,649600.0,647868.9175
002623.SZ,20210113,39.7,16000.0,15957.3625,635200.0,633507.2913
002623.SZ,20210112,41.6,16000.0,15957.3625,665600.0,663826.28
002623.SZ,20210111,40.75,16000.0,15957.3625,652000.0,650262.5219
002623.SZ,20210108,43.16,16000.0,15957.3625,690560.0,688719.7655
002623.SZ,20210107,45.77,16000.0,15957.3625,732320.0,730368.4816
002623.SZ,20210106,45.2,16000.0,15957.3625,723200.0,721272.785
002623.SZ,20210105,47.09,16000.0,15957.3625,753440.0,751432.2001
002623.SZ,20210104,48.38,16000.0,15957.3625,774080.0,772017.1978
002623.SZ,20201231,43.99,16000.0,15957.3625,703840.0,701964.3764
002623.SZ,20201230,41.3,16000.0,15957.3625,660800.0,659039.0713
002623.SZ,20201229,40.15,16000.0,15957.3625,642400.0,640688.1044
002623.SZ,20201228,42.1,16000.0,15957.3625,673600.0,671804.9613
002623.SZ,20201225,43.28,16000.0,15957.3625,692480.0,690634.649
002623.SZ,20201224,42.3,16000.0,15957.3625,676800.0,674996.4338
002623.SZ,20201223,42.77,16000.0,15957.3625,684320.0,682496.3941
002623.SZ,20201222,40.69,16000.0,15957.3625,651040.0,649305.0801
002623.SZ,20201221,41.86,16000.0,15957.3625,669760.0,667975.1943
002623.SZ,20201218,39.92,16000.0,15957.3625,638720.0,637017.911
002623.SZ,20201217,39.33,16000.0,15957.3625,629280.0,627603.0671
002623.SZ,20201216,40.98,16000.0,15957.3625,655680.0,653932.7153
002623.SZ,20201215,39.88,16000.0,15957.3625,638080.0,636379.6165
002623.SZ,20201214,40.5,16000.0,15957.3625,648000.0,646273.1813
002623.SZ,20201211,39.45,16000.0,15957.3625,631200.0,629517.9506
002623.SZ,20201210,38.8,16000.0,15957.3625,620800.0,619145.665
002623.SZ,20201209,37.94,16000.0,15957.3625,607040.0,605422.3333
002623.SZ,20201208,39.29,16000.0,15957.3625,628640.0,626964.7726
002623.SZ,20201207,38.72,16000.0,15957.3625,619520.0,617869.076
002623.SZ,20201204,37.88,16000.0,15957.3625,606080.0,604464.8915
002623.SZ,20201203,38.06,16000.0,15957.3625,608960.0,607337.2168
002623.SZ,20201202,38.06,16000.0,15957.3625,608960.0,607337.2168
002623.SZ,20201201,38.79,16000.0,15957.3625,620640.0,618986.0914
002623.SZ,20201130,38.69,16000.0,15957.3625,619040.0,617390.3551
002623.SZ,20201127,39.6,16000.0,15957.3625,633600.0,631911.555
002623.SZ,20201126,39.56,16000.0,15957.3625,632960.0,631273.2605
002623.SZ,20201125,40.7,16000.0,15957.3625,651200.0,649464.6538
002623.SZ,20201124,45.2,16000.0,15957.3625,723200.0,721272.785
002623.SZ,20201123,46.14,16000.0,15957.3625,738240.0,736272.7058
002623.SZ,20201120,44.39,16000.0,15957.3625,710240.0,708347.3214
002623.SZ,20201119,45.09,16000.0,15957.3625,721440.0,719517.4751
