ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
603628.SH,20210527,7.86,27380.0,27380.0,215206.8,215206.8
603628.SH,20210526,7.89,27380.0,27380.0,216028.2,216028.2
603628.SH,20210525,7.84,27380.0,27380.0,214659.2,214659.2
603628.SH,20210524,7.81,27380.0,27380.0,213837.8,213837.8
603628.SH,20210521,7.87,27380.0,27380.0,215480.6,215480.6
603628.SH,20210520,7.78,27380.0,27380.0,213016.4,213016.4
603628.SH,20210519,7.78,27380.0,27380.0,213016.4,213016.4
603628.SH,20210518,7.83,27380.0,27380.0,214385.4,214385.4
603628.SH,20210517,7.81,27380.0,27380.0,213837.8,213837.8
603628.SH,20210514,8.0,27380.0,27380.0,219040.0,219040.0
603628.SH,20210513,7.92,27380.0,27380.0,216849.6,216849.6
603628.SH,20210512,8.08,27380.0,27380.0,221230.4,221230.4
603628.SH,20210511,8.13,27380.0,27380.0,222599.4,222599.4
603628.SH,20210510,8.2,27380.0,27380.0,224516.0,224516.0
603628.SH,20210507,8.0,27380.0,27380.0,219040.0,219040.0
603628.SH,20210506,8.01,27380.0,27380.0,219313.8,219313.8
603628.SH,20210430,7.92,27380.0,27380.0,216849.6,216849.6
603628.SH,20210429,8.04,27380.0,27380.0,220135.2,220135.2
603628.SH,20210428,8.05,27380.0,27380.0,220409.0,220409.0
603628.SH,20210427,8.11,27380.0,27380.0,222051.8,222051.8
603628.SH,20210426,8.36,27380.0,27380.0,228896.8,228896.8
603628.SH,20210423,8.34,27380.0,27380.0,228349.2,228349.2
603628.SH,20210422,8.29,27380.0,27380.0,226980.2,226980.2
603628.SH,20210421,8.4,27380.0,27380.0,229992.0,229992.0
603628.SH,20210420,8.47,27380.0,27380.0,231908.6,231908.6
603628.SH,20210419,8.48,27380.0,27380.0,232182.4,232182.4
603628.SH,20210416,8.41,27380.0,27380.0,230265.8,230265.8
603628.SH,20210415,8.34,27380.0,27380.0,228349.2,228349.2
603628.SH,20210414,8.15,27380.0,27380.0,223147.0,223147.0
603628.SH,20210413,8.01,27380.0,27380.0,219313.8,219313.8
603628.SH,20210412,8.2,27380.0,27380.0,224516.0,224516.0
603628.SH,20210409,8.48,27380.0,27380.0,232182.4,232182.4
603628.SH,20210408,8.44,27380.0,27380.0,231087.2,231087.2
603628.SH,20210407,8.74,27380.0,27380.0,239301.2,239301.2
603628.SH,20210406,8.62,27380.0,27380.0,236015.6,236015.6
603628.SH,20210402,8.54,27380.0,27380.0,233825.2,233825.2
603628.SH,20210401,8.71,27380.0,27380.0,238479.8,238479.8
603628.SH,20210331,8.94,27380.0,27380.0,244777.2,244777.2
603628.SH,20210330,8.78,27380.0,27380.0,240396.4,240396.4
603628.SH,20210329,8.94,27380.0,27380.0,244777.2,244777.2
603628.SH,20210326,8.92,27380.0,27380.0,244229.6,244229.6
603628.SH,20210325,8.59,27380.0,27380.0,235194.2,235194.2
603628.SH,20210324,8.96,27380.0,27380.0,245324.8,245324.8
603628.SH,20210323,9.02,27380.0,27380.0,246967.6,246967.6
603628.SH,20210322,9.32,27380.0,27380.0,255181.6,255181.6
603628.SH,20210319,8.89,27380.0,27380.0,243408.2,243408.2
603628.SH,20210318,8.9,27380.0,27380.0,243682.0,243682.0
603628.SH,20210317,9.2,27380.0,27380.0,251896.0,251896.0
603628.SH,20210316,9.58,27380.0,27380.0,262300.4,262300.4
603628.SH,20210315,9.31,27380.0,27380.0,254907.8,254907.8
603628.SH,20210312,8.46,27380.0,27380.0,231634.8,231634.8
603628.SH,20210311,7.69,27380.0,27380.0,210552.2,210552.2
603628.SH,20210310,7.66,27380.0,27380.0,209730.8,209730.8
603628.SH,20210309,7.84,27380.0,27380.0,214659.2,214659.2
603628.SH,20210308,7.87,27380.0,27380.0,215480.6,215480.6
603628.SH,20210305,7.91,27380.0,27380.0,216575.8,216575.8
603628.SH,20210304,7.83,27380.0,27380.0,214385.4,214385.4
603628.SH,20210303,7.91,27380.0,27380.0,216575.8,216575.8
603628.SH,20210302,7.87,27380.0,27380.0,215480.6,215480.6
603628.SH,20210301,7.79,27380.0,27380.0,213290.2,213290.2
603628.SH,20210226,7.7,27380.0,27380.0,210826.0,210826.0
603628.SH,20210225,7.64,27380.0,27380.0,209183.2,209183.2
603628.SH,20210224,7.8,27380.0,27380.0,213564.0,213564.0
603628.SH,20210223,7.77,27380.0,27380.0,212742.6,212742.6
603628.SH,20210222,7.8,27380.0,27380.0,213564.0,213564.0
603628.SH,20210219,7.95,27380.0,27380.0,217671.0,217671.0
603628.SH,20210218,7.69,27380.0,27380.0,210552.2,210552.2
603628.SH,20210210,7.49,27380.0,27380.0,205076.2,205076.2
603628.SH,20210209,7.34,27380.0,27380.0,200969.2,200969.2
603628.SH,20210208,7.18,27380.0,27380.0,196588.4,196588.4
603628.SH,20210205,7.41,27380.0,27380.0,202885.8,202885.8
603628.SH,20210204,7.28,27380.0,27380.0,199326.4,199326.4
603628.SH,20210203,7.43,27380.0,27380.0,203433.4,203433.4
603628.SH,20210202,7.75,27380.0,27380.0,212195.0,212195.0
603628.SH,20210201,8.07,27380.0,27380.0,220956.6,220956.6
603628.SH,20210129,8.15,27380.0,27380.0,223147.0,223147.0
603628.SH,20210128,8.12,27380.0,27380.0,222325.6,222325.6
603628.SH,20210127,8.41,27380.0,27380.0,230265.8,230265.8
603628.SH,20210126,8.22,27380.0,27380.0,225063.6,225063.6
603628.SH,20210125,8.34,27380.0,27380.0,228349.2,228349.2
603628.SH,20210122,8.71,27380.0,27380.0,238479.8,238479.8
603628.SH,20210121,8.68,27380.0,27380.0,237658.4,237658.4
603628.SH,20210120,8.79,27380.0,27380.0,240670.2,240670.2
603628.SH,20210119,8.84,27380.0,27380.0,242039.2,242039.2
603628.SH,20210118,9.09,27380.0,27380.0,248884.2,248884.2
603628.SH,20210115,8.78,27380.0,27380.0,240396.4,240396.4
603628.SH,20210114,8.5,27380.0,27380.0,232730.0,232730.0
603628.SH,20210113,8.72,27380.0,27380.0,238753.6,238753.6
603628.SH,20210112,9.04,27380.0,27380.0,247515.2,247515.2
603628.SH,20210111,9.02,27380.0,27380.0,246967.6,246967.6
603628.SH,20210108,9.71,27380.0,27380.0,265859.8,265859.8
603628.SH,20210107,10.41,27380.0,27380.0,285025.8,285025.8
603628.SH,20210106,10.37,27380.0,27380.0,283930.6,283930.6
603628.SH,20210105,10.79,27380.0,27380.0,295430.2,295430.2
603628.SH,20210104,11.05,27380.0,27380.0,302549.0,302549.0
603628.SH,20201231,10.63,27380.0,27380.0,291049.4,291049.4
603628.SH,20201230,10.64,27380.0,27380.0,291323.2,291323.2
603628.SH,20201229,10.05,27380.0,27380.0,275169.0,275169.0
603628.SH,20201228,10.69,27380.0,27380.0,292692.2,292692.2
603628.SH,20201225,10.75,27380.0,27380.0,294335.0,294335.0
603628.SH,20201224,9.93,27380.0,27380.0,271883.4,271883.4
