ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
601886.SH,20210527,7.2,115405.0,115405.0,830916.0,830916.0
601886.SH,20210526,7.06,115405.0,115405.0,814759.3,814759.3
601886.SH,20210525,6.8,115405.0,115405.0,784754.0,784754.0
601886.SH,20210524,7.21,115405.0,115405.0,832070.05,832070.05
601886.SH,20210521,7.25,115405.0,115405.0,836686.25,836686.25
601886.SH,20210520,7.11,115405.0,115405.0,820529.55,820529.55
601886.SH,20210519,7.1,115405.0,115405.0,819375.5,819375.5
601886.SH,20210518,7.18,115405.0,115405.0,828607.9,828607.9
601886.SH,20210517,7.06,115405.0,115405.0,814759.3,814759.3
601886.SH,20210514,7.2,115405.0,115405.0,830916.0,830916.0
601886.SH,20210513,7.1,115405.0,115405.0,819375.5,819375.5
601886.SH,20210512,6.96,115405.0,115405.0,803218.8,803218.8
601886.SH,20210511,6.83,115405.0,115405.0,788216.15,788216.15
601886.SH,20210510,6.72,115405.0,115405.0,775521.6,775521.6
601886.SH,20210507,6.77,115405.0,115405.0,781291.85,781291.85
601886.SH,20210506,6.65,115405.0,115405.0,767443.25,767443.25
601886.SH,20210430,6.71,115405.0,115405.0,774367.55,774367.55
601886.SH,20210429,7.46,115405.0,115405.0,860921.3,860921.3
601886.SH,20210428,7.18,115405.0,115405.0,828607.9,828607.9
601886.SH,20210427,7.18,115405.0,115405.0,828607.9,828607.9
601886.SH,20210426,7.18,115405.0,115405.0,828607.9,828607.9
601886.SH,20210423,7.28,115405.0,115405.0,840148.4,840148.4
601886.SH,20210422,7.18,115405.0,115405.0,828607.9,828607.9
601886.SH,20210421,7.18,115405.0,115405.0,828607.9,828607.9
601886.SH,20210420,7.24,115405.0,115405.0,835532.2,835532.2
601886.SH,20210419,7.27,115405.0,115405.0,838994.35,838994.35
601886.SH,20210416,7.27,115405.0,115405.0,838994.35,838994.35
601886.SH,20210415,7.2,115405.0,115405.0,830916.0,830916.0
601886.SH,20210414,7.22,115405.0,115405.0,833224.1,833224.1
601886.SH,20210413,7.12,115405.0,115405.0,821683.6,821683.6
601886.SH,20210412,7.2,115405.0,115405.0,830916.0,830916.0
601886.SH,20210409,7.26,115405.0,115405.0,837840.3,837840.3
601886.SH,20210408,7.3,115405.0,115405.0,842456.5,842456.5
601886.SH,20210407,7.2,115405.0,115405.0,830916.0,830916.0
601886.SH,20210406,7.29,115405.0,115405.0,841302.45,841302.45
601886.SH,20210402,7.46,115405.0,115405.0,860921.3,860921.3
601886.SH,20210401,7.85,115405.0,115405.0,905929.25,905929.25
601886.SH,20210331,7.85,115405.0,115405.0,905929.25,905929.25
601886.SH,20210330,8.13,115405.0,115405.0,938242.65,938242.65
601886.SH,20210329,8.22,115405.0,115405.0,948629.1,948629.1
601886.SH,20210326,8.23,115405.0,115405.0,949783.15,949783.15
601886.SH,20210325,7.75,115405.0,115405.0,894388.75,894388.75
601886.SH,20210324,7.92,115405.0,115405.0,914007.6,914007.6
601886.SH,20210323,8.02,115405.0,115405.0,925548.1,925548.1
601886.SH,20210322,8.39,115405.0,115405.0,968247.95,968247.95
601886.SH,20210319,7.63,115405.0,115405.0,880540.15,880540.15
601886.SH,20210318,7.47,115405.0,115405.0,862075.35,862075.35
601886.SH,20210317,7.46,115405.0,115405.0,860921.3,860921.3
601886.SH,20210316,7.44,115405.0,115405.0,858613.2,858613.2
601886.SH,20210315,7.31,115405.0,115405.0,843610.55,843610.55
601886.SH,20210312,7.2,115405.0,115405.0,830916.0,830916.0
601886.SH,20210311,7.04,115405.0,115405.0,812451.2,812451.2
601886.SH,20210310,7.05,115405.0,115405.0,813605.25,813605.25
601886.SH,20210309,7.23,115405.0,115405.0,834378.15,834378.15
601886.SH,20210308,7.14,115405.0,115405.0,823991.7,823991.7
601886.SH,20210305,7.2,115405.0,115405.0,830916.0,830916.0
601886.SH,20210304,7.17,115405.0,115405.0,827453.85,827453.85
601886.SH,20210303,7.19,115405.0,115405.0,829761.95,829761.95
601886.SH,20210302,6.8,115405.0,115405.0,784754.0,784754.0
601886.SH,20210301,6.69,115405.0,115405.0,772059.45,772059.45
601886.SH,20210226,6.6,115405.0,115405.0,761673.0,761673.0
601886.SH,20210225,6.59,115405.0,115405.0,760518.95,760518.95
601886.SH,20210224,6.3,115405.0,115405.0,727051.5,727051.5
601886.SH,20210223,6.29,115405.0,115405.0,725897.45,725897.45
601886.SH,20210222,6.15,115405.0,115405.0,709740.75,709740.75
601886.SH,20210219,6.1,115405.0,115405.0,703970.5,703970.5
601886.SH,20210218,5.95,115405.0,115405.0,686659.75,686659.75
601886.SH,20210210,5.96,115405.0,115405.0,687813.8,687813.8
601886.SH,20210209,5.92,115405.0,115405.0,683197.6,683197.6
601886.SH,20210208,5.9,115405.0,115405.0,680889.5,680889.5
601886.SH,20210205,5.91,115405.0,115405.0,682043.55,682043.55
601886.SH,20210204,5.87,115405.0,115405.0,677427.35,677427.35
601886.SH,20210203,5.91,115405.0,115405.0,682043.55,682043.55
601886.SH,20210202,5.92,115405.0,115405.0,683197.6,683197.6
601886.SH,20210201,6.05,115405.0,115405.0,698200.25,698200.25
601886.SH,20210129,5.71,115405.0,115405.0,658962.55,658962.55
601886.SH,20210128,5.62,115405.0,115405.0,648576.1,648576.1
601886.SH,20210127,5.57,115405.0,115405.0,642805.85,642805.85
601886.SH,20210126,5.64,115405.0,115405.0,650884.2,650884.2
601886.SH,20210125,5.74,115405.0,115405.0,662424.7,662424.7
601886.SH,20210122,5.84,115405.0,115405.0,673965.2,673965.2
601886.SH,20210121,5.89,115405.0,115405.0,679735.45,679735.45
601886.SH,20210120,5.88,115405.0,115405.0,678581.4,678581.4
601886.SH,20210119,5.9,115405.0,115405.0,680889.5,680889.5
601886.SH,20210118,5.82,115405.0,115405.0,671657.1,671657.1
601886.SH,20210115,5.82,115405.0,115405.0,671657.1,671657.1
601886.SH,20210114,5.83,115405.0,115405.0,672811.15,672811.15
601886.SH,20210113,5.84,115405.0,115405.0,673965.2,673965.2
601886.SH,20210112,5.92,115405.0,115405.0,683197.6,683197.6
601886.SH,20210111,5.81,115405.0,115405.0,670503.05,670503.05
601886.SH,20210108,5.84,115405.0,115405.0,673965.2,673965.2
601886.SH,20210107,5.84,115405.0,115405.0,673965.2,673965.2
601886.SH,20210106,5.87,115405.0,115405.0,677427.35,677427.35
601886.SH,20210105,5.84,115405.0,115405.0,673965.2,673965.2
601886.SH,20210104,5.82,115405.0,115405.0,671657.1,671657.1
601886.SH,20201231,5.81,115405.0,115405.0,670503.05,670503.05
601886.SH,20201230,5.74,115405.0,115405.0,662424.7,662424.7
601886.SH,20201229,5.74,115405.0,115405.0,662424.7,662424.7
601886.SH,20201228,5.73,115405.0,115405.0,661270.65,661270.65
601886.SH,20201225,5.78,115405.0,115405.0,667040.9,667040.9
601886.SH,20201224,5.78,115405.0,115405.0,667040.9,667040.9
601886.SH,20201223,5.83,115405.0,115405.0,672811.15,672811.15
601886.SH,20201222,5.63,115405.0,115405.0,649730.15,649730.15
601886.SH,20201221,5.8,115405.0,115405.0,669349.0,669349.0
601886.SH,20201218,5.84,115405.0,115405.0,673965.2,673965.2
601886.SH,20201217,5.87,115405.0,115405.0,677427.35,677427.35
601886.SH,20201216,5.85,115405.0,115405.0,675119.25,675119.25
601886.SH,20201215,5.83,115405.0,115405.0,672811.15,672811.15
601886.SH,20201214,5.89,115405.0,115405.0,679735.45,679735.45
601886.SH,20201211,5.88,115405.0,115405.0,678581.4,678581.4
601886.SH,20201210,5.91,115405.0,115405.0,682043.55,682043.55
601886.SH,20201209,5.9,115405.0,115405.0,680889.5,680889.5
601886.SH,20201208,6.21,115405.0,115405.0,716665.05,716665.05
601886.SH,20201207,6.15,115405.0,115405.0,709740.75,709740.75
601886.SH,20201204,6.2,115405.0,115405.0,715511.0,715511.0
601886.SH,20201203,6.24,115405.0,115405.0,720127.2,720127.2
601886.SH,20201202,6.26,115405.0,115405.0,722435.3,722435.3
601886.SH,20201201,6.27,115405.0,115405.0,723589.35,723589.35
601886.SH,20201130,6.24,115405.0,115405.0,720127.2,720127.2
601886.SH,20201127,6.25,115405.0,115405.0,721281.25,721281.25
601886.SH,20201126,6.26,115405.0,115405.0,722435.3,722435.3
601886.SH,20201125,6.21,115405.0,115405.0,716665.05,716665.05
601886.SH,20201124,6.21,115405.0,115405.0,716665.05,716665.05
601886.SH,20201123,6.25,115405.0,115405.0,721281.25,721281.25
601886.SH,20201120,6.18,115405.0,115405.0,713202.9,713202.9
601886.SH,20201119,6.23,115405.0,115405.0,718973.15,718973.15
601886.SH,20201118,6.19,115405.0,115405.0,714356.95,714356.95
601886.SH,20201117,6.13,115405.0,115405.0,707432.65,707432.65
601886.SH,20201116,6.21,115405.0,115405.0,716665.05,716665.05
601886.SH,20201113,6.0,115405.0,115405.0,692430.0,692430.0
601886.SH,20201112,6.12,115405.0,115405.0,706278.6,706278.6
601886.SH,20201111,6.12,115405.0,115405.0,706278.6,706278.6
601886.SH,20201110,6.12,115405.0,115405.0,706278.6,706278.6
601886.SH,20201109,6.13,115405.0,115405.0,707432.65,707432.65
601886.SH,20201106,6.06,115405.0,115405.0,699354.3,699354.3
601886.SH,20201105,6.21,115405.0,115405.0,716665.05,716665.05
601886.SH,20201104,6.09,115405.0,115405.0,702816.45,702816.45
601886.SH,20201103,5.88,115405.0,115405.0,678581.4,678581.4
601886.SH,20201102,5.8,115405.0,115405.0,669349.0,669349.0
601886.SH,20201030,5.75,115405.0,115405.0,663578.75,663578.75
601886.SH,20201029,5.84,115405.0,115405.0,673965.2,673965.2
601886.SH,20201028,5.84,115405.0,115405.0,673965.2,673965.2
601886.SH,20201027,5.81,115405.0,115405.0,670503.05,670503.05
601886.SH,20201026,5.9,115405.0,115405.0,680889.5,680889.5
601886.SH,20201023,6.02,115405.0,115405.0,694738.1,694738.1
601886.SH,20201022,6.05,115405.0,115405.0,698200.25,698200.25
601886.SH,20201021,6.07,115405.0,115405.0,700508.35,700508.35
601886.SH,20201020,6.19,115405.0,115405.0,714356.95,714356.95
601886.SH,20201019,6.15,115405.0,115405.0,709740.75,709740.75
601886.SH,20201016,6.15,115405.0,115405.0,709740.75,709740.75
601886.SH,20201015,6.14,115405.0,115405.0,708586.7,708586.7
601886.SH,20201014,6.16,115405.0,115405.0,710894.8,710894.8
601886.SH,20201013,6.25,115405.0,115405.0,721281.25,721281.25
601886.SH,20201012,6.3,115405.0,115405.0,727051.5,727051.5
601886.SH,20201009,5.89,115405.0,115405.0,679735.45,679735.45
601886.SH,20200930,5.75,115405.0,115405.0,663578.75,663578.75
601886.SH,20200929,5.88,115405.0,115405.0,678581.4,678581.4
601886.SH,20200928,5.85,115405.0,115405.0,675119.25,675119.25
601886.SH,20200925,5.91,115405.0,115405.0,682043.55,682043.55
601886.SH,20200924,5.91,115405.0,115405.0,682043.55,682043.55
601886.SH,20200923,6.07,115405.0,115405.0,700508.35,700508.35
601886.SH,20200922,6.12,115405.0,115405.0,706278.6,706278.6
601886.SH,20200921,6.14,115405.0,115405.0,708586.7,708586.7
601886.SH,20200918,6.15,115405.0,115405.0,709740.75,709740.75
601886.SH,20200917,6.04,115405.0,115405.0,697046.2,697046.2
601886.SH,20200916,6.04,115405.0,115405.0,697046.2,697046.2
601886.SH,20200915,6.14,115405.0,115405.0,708586.7,708586.7
601886.SH,20200914,6.09,115405.0,115405.0,702816.45,702816.45
601886.SH,20200911,6.11,115405.0,115405.0,705124.55,705124.55
601886.SH,20200910,6.14,115405.0,115405.0,708586.7,708586.7
601886.SH,20200909,6.33,115405.0,115405.0,730513.65,730513.65
601886.SH,20200908,6.34,115405.0,115405.0,731667.7,731667.7
601886.SH,20200907,6.27,115405.0,115405.0,723589.35,723589.35
601886.SH,20200904,6.35,115405.0,115405.0,732821.75,732821.75
601886.SH,20200903,6.43,115405.0,115405.0,742054.15,742054.15
601886.SH,20200902,6.36,115405.0,115405.0,733975.8,733975.8
601886.SH,20200901,6.34,115405.0,115405.0,731667.7,731667.7
601886.SH,20200831,6.22,115405.0,115405.0,717819.1,717819.1
601886.SH,20200828,6.18,115405.0,115405.0,713202.9,713202.9
