ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
300746.SZ,20210527,9.76,22573.8328,20936.1696,220320.6081,204337.0153
300746.SZ,20210526,9.75,22573.8328,20936.1696,220094.8698,204127.6536
300746.SZ,20210525,9.67,22573.8328,20936.1696,218288.9632,202452.76
300746.SZ,20210524,9.58,22573.8328,7398.6696,216257.3182,70879.2548
300746.SZ,20210521,9.65,22573.8328,7398.6696,217837.4865,71397.1616
300746.SZ,20210520,9.47,22573.8328,7243.9858,213774.1966,68600.5455
300746.SZ,20210519,9.49,22573.8328,7243.9858,214225.6733,68745.4252
300746.SZ,20210518,9.6,22573.8328,7243.9858,216708.7949,69542.2637
300746.SZ,20210517,9.61,22573.8328,7243.9858,216934.5332,69614.7035
300746.SZ,20210514,9.87,22573.8328,7243.9858,222803.7297,71498.1398
300746.SZ,20210513,9.73,22573.8328,7243.9858,219643.3931,70483.9818
300746.SZ,20210512,9.66,22573.8328,7243.9858,218063.2248,69976.9028
300746.SZ,20210511,9.62,22573.8328,7243.9858,217160.2715,69687.1434
300746.SZ,20210510,9.47,22573.8328,7243.9858,213774.1966,68600.5455
300746.SZ,20210507,9.52,22573.8328,7243.9858,214902.8883,68962.7448
300746.SZ,20210506,9.77,22573.8328,7243.9858,220546.3465,70773.7413
300746.SZ,20210430,9.83,22573.8328,7243.9858,221900.7764,71208.3804
300746.SZ,20210429,9.96,22573.8328,7243.9858,224835.3747,72150.0986
300746.SZ,20210428,9.77,22573.8328,7243.9858,220546.3465,70773.7413
300746.SZ,20210427,9.89,22573.8328,7243.9858,223255.2064,71643.0196
300746.SZ,20210426,9.85,22573.8328,7243.9858,222352.2531,71353.2601
300746.SZ,20210423,10.18,22573.8328,7243.9858,229801.6179,73743.7754
300746.SZ,20210422,10.35,22573.8328,7243.9858,233639.1695,74975.253
300746.SZ,20210421,10.34,22573.8328,7243.9858,233413.4312,74902.8132
300746.SZ,20210420,10.52,22573.8328,7243.9858,237476.7211,76206.7306
300746.SZ,20210419,10.58,22573.8328,7243.9858,238831.151,76641.3698
300746.SZ,20210416,10.49,22573.8328,7243.9858,236799.5061,75989.411
300746.SZ,20210415,10.32,22573.8328,7243.9858,232961.9545,74757.9335
300746.SZ,20210414,10.29,22573.8328,7243.9858,232284.7395,74540.6139
300746.SZ,20210413,10.2,22573.8328,7243.9858,230253.0946,73888.6552
300746.SZ,20210412,10.13,22573.8328,7243.9858,228672.9263,73381.5762
300746.SZ,20210409,10.4,22573.8328,7243.9858,234767.8611,75337.4523
300746.SZ,20210408,10.5,22573.8328,7243.9858,237025.2444,76061.8509
300746.SZ,20210407,10.76,22573.8328,7243.9858,242894.4409,77945.2872
300746.SZ,20210406,10.63,22573.8328,7243.9858,239959.8427,77003.5691
300746.SZ,20210402,10.5,22573.8328,7243.9858,237025.2444,76061.8509
300746.SZ,20210401,10.68,22573.8328,7243.9858,241088.5343,77365.7683
300746.SZ,20210331,10.99,22573.8328,7243.9858,248086.4225,79611.4039
300746.SZ,20210330,10.96,22573.8328,7243.9858,247409.2075,79394.0844
300746.SZ,20210329,11.28,22573.8328,7243.9858,254632.834,81712.1598
300746.SZ,20210326,10.83,22573.8328,7243.9858,244474.6092,78452.3662
300746.SZ,20210325,10.85,22573.8328,7243.9858,244926.0859,78597.2459
300746.SZ,20210324,10.83,22573.8328,7243.9858,244474.6092,78452.3662
300746.SZ,20210323,11.1,22573.8328,7243.9858,250569.5441,80408.2424
300746.SZ,20210322,11.45,22573.8328,7243.9858,258470.3856,82943.6374
300746.SZ,20210319,11.26,22573.8328,7243.9858,254181.3573,81567.2801
300746.SZ,20210318,11.3,22573.8328,7243.9858,255084.3106,81857.0395
300746.SZ,20210317,11.42,22573.8328,7243.9858,257793.1706,82726.3178
300746.SZ,20210316,11.59,22573.8328,7243.9858,261630.7222,83957.7954
300746.SZ,20210315,10.82,22573.8328,7243.9858,244248.8709,78379.9264
300746.SZ,20210312,10.81,22573.8328,7243.9858,244023.1326,78307.4865
300746.SZ,20210311,11.1,22573.8328,7243.9858,250569.5441,80408.2424
300746.SZ,20210310,10.81,22573.8328,7243.9858,244023.1326,78307.4865
300746.SZ,20210309,11.51,22573.8328,7243.9858,259824.8155,83378.2766
300746.SZ,20210308,11.33,22573.8328,7243.9858,255761.5256,82074.3591
300746.SZ,20210305,11.57,22573.8328,7243.9858,261179.2455,83812.9157
300746.SZ,20210304,11.5,22573.8328,7243.9858,259599.0772,83305.8367
300746.SZ,20210303,11.02,22573.8328,7243.9858,248763.6375,79828.7235
300746.SZ,20210302,10.97,22573.8328,7243.9858,247634.9458,79466.5242
300746.SZ,20210301,10.71,22573.8328,7243.9858,241765.7493,77583.0879
300746.SZ,20210226,10.57,22573.8328,7243.9858,238605.4127,76568.9299
300746.SZ,20210225,10.85,22573.8328,7243.9858,244926.0859,78597.2459
300746.SZ,20210224,10.53,22573.8328,7243.9858,237702.4594,76279.1705
300746.SZ,20210223,10.36,22573.8328,7243.9858,233864.9078,75047.6929
300746.SZ,20210222,10.3,22573.8328,7243.9858,232510.4778,74613.0537
300746.SZ,20210219,10.28,22573.8328,7243.9858,232059.0012,74468.174
300746.SZ,20210218,9.85,22573.8328,7243.9858,222352.2531,71353.2601
300746.SZ,20210210,9.28,22573.8328,7243.9858,209485.1684,67224.1882
300746.SZ,20210209,9.37,22573.8328,7243.9858,211516.8133,67876.1469
300746.SZ,20210208,9.16,22573.8328,7243.9858,206776.3084,66354.9099
300746.SZ,20210205,9.52,22573.8328,7243.9858,214902.8883,68962.7448
300746.SZ,20210204,9.49,22573.8328,7243.9858,214225.6733,68745.4252
300746.SZ,20210203,10.03,22573.8328,7243.9858,226415.543,72657.1776
300746.SZ,20210202,10.41,22573.8328,7243.9858,234993.5994,75409.8922
300746.SZ,20210201,10.3,22573.8328,7243.9858,232510.4778,74613.0537
300746.SZ,20210129,10.33,22573.8328,7243.9858,233187.6928,74830.3733
300746.SZ,20210128,10.47,22573.8328,7243.9858,236348.0294,75844.5313
300746.SZ,20210127,10.48,22573.8328,7243.9858,236573.7677,75916.9712
300746.SZ,20210126,10.28,22573.8328,7243.9858,232059.0012,74468.174
300746.SZ,20210125,10.23,22573.8328,7243.9858,230930.3095,74105.9747
300746.SZ,20210122,10.55,22573.8328,7243.9858,238153.936,76424.0502
300746.SZ,20210121,10.84,22573.8328,7243.9858,244700.3476,78524.8061
300746.SZ,20210120,11.06,22573.8328,7243.9858,249666.5908,80118.4829
