ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
002047.SZ,20210527,3.22,134129.6921,133561.9499,431897.6086,430069.4787
002047.SZ,20210526,3.21,134129.6921,133561.9499,430556.3116,428733.8592
002047.SZ,20210525,3.21,134129.6921,133561.9499,430556.3116,428733.8592
002047.SZ,20210524,3.2,134129.6921,133561.9499,429215.0147,427398.2397
002047.SZ,20210521,3.15,134129.6921,133561.9499,422508.5301,420720.1422
002047.SZ,20210520,3.14,134129.6921,133561.9499,421167.2332,419384.5227
002047.SZ,20210519,3.13,134129.6921,133561.9499,419825.9363,418048.9032
002047.SZ,20210518,3.17,134129.6921,133561.9499,425191.124,423391.3812
002047.SZ,20210517,3.18,134129.6921,133561.9499,426532.4209,424727.0007
002047.SZ,20210514,3.25,134129.6921,133561.9499,435921.4993,434076.3372
002047.SZ,20210513,3.24,134129.6921,133561.9499,434580.2024,432740.7177
002047.SZ,20210512,3.23,134129.6921,133561.9499,433238.9055,431405.0982
002047.SZ,20210511,3.22,134129.6921,133561.9499,431897.6086,430069.4787
002047.SZ,20210510,3.17,134129.6921,133561.9499,425191.124,423391.3812
002047.SZ,20210507,3.17,134129.6921,133561.9499,425191.124,423391.3812
002047.SZ,20210506,3.13,134129.6921,133561.9499,419825.9363,418048.9032
002047.SZ,20210430,3.1,134129.6921,133561.9499,415802.0455,414042.0447
002047.SZ,20210429,3.13,134129.6921,133561.9499,419825.9363,418048.9032
002047.SZ,20210428,3.18,134129.6921,133561.9499,426532.4209,424727.0007
002047.SZ,20210427,3.13,134129.6921,133561.9499,419825.9363,418048.9032
002047.SZ,20210426,3.24,134129.6921,133561.9499,434580.2024,432740.7177
002047.SZ,20210423,3.17,134129.6921,133561.9499,425191.124,423391.3812
002047.SZ,20210422,3.2,134129.6921,133561.9499,429215.0147,427398.2397
002047.SZ,20210421,3.18,134129.6921,133561.9499,426532.4209,424727.0007
002047.SZ,20210420,3.22,134129.6921,133561.9499,431897.6086,430069.4787
002047.SZ,20210419,3.23,134129.6921,133561.9499,433238.9055,431405.0982
002047.SZ,20210416,3.28,134129.6921,133561.9499,439945.3901,438083.1957
002047.SZ,20210415,3.14,134129.6921,133561.9499,421167.2332,419384.5227
002047.SZ,20210414,3.16,134129.6921,133561.9499,423849.827,422055.7617
002047.SZ,20210413,3.06,134129.6921,133561.9499,410436.8578,408699.5667
002047.SZ,20210412,3.1,134129.6921,133561.9499,415802.0455,414042.0447
002047.SZ,20210409,3.14,134129.6921,133561.9499,421167.2332,419384.5227
002047.SZ,20210408,3.13,134129.6921,133561.9499,419825.9363,418048.9032
002047.SZ,20210407,3.18,134129.6921,133561.9499,426532.4209,424727.0007
002047.SZ,20210406,3.15,134129.6921,133561.9499,422508.5301,420720.1422
002047.SZ,20210402,3.12,134129.6921,133561.9499,418484.6394,416713.2837
002047.SZ,20210401,3.11,134129.6921,133561.9499,417143.3424,415377.6642
002047.SZ,20210331,3.13,134129.6921,133561.9499,419825.9363,418048.9032
002047.SZ,20210330,3.06,134129.6921,133561.9499,410436.8578,408699.5667
002047.SZ,20210329,3.13,134129.6921,133561.9499,419825.9363,418048.9032
002047.SZ,20210326,3.15,134129.6921,133561.9499,422508.5301,420720.1422
002047.SZ,20210325,3.12,134129.6921,133561.9499,418484.6394,416713.2837
