ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
002620.SZ,20210527,5.65,37829.2,30983.8031,213734.98,175058.4875
002620.SZ,20210526,5.63,37829.2,30983.8031,212978.396,174438.8115
002620.SZ,20210525,5.6,37829.2,30983.8031,211843.52,173509.2974
002620.SZ,20210524,5.62,37829.2,30983.8031,212600.104,174128.9734
002620.SZ,20210521,5.59,37829.2,30983.8031,211465.228,173199.4593
002620.SZ,20210520,5.57,37829.2,30983.8031,210708.644,172579.7833
002620.SZ,20210519,5.57,37829.2,30983.8031,210708.644,172579.7833
002620.SZ,20210518,5.63,37829.2,30983.8031,212978.396,174438.8115
002620.SZ,20210517,5.66,37829.2,30983.8031,214113.272,175368.3255
002620.SZ,20210514,5.77,37829.2,30983.8031,218274.484,178776.5439
002620.SZ,20210513,5.71,37829.2,30983.8031,216004.732,176917.5157
002620.SZ,20210512,5.77,37829.2,30983.8031,218274.484,178776.5439
002620.SZ,20210511,5.73,37829.2,30983.8031,216761.316,177537.1918
002620.SZ,20210510,5.75,37829.2,30983.8031,217517.9,178156.8678
002620.SZ,20210507,5.66,37829.2,30983.8031,214113.272,175368.3255
002620.SZ,20210506,5.67,37829.2,30983.8031,214491.564,175678.1636
002620.SZ,20210430,5.71,37829.2,30983.8031,216004.732,176917.5157
002620.SZ,20210429,5.8,37829.2,30983.8031,219409.36,179706.058
002620.SZ,20210428,5.82,37829.2,30983.8969,220165.944,180326.28
002620.SZ,20210427,5.77,37829.2,30983.8969,218274.484,178777.0851
002620.SZ,20210426,5.84,37829.2,30983.8969,220922.528,180945.9579
002620.SZ,20210423,5.97,37829.2,30983.8969,225840.324,184973.8645
002620.SZ,20210422,6.07,37829.2,30983.8969,229623.244,188072.2542
002620.SZ,20210421,6.0,37829.2,30983.8969,226975.2,185903.3814
002620.SZ,20210420,6.06,37829.2,30983.8969,229244.952,187762.4152
002620.SZ,20210419,6.08,37829.2,30983.8969,230001.536,188382.0932
002620.SZ,20210416,6.1,37829.2,30983.8969,230758.12,189001.7711
002620.SZ,20210415,5.91,37829.2,30983.8969,223570.572,183114.8307
002620.SZ,20210414,5.8,37829.2,30983.8969,219409.36,179706.602
002620.SZ,20210413,5.68,37829.2,30983.8969,214869.856,175988.5344
002620.SZ,20210412,5.66,37829.2,30983.8969,214113.272,175368.8565
002620.SZ,20210409,5.77,37829.2,30983.8969,218274.484,178777.0851
002620.SZ,20210408,5.77,37829.2,30983.8969,218274.484,178777.0851
002620.SZ,20210407,5.9,37829.2,30983.8969,223192.28,182804.9917
002620.SZ,20210406,5.88,37829.2,30983.8969,222435.696,182185.3138
002620.SZ,20210402,5.79,37829.2,30983.8969,219031.068,179396.7631
002620.SZ,20210401,5.91,37829.2,30983.8969,223570.572,183114.8307
002620.SZ,20210331,5.84,37829.2,30983.8969,220922.528,180945.9579
002620.SZ,20210330,5.73,37829.2,30983.8969,216761.316,177537.7292
002620.SZ,20210329,5.82,37829.2,30983.8969,220165.944,180326.28
002620.SZ,20210326,5.78,37829.2,30983.8969,218652.776,179086.9241
002620.SZ,20210325,5.64,37829.2,30983.8969,213356.688,174749.1785
002620.SZ,20210324,5.75,37829.2,30983.8969,217517.9,178157.4072
002620.SZ,20210323,5.87,37829.2,30983.8969,222057.404,181875.4748
002620.SZ,20210322,6.03,37829.2,30983.8969,228110.076,186832.8983
002620.SZ,20210319,5.89,37829.2,30983.8969,222813.988,182495.1527
002620.SZ,20210318,5.97,37829.2,30983.8969,225840.324,184973.8645
002620.SZ,20210317,6.11,37829.2,30983.8969,231136.412,189311.6101
002620.SZ,20210316,6.32,37829.2,30983.8969,239080.544,195818.2284
002620.SZ,20210315,6.16,37829.2,30983.8969,233027.872,190860.8049
002620.SZ,20210312,6.22,37829.2,30983.8969,235297.624,192719.8387
002620.SZ,20210311,6.33,37829.2,30983.8969,239458.836,196128.0674
002620.SZ,20210310,6.65,37829.2,30983.8969,251564.18,206042.9144
002620.SZ,20210309,6.6,37829.2,30983.8969,249672.72,204493.7195
002620.SZ,20210308,6.0,37829.2,30983.8969,226975.2,185903.3814
002620.SZ,20210305,5.45,37829.2,30983.8969,206169.14,168862.2381
002620.SZ,20210304,5.39,37829.2,30983.8969,203899.388,167003.2043
002620.SZ,20210303,5.37,37829.2,30983.8969,203142.804,166383.5264
002620.SZ,20210302,5.35,37829.2,30983.8969,202386.22,165763.8484
002620.SZ,20210301,5.4,37829.2,30983.8969,204277.68,167313.0433
002620.SZ,20210226,5.31,37829.2,30983.8969,200873.052,164524.4925
002620.SZ,20210225,5.33,37829.2,30983.8969,201629.636,165144.1705
002620.SZ,20210224,5.33,37829.2,30983.8969,201629.636,165144.1705
002620.SZ,20210223,5.28,37829.2,30983.8969,199738.176,163594.9756
002620.SZ,20210222,5.3,37829.2,30983.8969,200494.76,164214.6536
002620.SZ,20210219,5.26,37829.2,30983.8969,198981.592,162975.2977
002620.SZ,20210218,5.1,37829.2,30983.8969,192928.92,158017.8742
002620.SZ,20210210,4.99,37829.2,30983.8969,188767.708,154609.6455
002620.SZ,20210209,5.04,37829.2,30983.8969,190659.168,156158.8404
002620.SZ,20210208,5.03,37829.2,30983.8969,190280.876,155849.0014
002620.SZ,20210205,4.96,37829.2,30983.8969,187632.832,153680.1286
002620.SZ,20210204,4.91,37829.2,30983.8969,185741.372,152130.9338
002620.SZ,20210203,4.99,37829.2,30983.8969,188767.708,154609.6455
002620.SZ,20210202,5.08,37829.2,30983.8969,192172.336,157398.1963
002620.SZ,20210201,5.11,37829.2,30983.8969,193307.212,158327.7132
002620.SZ,20210129,5.18,37829.2,30983.8969,195955.256,160496.5859
002620.SZ,20210128,5.11,37829.2,30983.8969,193307.212,158327.7132
002620.SZ,20210127,5.17,37829.2,30983.8969,195576.964,160186.747
002620.SZ,20210126,5.14,37829.2,30983.8969,194442.088,159257.2301
002620.SZ,20210125,5.13,37829.2,30983.8969,194063.796,158947.3911
002620.SZ,20210122,5.28,37829.2,30983.8969,199738.176,163594.9756
002620.SZ,20210121,5.41,37829.2,30983.8969,204655.972,167622.8822
002620.SZ,20210120,5.39,37829.2,30983.8969,203899.388,167003.2043
002620.SZ,20210119,5.41,37829.2,30983.8969,204655.972,167622.8822
002620.SZ,20210118,5.39,37829.2,30983.8969,203899.388,167003.2043
002620.SZ,20210115,5.35,37829.2,30983.8969,202386.22,165763.8484
002620.SZ,20210114,5.26,37829.2,30983.8969,198981.592,162975.2977
002620.SZ,20210113,5.21,37829.2,30983.8969,197090.132,161426.1028
002620.SZ,20210112,5.32,37829.2,30983.8969,201251.344,164834.3315
002620.SZ,20210111,5.26,37829.2,30983.8969,198981.592,162975.2977
002620.SZ,20210108,5.44,37829.2,30983.8969,205790.848,168552.3991
002620.SZ,20210107,5.41,37829.2,30983.8969,204655.972,167622.8822
002620.SZ,20210106,5.58,37829.2,30983.8969,211086.936,172890.1447
002620.SZ,20210105,5.69,37829.2,30983.8969,215248.148,176298.3734
002620.SZ,20210104,5.79,37829.2,30983.8969,219031.068,179396.7631
002620.SZ,20201231,5.79,37829.2,30983.8969,219031.068,179396.7631
002620.SZ,20201230,5.72,37829.2,30983.8969,216383.024,177227.8903
002620.SZ,20201229,5.71,37829.2,30983.8969,216004.732,176918.0513
002620.SZ,20201228,5.69,37829.2,30983.8969,215248.148,176298.3734
002620.SZ,20201225,5.83,37829.2,30983.8969,220544.236,180636.1189
002620.SZ,20201224,5.82,37829.2,30983.8969,220165.944,180326.28
002620.SZ,20201223,6.09,37829.2,30983.8969,230379.828,188691.9321
002620.SZ,20201222,6.05,37829.2,30983.8969,228866.66,187452.5762
002620.SZ,20201221,6.13,37829.2,30983.8969,231892.996,189931.288
002620.SZ,20201218,6.05,37829.2,30983.8969,228866.66,187452.5762
002620.SZ,20201217,6.04,37829.2,30983.8969,228488.368,187142.7373
002620.SZ,20201216,6.01,37829.2,30983.8969,227353.492,186213.2204
002620.SZ,20201215,6.05,37829.2,30983.8969,228866.66,187452.5762
002620.SZ,20201214,6.07,37829.2,30983.8969,229623.244,188072.2542
002620.SZ,20201211,6.03,37829.2,30983.8969,228110.076,186832.8983
002620.SZ,20201210,6.15,37829.2,30983.8969,232649.58,190550.9659
002620.SZ,20201209,6.11,37829.2,30983.8969,231136.412,189311.6101
002620.SZ,20201208,6.28,37829.2,30983.8969,237567.376,194578.8725
002620.SZ,20201207,6.33,37829.2,30983.8969,239458.836,196128.0674
002620.SZ,20201204,6.4,37829.2,30983.8969,242106.88,198296.9402
002620.SZ,20201203,6.47,37829.2,30983.8969,244754.924,200465.8129
002620.SZ,20201202,6.47,37829.2,30983.8969,244754.924,200465.8129
002620.SZ,20201201,6.51,37829.2,30983.8969,246268.092,201705.1688
002620.SZ,20201130,6.44,37829.2,30983.8969,243620.048,199536.296
002620.SZ,20201127,6.38,37829.2,30983.8969,241350.296,197677.2622
002620.SZ,20201126,6.38,37829.2,30983.8969,241350.296,197677.2622
002620.SZ,20201125,6.4,37829.2,30983.8969,242106.88,198296.9402
002620.SZ,20201124,6.65,37829.2,30983.8969,251564.18,206042.9144
002620.SZ,20201123,6.64,37829.2,30983.8969,251185.888,205733.0754
002620.SZ,20201120,6.74,37829.2,30983.8969,254968.808,208831.4651
002620.SZ,20201119,6.77,37829.2,30983.8969,256103.684,209760.982
002620.SZ,20201118,6.59,37829.2,30983.8969,249294.428,204183.8806
002620.SZ,20201117,6.65,37829.2,30983.8969,251564.18,206042.9144
002620.SZ,20201116,6.57,37829.2,30983.8969,248537.844,203564.2026
002620.SZ,20201113,6.41,37829.2,30983.8969,242485.172,198606.7791
002620.SZ,20201112,6.5,37829.2,30983.8969,245889.8,201395.3299
002620.SZ,20201111,6.59,37829.2,30983.8969,249294.428,204183.8806
002620.SZ,20201110,6.42,37829.2,30983.8969,242863.464,198916.6181
002620.SZ,20201109,6.47,37829.2,30983.8969,244754.924,200465.8129
002620.SZ,20201106,6.35,37829.2,30983.8969,240215.42,196747.7453
002620.SZ,20201105,6.5,37829.2,30983.8969,245889.8,201395.3299
002620.SZ,20201104,6.5,37829.2,30983.8969,245889.8,201395.3299
002620.SZ,20201103,6.51,37829.2,30983.8969,246268.092,201705.1688
002620.SZ,20201102,6.33,37829.2,30983.8969,239458.836,196128.0674
002620.SZ,20201030,6.25,37829.2,30983.8969,236432.5,193649.3556
002620.SZ,20201029,6.39,37829.2,30983.8969,241728.588,197987.1012
002620.SZ,20201028,6.24,37829.2,30983.8969,236054.208,193339.5167
002620.SZ,20201027,5.99,37829.2,30983.8969,226596.908,185593.5424
002620.SZ,20201026,6.06,37829.2,30983.8969,229244.952,187762.4152
002620.SZ,20201023,6.03,37829.2,30983.8969,228110.076,186832.8983
002620.SZ,20201022,6.12,37829.2,30983.8969,231514.704,189621.449
002620.SZ,20201021,6.13,37829.2,30983.8969,231892.996,189931.288
002620.SZ,20201020,6.26,37829.2,30983.8969,236810.792,193959.1946
002620.SZ,20201019,6.17,37829.2,30983.8969,233406.164,191170.6439
002620.SZ,20201016,6.19,37829.2,30983.8969,234162.748,191790.3218
002620.SZ,20201015,6.18,37829.2,30983.8969,233784.456,191480.4828
002620.SZ,20201014,6.21,37829.2,30983.8969,234919.332,192409.9997
002620.SZ,20201013,6.31,37829.2,30983.8969,238702.252,195508.3894
002620.SZ,20201012,6.27,37829.2,30983.8969,237189.084,194269.0336
002620.SZ,20201009,6.05,37829.2,30983.8969,228866.66,187452.5762
002620.SZ,20200930,5.82,37829.2,30983.8969,220165.944,180326.28
002620.SZ,20200929,5.88,37829.2,30983.8969,222435.696,182185.3138
002620.SZ,20200928,5.8,37829.2,30983.8969,219409.36,179706.602
002620.SZ,20200925,5.91,37829.2,30983.8969,223570.572,183114.8307
002620.SZ,20200924,6.02,37829.2,30983.8969,227731.784,186523.0593
002620.SZ,20200923,6.19,37829.2,30983.8969,234162.748,191790.3218
002620.SZ,20200922,6.15,37829.2,30983.8969,232649.58,190550.9659
002620.SZ,20200921,6.31,37829.2,30983.8969,238702.252,195508.3894
002620.SZ,20200918,6.34,37829.2,30983.8969,239837.128,196437.9063
002620.SZ,20200917,6.23,37829.2,30983.8969,235675.916,193029.6777
002620.SZ,20200916,6.21,37829.2,30983.8969,234919.332,192409.9997
002620.SZ,20200915,6.21,37829.2,30983.8969,234919.332,192409.9997
002620.SZ,20200914,6.26,37829.2,30983.8969,236810.792,193959.1946
002620.SZ,20200911,6.19,37863.0,30983.8969,234371.97,191790.3218
002620.SZ,20200910,6.14,37863.0,30983.8969,232478.82,190241.127
002620.SZ,20200909,6.45,37863.0,30983.8969,244216.35,199846.135
002620.SZ,20200908,6.52,37863.0,30983.8969,246866.76,202015.0078
002620.SZ,20200907,6.41,37863.0,30983.8969,242701.83,198606.7791
002620.SZ,20200904,6.42,37863.0,30983.8969,243080.46,198916.6181
002620.SZ,20200903,6.48,37863.0,30983.8969,245352.24,200775.6519
002620.SZ,20200902,6.61,37863.0,30983.8969,250274.43,204803.5585
002620.SZ,20200901,6.49,37863.0,30983.8969,245730.87,201085.4909
002620.SZ,20200831,6.48,37863.0,30983.8969,245352.24,200775.6519
002620.SZ,20200828,6.54,37863.0,30983.8969,247624.02,202634.6857
002620.SZ,20200827,6.45,37863.0,30983.8969,244216.35,199846.135
002620.SZ,20200826,6.38,37863.0,31073.9835,241565.94,198252.0147
002620.SZ,20200825,6.57,37863.0,31073.9835,248759.91,204156.0716
002620.SZ,20200824,6.54,37863.0,31073.9835,247624.02,203223.8521
002620.SZ,20200821,6.62,37863.0,31073.9835,250653.06,205709.7708
002620.SZ,20200820,6.69,37863.0,31073.9835,253303.47,207884.9496
002620.SZ,20200819,6.62,37863.0,31073.9835,250653.06,205709.7708
002620.SZ,20200818,6.85,37863.0,31073.9835,259361.55,212856.787
002620.SZ,20200817,6.94,37863.0,31073.9835,262769.22,215653.4455
002620.SZ,20200814,6.91,37863.0,31073.9835,261633.33,214721.226
002620.SZ,20200813,7.17,37863.0,31073.9835,271477.71,222800.4617
002620.SZ,20200812,7.65,37863.0,31073.9835,289651.95,237715.9738
002620.SZ,20200811,7.16,37863.0,31073.9835,271099.08,222489.7219
002620.SZ,20200810,6.91,37863.0,31073.9835,261633.33,214721.226
002620.SZ,20200807,6.28,37863.0,31073.9835,237779.64,195144.6164
002620.SZ,20200806,6.21,37863.0,31073.9835,235129.23,192969.4375
002620.SZ,20200805,6.2,37863.0,31073.9835,234750.6,192658.6977
002620.SZ,20200804,6.18,37863.0,31073.9835,233993.34,192037.218
002620.SZ,20200803,6.13,37863.0,31073.9835,232100.19,190483.5189
002620.SZ,20200731,5.99,37863.0,31073.9835,226799.37,186133.1612
002620.SZ,20200730,5.9,37863.0,31073.9835,223391.7,183336.5027
002620.SZ,20200729,5.96,37863.0,31073.9835,225663.48,185200.9417
002620.SZ,20200728,5.9,37863.0,31073.9835,223391.7,183336.5027
002620.SZ,20200727,5.86,37863.0,31073.9835,221877.18,182093.5433
002620.SZ,20200724,5.82,37863.0,31073.9835,220362.66,180850.584
002620.SZ,20200723,6.01,37863.0,31073.9835,227556.63,186754.6408
002620.SZ,20200722,6.05,37863.0,31073.9835,229071.15,187997.6002
002620.SZ,20200721,6.05,37863.0,31073.9835,229071.15,187997.6002
002620.SZ,20200720,6.07,37863.0,31073.9835,229828.41,188619.0798
002620.SZ,20200717,5.92,37863.0,31073.9835,224148.96,183957.9823
002620.SZ,20200716,5.98,37863.0,31073.9835,226420.74,185822.4213
002620.SZ,20200715,6.08,37863.0,31073.9835,230207.04,188929.8197
002620.SZ,20200714,6.16,37863.0,31073.9835,233236.08,191415.7384
002620.SZ,20200713,6.11,37863.0,31073.9835,231342.93,189862.0392
002620.SZ,20200710,5.97,37863.0,31073.9835,226042.11,185511.6815
002620.SZ,20200709,6.02,37863.0,31073.9835,227935.26,187065.3807
002620.SZ,20200708,5.97,37863.0,31073.9835,226042.11,185511.6815
002620.SZ,20200707,5.83,37863.0,31073.9835,220741.29,181161.3238
002620.SZ,20200706,5.87,37863.0,31073.9835,222255.81,182404.2831
002620.SZ,20200703,5.69,37863.0,31073.9835,215440.47,176810.9661
002620.SZ,20200702,5.65,37863.0,31073.9835,213925.95,175568.0068
002620.SZ,20200701,5.56,37863.0,31073.9835,210518.28,172771.3483
002620.SZ,20200630,5.5,37863.0,31073.9835,208246.5,170906.9093
002620.SZ,20200629,5.47,37863.0,31073.9835,207110.61,169974.6897
002620.SZ,20200624,5.54,37863.0,31073.9835,209761.02,172149.8686
002620.SZ,20200623,5.5,37863.0,31073.9835,208246.5,170906.9093
002620.SZ,20200622,5.6,37863.0,31073.9835,212032.8,174014.3076
002620.SZ,20200619,5.61,37863.0,31073.9835,212411.43,174325.0474
002620.SZ,20200618,5.61,37863.0,31073.9835,212411.43,174325.0474
002620.SZ,20200617,5.64,37863.0,31073.9835,213547.32,175257.2669
002620.SZ,20200616,5.57,37863.0,31073.9835,210896.91,173082.0881
002620.SZ,20200615,5.51,37863.0,31073.9835,208625.13,171217.6491
002620.SZ,20200612,5.55,37863.0,31073.9835,210139.65,172460.6084
002620.SZ,20200611,5.62,37863.0,31073.9835,212790.06,174635.7873
002620.SZ,20200610,5.72,37863.0,31073.9835,216576.36,177743.1856
002620.SZ,20200609,5.71,37863.0,31073.9835,216197.73,177432.4458
002620.SZ,20200608,5.7,37863.0,31073.9835,215819.1,177121.706
002620.SZ,20200605,5.73,37863.0,30454.7835,216954.99,174505.9095
002620.SZ,20200604,5.8,37863.0,30454.7835,219605.4,176637.7443
002620.SZ,20200603,5.76,37863.0,30429.5469,218090.88,175274.1901
002620.SZ,20200602,5.91,37863.0,30429.5469,223770.33,179838.6222
002620.SZ,20200601,5.99,37863.0,30429.5469,226799.37,182272.9859
002620.SZ,20200529,6.18,37863.0,30429.5469,233993.34,188054.5998
002620.SZ,20200528,5.62,37863.0,30429.5469,212790.06,171014.0536
002620.SZ,20200527,5.57,37863.0,30429.5469,210896.91,169492.5762
002620.SZ,20200526,5.43,37863.0,30429.5469,205596.09,165232.4397
002620.SZ,20200525,5.36,37863.0,30429.5469,202945.68,163102.3714
002620.SZ,20200522,5.35,37863.0,30429.5469,202567.05,162798.0759
002620.SZ,20200521,5.43,37863.0,30429.5469,205596.09,165232.4397
002620.SZ,20200520,5.43,37863.0,30429.5469,205596.09,165232.4397
002620.SZ,20200519,5.45,37863.0,30429.5469,206353.35,165841.0306
002620.SZ,20200518,5.42,37863.0,30429.5469,205217.46,164928.1442
002620.SZ,20200515,5.55,37863.0,30429.5469,210139.65,168883.9853
002620.SZ,20200514,5.38,37863.0,30429.5469,203702.94,163710.9623
002620.SZ,20200513,5.4,37863.0,30429.5469,204460.2,164319.5533
002620.SZ,20200512,5.31,37863.0,30429.5469,201052.53,161580.894
002620.SZ,20200511,5.36,37863.0,30429.5469,202945.68,163102.3714
002620.SZ,20200508,5.4,37863.0,30429.5469,204460.2,164319.5533
002620.SZ,20200507,5.35,37863.0,30429.5469,202567.05,162798.0759
002620.SZ,20200506,5.38,37863.0,30429.5469,203702.94,163710.9623
002620.SZ,20200430,5.37,37863.0,30429.5469,203324.31,163406.6669
002620.SZ,20200429,5.36,37863.0,30429.5469,202945.68,163102.3714
002620.SZ,20200428,5.38,37863.0,30363.2488,203702.94,163354.2785
002620.SZ,20200427,5.48,37863.0,30363.2488,207489.24,166390.6034
002620.SZ,20200424,5.52,37863.0,30363.2488,209003.76,167605.1334
002620.SZ,20200423,5.65,37863.0,30363.2488,213925.95,171552.3557
002620.SZ,20200422,5.71,37863.0,30363.2488,216197.73,173374.1506
002620.SZ,20200421,5.61,37863.0,30363.2488,212411.43,170337.8258
002620.SZ,20200420,5.64,37863.0,30363.2488,213547.32,171248.7232
002620.SZ,20200417,5.62,37863.0,30363.2488,212790.06,170641.4583
002620.SZ,20200416,5.61,37863.0,30363.2488,212411.43,170337.8258
002620.SZ,20200415,5.61,37863.0,30363.2488,212411.43,170337.8258
002620.SZ,20200414,5.74,37863.0,30363.2488,217333.62,174285.0481
002620.SZ,20200413,5.65,37863.0,30363.2488,213925.95,171552.3557
002620.SZ,20200410,5.75,37863.0,30363.2488,217712.25,174588.6806
002620.SZ,20200409,5.91,37863.0,30363.2488,223770.33,179446.8004
002620.SZ,20200408,5.9,37863.0,30363.2488,223391.7,179143.1679
002620.SZ,20200407,6.0,37863.0,30363.2488,227178.0,182179.4928
002620.SZ,20200403,5.6,37863.0,30363.2488,212032.8,170034.1933
002620.SZ,20200402,5.61,37863.0,30363.2488,212411.43,170337.8258
002620.SZ,20200401,5.53,37863.0,30363.2488,209382.39,167908.7659
002620.SZ,20200331,5.54,37863.0,30363.2488,209761.02,168212.3984
002620.SZ,20200330,5.59,37863.0,30363.2488,211654.17,169730.5608
002620.SZ,20200327,5.72,37863.0,30363.2488,216576.36,173677.7831
002620.SZ,20200326,5.73,37863.0,30363.2488,216954.99,173981.4156
002620.SZ,20200325,5.85,37863.0,30363.2488,221498.55,177625.0055
002620.SZ,20200324,5.8,37863.0,30363.2488,219605.4,176106.843
002620.SZ,20200323,5.58,37863.0,30363.2488,211275.54,169426.9283
002620.SZ,20200320,5.77,37863.0,30363.2488,218469.51,175195.9456
002620.SZ,20200319,5.68,37863.0,30363.2488,215061.84,172463.2532
002620.SZ,20200318,5.62,37863.0,30363.2488,212790.06,170641.4583
002620.SZ,20200317,5.71,37863.0,30363.2488,216197.73,173374.1506
002620.SZ,20200316,5.61,37863.0,30363.2488,212411.43,170337.8258
002620.SZ,20200313,5.84,37863.0,30363.2488,221119.92,177321.373
