ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
000040.SZ,20210527,2.64,148687.387,106034.067,392534.7017,279929.9369
000040.SZ,20210526,2.66,148687.387,106034.067,395508.4494,282050.6182
000040.SZ,20210525,2.65,148687.387,106034.067,394021.5756,280990.2776
000040.SZ,20210524,2.68,148687.387,106034.067,398482.1972,284171.2996
000040.SZ,20210521,2.66,148687.387,106034.067,395508.4494,282050.6182
000040.SZ,20210520,2.57,148687.387,106034.067,382126.5846,272507.5522
000040.SZ,20210519,2.61,148687.387,106034.067,388074.0801,276748.9149
000040.SZ,20210518,2.62,148687.387,106034.067,389560.9539,277809.2555
000040.SZ,20210517,2.62,148687.387,106034.067,389560.9539,277809.2555
000040.SZ,20210514,2.7,148687.387,106034.067,401455.9449,286291.9809
000040.SZ,20210513,2.66,148687.387,106034.067,395508.4494,282050.6182
000040.SZ,20210512,2.68,148687.387,106034.067,398482.1972,284171.2996
000040.SZ,20210511,2.7,148687.387,106034.067,401455.9449,286291.9809
000040.SZ,20210510,2.68,148687.387,106034.067,398482.1972,284171.2996
000040.SZ,20210507,2.63,148687.387,106034.067,391047.8278,278869.5962
000040.SZ,20210506,2.58,148687.387,106034.067,383613.4585,273567.8929
000040.SZ,20210430,2.54,148687.387,106034.067,377665.963,269326.5302
000040.SZ,20210429,2.56,148687.387,106034.067,380639.7107,271447.2115
000040.SZ,20210428,2.59,148687.387,106034.067,385100.3323,274628.2335
000040.SZ,20210427,2.57,148687.387,106034.067,382126.5846,272507.5522
000040.SZ,20210426,2.61,148687.387,106034.067,388074.0801,276748.9149
000040.SZ,20210423,2.61,148687.387,106034.067,388074.0801,276748.9149
000040.SZ,20210422,2.67,148687.387,106034.067,396995.3233,283110.9589
000040.SZ,20210421,2.69,148687.387,106034.067,399969.071,285231.6402
000040.SZ,20210420,2.73,148687.387,106034.067,405916.5665,289473.0029
000040.SZ,20210419,2.79,148687.387,106034.067,414837.8097,295835.0469
000040.SZ,20210416,2.71,148687.387,106034.067,402942.8188,287352.3216
000040.SZ,20210415,2.65,148687.387,106034.067,394021.5756,280990.2776
000040.SZ,20210414,2.75,148687.387,106034.067,408890.3143,291593.6843
000040.SZ,20210413,2.71,148687.387,106034.067,402942.8188,287352.3216
000040.SZ,20210412,2.83,148687.387,106034.067,420785.3052,300076.4096
000040.SZ,20210409,2.83,148687.387,106034.067,420785.3052,300076.4096
000040.SZ,20210408,2.87,148687.387,106034.067,426732.8007,304317.7723
000040.SZ,20210407,2.98,148687.387,106034.067,443088.4133,315981.5197
000040.SZ,20210406,2.98,148687.387,106034.067,443088.4133,315981.5197
000040.SZ,20210402,2.93,148687.387,106034.067,435654.0439,310679.8163
000040.SZ,20210401,3.05,148687.387,106034.067,453496.5304,323403.9044
000040.SZ,20210331,3.15,148687.387,106034.067,468365.2691,334007.3111
000040.SZ,20210330,3.1,148687.387,106034.067,460930.8997,328705.6077
000040.SZ,20210329,3.19,148687.387,106034.067,474312.7645,338248.6737
000040.SZ,20210326,3.16,148687.387,106034.067,469852.1429,335067.6517
000040.SZ,20210325,2.87,148687.387,106034.067,426732.8007,304317.7723
000040.SZ,20210324,3.06,148687.387,106034.067,454983.4042,324464.245
000040.SZ,20210323,2.8,148687.387,106034.067,416324.6836,296895.3876
000040.SZ,20210322,2.93,148687.387,106034.067,435654.0439,310679.8163
000040.SZ,20210319,2.86,148687.387,106034.067,425245.9268,303257.4316
000040.SZ,20210318,2.81,148687.387,106034.067,417811.5575,297955.7283
000040.SZ,20210317,2.84,148687.387,106034.067,422272.1791,301136.7503
000040.SZ,20210316,2.89,148687.387,106034.067,429706.5484,306438.4536
000040.SZ,20210315,2.93,148687.387,106034.067,435654.0439,310679.8163
000040.SZ,20210312,2.84,148687.387,106034.067,422272.1791,301136.7503
000040.SZ,20210311,2.83,148687.387,106034.067,420785.3052,300076.4096
000040.SZ,20210310,2.57,148687.387,106034.067,382126.5846,272507.5522
000040.SZ,20210309,2.72,148687.387,106034.067,404429.6926,288412.6622
000040.SZ,20210308,2.66,148687.387,106034.067,395508.4494,282050.6182
000040.SZ,20210305,2.7,148687.387,106034.067,401455.9449,286291.9809
000040.SZ,20210304,2.64,148687.387,106034.067,392534.7017,279929.9369
000040.SZ,20210303,2.61,148687.387,106034.067,388074.0801,276748.9149
000040.SZ,20210302,2.58,148687.387,106034.067,383613.4585,273567.8929
000040.SZ,20210301,2.58,148687.387,106034.067,383613.4585,273567.8929
000040.SZ,20210226,2.54,148687.387,106034.067,377665.963,269326.5302
000040.SZ,20210225,2.54,148687.387,106034.067,377665.963,269326.5302
000040.SZ,20210224,2.56,148687.387,106034.067,380639.7107,271447.2115
000040.SZ,20210223,2.54,148687.387,106034.067,377665.963,269326.5302
000040.SZ,20210222,2.6,148687.387,106034.067,386587.2062,275688.5742
000040.SZ,20210219,2.55,148687.387,106034.067,379152.8369,270386.8709
000040.SZ,20210218,2.45,148687.387,106034.067,364284.0982,259783.4642
000040.SZ,20210210,2.33,148687.387,106034.067,346441.6117,247059.3761
000040.SZ,20210209,2.31,148687.387,106034.067,343467.864,244938.6948
000040.SZ,20210208,2.24,148687.387,106034.067,333059.7469,237516.3101
000040.SZ,20210205,2.28,148687.387,106034.067,339007.2424,241757.6728
000040.SZ,20210204,2.24,148687.387,106034.067,333059.7469,237516.3101
000040.SZ,20210203,2.33,148687.387,106034.067,346441.6117,247059.3761
000040.SZ,20210202,2.42,148687.387,106034.067,359823.4765,256602.4421
000040.SZ,20210201,2.52,148687.387,106034.067,374692.2152,267205.8488
000040.SZ,20210129,2.8,148687.387,106034.067,416324.6836,296895.3876
000040.SZ,20210128,2.9,148687.387,106034.067,431193.4223,307498.7943
000040.SZ,20210127,2.93,148687.387,106034.067,435654.0439,310679.8163
000040.SZ,20210126,2.97,148687.387,106034.067,441601.5394,314921.179
000040.SZ,20210125,3.04,148687.387,106034.067,452009.6565,322343.5637
000040.SZ,20210122,3.04,148687.387,106034.067,452009.6565,322343.5637
000040.SZ,20210121,3.11,148687.387,106034.067,462417.7736,329765.9484
000040.SZ,20210120,3.12,148687.387,106034.067,463904.6474,330826.289
000040.SZ,20210119,3.16,148687.387,106034.067,469852.1429,335067.6517
000040.SZ,20210118,3.12,148687.387,106034.067,463904.6474,330826.289
000040.SZ,20210115,3.12,148687.387,106034.067,463904.6474,330826.289
000040.SZ,20210114,3.12,148687.387,106034.067,463904.6474,330826.289
000040.SZ,20210113,3.05,148687.387,106034.067,453496.5304,323403.9044
000040.SZ,20210112,3.09,148687.387,106034.067,459444.0258,327645.267
000040.SZ,20210111,3.1,148687.387,106034.067,460930.8997,328705.6077
000040.SZ,20210108,3.07,148687.387,106034.067,456470.2781,325524.5857
000040.SZ,20210107,3.08,148687.387,106034.067,457957.152,326584.9264
000040.SZ,20210106,3.31,148687.387,106034.067,492155.251,350972.7618
000040.SZ,20210105,3.45,148687.387,106034.067,512971.4852,365817.5312
000040.SZ,20210104,3.58,148687.387,106034.067,532300.8455,379601.9599
000040.SZ,20201231,3.49,148687.387,106034.067,518918.9806,370058.8938
000040.SZ,20201230,3.48,148687.387,106034.067,517432.1068,368998.5532
000040.SZ,20201229,3.4,148687.387,106034.067,505537.1158,360515.8278
000040.SZ,20201228,3.47,148687.387,106034.067,515945.2329,367938.2125
000040.SZ,20201225,3.43,148687.387,106034.067,509997.7374,363696.8498
000040.SZ,20201224,3.12,148687.387,106034.067,463904.6474,330826.289
000040.SZ,20201223,3.16,148687.387,106034.067,469852.1429,335067.6517
000040.SZ,20201222,3.05,148687.387,106034.067,453496.5304,323403.9044
000040.SZ,20201221,3.14,148687.387,106034.067,466878.3952,332946.9704
000040.SZ,20201218,3.16,148687.387,106034.067,469852.1429,335067.6517
000040.SZ,20201217,3.08,148687.387,106034.067,457957.152,326584.9264
000040.SZ,20201216,3.02,148687.387,106034.067,449035.9087,320222.8823
000040.SZ,20201215,3.19,148687.387,106034.067,474312.7645,338248.6737
000040.SZ,20201214,3.19,148687.387,106034.067,474312.7645,338248.6737
000040.SZ,20201211,3.18,148687.387,106034.067,472825.8907,337188.3331
000040.SZ,20201210,3.32,148687.387,106034.067,493642.1248,352033.1024
000040.SZ,20201209,3.32,148687.387,106034.067,493642.1248,352033.1024
000040.SZ,20201208,3.36,148687.387,106034.067,499589.6203,356274.4651
000040.SZ,20201207,3.45,148687.387,106034.067,512971.4852,365817.5312
000040.SZ,20201204,3.4,148687.387,106034.067,505537.1158,360515.8278
000040.SZ,20201203,3.41,148687.387,106034.067,507023.9897,361576.1685
000040.SZ,20201202,3.49,148687.387,106034.067,518918.9806,370058.8938
000040.SZ,20201201,3.38,148687.387,106034.067,502563.3681,358395.1465
000040.SZ,20201130,3.34,148687.387,106034.067,496615.8726,354153.7838
000040.SZ,20201127,3.35,148687.387,106034.067,498102.7465,355214.1245
000040.SZ,20201126,3.37,148687.387,106034.067,501076.4942,357334.8058
000040.SZ,20201125,3.36,148687.387,106034.067,499589.6203,356274.4651
000040.SZ,20201124,3.29,148687.387,106034.067,489181.5032,348852.0804
000040.SZ,20201123,3.28,148687.387,106034.067,487694.6294,347791.7398
000040.SZ,20201120,3.27,148687.387,106034.067,486207.7555,346731.3991
000040.SZ,20201119,3.22,148687.387,106034.067,478773.3861,341429.6957
000040.SZ,20201118,3.25,148687.387,106034.067,483234.0078,344610.7178
000040.SZ,20201117,3.31,148687.387,106034.067,492155.251,350972.7618
000040.SZ,20201116,3.28,148687.387,106034.067,487694.6294,347791.7398
000040.SZ,20201113,3.22,148687.387,106034.067,478773.3861,341429.6957
000040.SZ,20201112,3.26,148687.387,106034.067,484720.8816,345671.0584
000040.SZ,20201111,3.26,148687.387,106034.067,484720.8816,345671.0584
000040.SZ,20201110,3.28,148687.387,106034.067,487694.6294,347791.7398
000040.SZ,20201109,3.34,148687.387,106034.067,496615.8726,354153.7838
000040.SZ,20201106,3.31,148687.387,106034.067,492155.251,350972.7618
000040.SZ,20201105,3.26,148687.387,106034.067,484720.8816,345671.0584
000040.SZ,20201104,3.22,148687.387,106034.067,478773.3861,341429.6957
000040.SZ,20201103,3.27,148687.387,106034.067,486207.7555,346731.3991
000040.SZ,20201102,3.21,148687.387,106034.067,477286.5123,340369.3551
000040.SZ,20201030,3.16,148687.387,106034.067,469852.1429,335067.6517
000040.SZ,20201029,3.27,148687.387,106034.067,486207.7555,346731.3991
000040.SZ,20201028,3.31,148687.387,106034.067,492155.251,350972.7618
000040.SZ,20201027,3.27,148687.387,106034.067,486207.7555,346731.3991
000040.SZ,20201026,3.34,148687.387,106034.067,496615.8726,354153.7838
000040.SZ,20201023,3.33,148687.387,106034.067,495128.9987,353093.4431
000040.SZ,20201022,3.4,148687.387,106034.067,505537.1158,360515.8278
000040.SZ,20201021,3.4,148687.387,106034.067,505537.1158,360515.8278
000040.SZ,20201020,3.5,148687.387,106034.067,520405.8545,371119.2345
000040.SZ,20201019,3.51,148687.387,106034.067,521892.7284,372179.5752
000040.SZ,20201016,3.43,148687.387,106034.067,509997.7374,363696.8498
000040.SZ,20201015,3.47,148687.387,106034.067,515945.2329,367938.2125
000040.SZ,20201014,3.56,148687.387,106034.067,529327.0977,377481.2785
000040.SZ,20201013,3.68,148687.387,106034.067,547169.5842,390205.3666
000040.SZ,20201012,3.66,148687.387,106034.067,544195.8364,388084.6852
