ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
601222.SH,20210527,6.73,174888.9266,174888.9266,1177002.476,1177002.476
601222.SH,20210526,6.68,174888.9266,174888.9266,1168258.0297,1168258.0297
601222.SH,20210525,6.72,174888.9266,174888.9266,1175253.5868,1175253.5868
601222.SH,20210524,6.72,174888.9266,174888.9266,1175253.5868,1175253.5868
601222.SH,20210521,6.75,174888.9266,174888.9266,1180500.2546,1180500.2546
601222.SH,20210520,6.67,174888.9266,174888.9266,1166509.1404,1166509.1404
601222.SH,20210519,6.78,174888.9266,174888.9266,1185746.9223,1185746.9223
601222.SH,20210518,6.77,174888.9266,174888.9266,1183998.0331,1183998.0331
601222.SH,20210517,6.88,174888.9266,174888.9266,1203235.815,1203235.815
601222.SH,20210514,6.97,174888.9266,174888.9266,1218975.8184,1218975.8184
601222.SH,20210513,6.53,174888.9266,174888.9266,1142024.6907,1142024.6907
601222.SH,20210512,6.72,174888.9266,174888.9266,1175253.5868,1175253.5868
601222.SH,20210511,6.76,174888.9266,174888.9266,1182249.1438,1182249.1438
601222.SH,20210510,6.72,174888.9266,174888.9266,1175253.5868,1175253.5868
601222.SH,20210507,6.8,174888.9266,174888.9266,1189244.7009,1189244.7009
601222.SH,20210506,6.88,174888.9266,174888.9266,1203235.815,1203235.815
601222.SH,20210430,6.58,174888.9266,174888.9266,1150769.137,1150769.137
601222.SH,20210429,6.75,174888.9266,174888.9266,1180500.2546,1180500.2546
601222.SH,20210428,6.82,174888.9266,174888.9266,1192742.4794,1192742.4794
601222.SH,20210427,6.58,174888.9266,174888.9266,1150769.137,1150769.137
601222.SH,20210426,6.53,174888.9266,174888.9266,1142024.6907,1142024.6907
601222.SH,20210423,6.54,174888.9266,174888.9266,1143773.58,1143773.58
601222.SH,20210422,6.88,174888.9266,174888.9266,1203235.815,1203235.815
601222.SH,20210421,6.72,174888.9266,174888.9266,1175253.5868,1175253.5868
601222.SH,20210420,6.87,174888.9266,174888.9266,1201486.9257,1201486.9257
601222.SH,20210419,6.94,174888.9266,174888.9266,1213729.1506,1213729.1506
601222.SH,20210416,6.89,174888.9266,174888.9266,1204984.7043,1204984.7043
601222.SH,20210415,6.77,174888.9266,174888.9266,1183998.0331,1183998.0331
601222.SH,20210414,6.74,174888.9266,174888.9266,1178751.3653,1178751.3653
601222.SH,20210413,6.69,174888.9266,174888.9266,1170006.919,1170006.919
601222.SH,20210412,6.73,174888.9266,174888.9266,1177002.476,1177002.476
601222.SH,20210409,6.97,174888.9266,174888.9266,1218975.8184,1218975.8184
601222.SH,20210408,6.95,174888.9266,174888.9266,1215478.0399,1215478.0399
601222.SH,20210407,7.04,174888.9266,174888.9266,1231218.0433,1231218.0433
601222.SH,20210406,7.07,174888.9266,174888.9266,1236464.7111,1236464.7111
601222.SH,20210402,6.93,174888.9266,174888.9266,1211980.2613,1211980.2613
601222.SH,20210401,7.09,174888.6574,174888.6574,1239960.581,1239960.581
601222.SH,20210331,7.09,174888.6574,174888.6574,1239960.581,1239960.581
601222.SH,20210330,7.18,174888.6574,174888.6574,1255700.5601,1255700.5601
601222.SH,20210329,7.28,174888.6574,174888.6574,1273189.4259,1273189.4259
601222.SH,20210326,7.45,174888.6574,174888.6574,1302920.4976,1302920.4976
601222.SH,20210325,7.24,174888.6574,174888.6574,1266193.8796,1266193.8796
601222.SH,20210324,7.62,174888.6574,174888.6574,1332651.5694,1332651.5694
601222.SH,20210323,7.51,174888.6574,174888.6574,1313413.8171,1313413.8171
601222.SH,20210322,7.81,174888.6574,174888.6574,1365880.4143,1365880.4143
601222.SH,20210319,7.24,174888.6574,174888.6574,1266193.8796,1266193.8796
601222.SH,20210318,7.16,174888.6574,174888.6574,1252202.787,1252202.787
601222.SH,20210317,7.1,174888.6574,174888.6574,1241709.4675,1241709.4675
601222.SH,20210316,7.3,174888.6574,174888.6574,1276687.199,1276687.199
601222.SH,20210315,7.1,174888.6574,174888.6574,1241709.4675,1241709.4675
601222.SH,20210312,7.16,174888.6574,174888.6574,1252202.787,1252202.787
601222.SH,20210311,6.81,174888.6574,174888.6574,1190991.7569,1190991.7569
