ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
002135.SZ,20210527,6.39,103440.22,95851.0982,660983.0058,612488.5175
002135.SZ,20210526,6.4,103440.22,95851.0982,662017.408,613447.0285
002135.SZ,20210525,6.36,103440.22,95851.0982,657879.7992,609612.9846
002135.SZ,20210524,6.52,103440.22,95851.0982,674430.2344,624949.1603
002135.SZ,20210521,6.49,103440.22,95851.0982,671327.0278,622073.6273
002135.SZ,20210520,6.59,103440.22,95851.0982,681671.0498,631658.7371
002135.SZ,20210519,6.66,103440.22,95851.0982,688911.8652,638368.314
002135.SZ,20210518,6.84,103440.22,95851.0982,707531.1048,655621.5117
002135.SZ,20210517,6.69,103440.22,95851.0982,692015.0718,641243.847
002135.SZ,20210514,6.9,103440.22,95851.0982,713737.518,661372.5776
002135.SZ,20210513,6.92,103440.22,95851.0982,715806.3224,663289.5995
002135.SZ,20210512,6.76,103440.22,95851.0982,699255.8872,647953.4238
002135.SZ,20210511,6.71,103440.22,95851.0982,694083.8762,643160.8689
002135.SZ,20210510,6.78,103440.22,95851.0982,701324.6916,649870.4458
002135.SZ,20210507,6.87,103440.22,95851.0982,710634.3114,658497.0446
002135.SZ,20210506,6.9,103440.22,95851.0982,713737.518,661372.5776
002135.SZ,20210430,6.99,103440.22,95851.0982,723047.1378,669999.1764
002135.SZ,20210429,6.89,103440.22,95851.0982,712703.1158,660414.0666
002135.SZ,20210428,7.07,103440.22,95851.0982,731322.3554,677667.2643
002135.SZ,20210427,7.24,103440.22,95851.0982,748907.1928,693961.951
002135.SZ,20210426,7.05,103440.22,95851.0982,729253.551,675750.2423
002135.SZ,20210423,6.84,103440.22,95851.0982,707531.1048,655621.5117
002135.SZ,20210422,6.98,103440.22,95851.0982,722012.7356,669040.6654
002135.SZ,20210421,6.96,103440.22,95851.0982,719943.9312,667123.6435
002135.SZ,20210420,7.02,103440.22,95851.0982,726150.3444,672874.7094
002135.SZ,20210419,7.17,103440.22,95851.0982,741666.3774,687252.3741
002135.SZ,20210416,7.1,103440.22,95851.0982,734425.562,680542.7972
002135.SZ,20210415,7.08,103440.22,95851.0982,732356.7576,678625.7753
002135.SZ,20210414,7.09,103440.22,95851.0982,733391.1598,679584.2862
