ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
002482.SZ,20210527,2.63,153727.9657,152929.4346,404304.5498,402204.413
002482.SZ,20210526,2.62,153727.9657,152929.4346,402767.2701,400675.1187
002482.SZ,20210525,2.62,153727.9657,152929.4346,402767.2701,400675.1187
002482.SZ,20210524,2.61,153727.9657,152929.4346,401229.9905,399145.8243
002482.SZ,20210521,2.59,153727.9657,152929.4346,398155.4312,396087.2356
002482.SZ,20210520,2.59,153727.9657,152929.4346,398155.4312,396087.2356
002482.SZ,20210519,2.61,153727.9657,152929.4346,401229.9905,399145.8243
002482.SZ,20210518,2.64,153727.9657,152929.4346,405841.8294,403733.7073
002482.SZ,20210517,2.61,153727.9657,152929.4346,401229.9905,399145.8243
002482.SZ,20210514,2.69,153727.9657,152929.4346,413528.2277,411380.1791
002482.SZ,20210513,2.69,153727.9657,152929.4346,413528.2277,411380.1791
002482.SZ,20210512,2.68,153727.9657,152929.4346,411990.9481,409850.8847
002482.SZ,20210511,2.69,153727.9657,152929.4346,413528.2277,411380.1791
002482.SZ,20210510,2.65,153727.9657,152929.4346,407379.1091,405263.0017
002482.SZ,20210507,2.69,153727.9657,152929.4346,413528.2277,411380.1791
002482.SZ,20210506,2.61,153727.9657,152929.4346,401229.9905,399145.8243
002482.SZ,20210430,2.57,153727.9657,152929.4346,395080.8718,393028.6469
002482.SZ,20210429,2.6,153727.9657,152929.4346,399692.7108,397616.53
002482.SZ,20210428,2.6,153727.9657,152929.4346,399692.7108,397616.53
002482.SZ,20210427,2.58,153727.9657,152929.4346,396618.1515,394557.9413
002482.SZ,20210426,2.59,153727.9657,152929.4346,398155.4312,396087.2356
002482.SZ,20210423,2.63,153727.9657,152929.4346,404304.5498,402204.413
002482.SZ,20210422,2.68,153727.9657,152929.4346,411990.9481,409850.8847
002482.SZ,20210421,2.68,153727.9657,152929.4346,411990.9481,409850.8847
002482.SZ,20210420,2.73,153727.9657,152929.4346,419677.3464,417497.3565
002482.SZ,20210419,2.76,153727.9657,152929.4346,424289.1853,422085.2395
002482.SZ,20210416,2.76,153727.9657,152929.4346,424289.1853,422085.2395
002482.SZ,20210415,2.72,153727.9657,152929.4346,418140.0667,415968.0621
002482.SZ,20210414,2.68,153727.9657,152929.4346,411990.9481,409850.8847
002482.SZ,20210413,2.66,153727.9657,152929.4346,408916.3888,406792.296
002482.SZ,20210412,2.72,153727.9657,152929.4346,418140.0667,415968.0621
002482.SZ,20210409,2.73,153727.9657,152929.4346,419677.3464,417497.3565
002482.SZ,20210408,2.69,153727.9657,152929.4346,413528.2277,411380.1791
002482.SZ,20210407,2.73,153727.9657,152929.4346,419677.3464,417497.3565
002482.SZ,20210406,2.7,153727.9657,152929.4346,415065.5074,412909.4734
002482.SZ,20210402,2.67,153727.9657,152929.4346,410453.6684,408321.5904
002482.SZ,20210401,2.65,153727.9657,152929.4346,407379.1091,405263.0017
002482.SZ,20210331,2.63,153727.9657,152929.4346,404304.5498,402204.413
002482.SZ,20210330,2.58,153727.9657,152929.4346,396618.1515,394557.9413
002482.SZ,20210329,2.62,153727.9657,152929.4346,402767.2701,400675.1187
002482.SZ,20210326,2.69,153727.9657,152929.4346,413528.2277,411380.1791
002482.SZ,20210325,2.68,153727.9657,152929.4346,411990.9481,409850.8847
002482.SZ,20210324,2.68,153727.9657,152929.4346,411990.9481,409850.8847
002482.SZ,20210323,2.73,153727.9657,152929.4346,419677.3464,417497.3565
002482.SZ,20210322,2.79,153727.9657,152929.4346,428901.0243,426673.1225
002482.SZ,20210319,2.77,153727.9657,152929.4346,425826.465,423614.5338
