ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
003035.SZ,20210527,11.16,378787.8787,75757.5757,4227272.7263,845454.5448
003035.SZ,20210526,11.25,378787.8787,75757.5757,4261363.6354,852272.7266
003035.SZ,20210525,11.06,378787.8787,75757.5757,4189393.9384,837878.7872
003035.SZ,20210524,11.33,378787.8787,75757.5757,4291666.6657,858333.3327
003035.SZ,20210521,11.49,378787.8787,75757.5757,4352272.7263,870454.5448
003035.SZ,20210520,10.89,378787.8787,75757.5757,4124999.999,824999.9994
003035.SZ,20210519,11.13,378787.8787,75757.5757,4215909.0899,843181.8175
003035.SZ,20210518,10.4,378787.8787,75757.5757,3939393.9385,787878.7873
003035.SZ,20210517,10.17,378787.8787,75757.5757,3852272.7264,770454.5449
003035.SZ,20210514,10.43,378787.8787,75757.5757,3950757.5748,790151.5146
003035.SZ,20210513,10.42,378787.8787,75757.5757,3946969.6961,789393.9388
003035.SZ,20210512,10.69,378787.8787,75757.5757,4049242.4233,809848.4842
003035.SZ,20210511,11.19,378787.8787,75757.5757,4238636.3627,847727.2721
003035.SZ,20210510,10.8,378787.8787,75757.5757,4090909.09,818181.8176
003035.SZ,20210507,10.01,378787.8787,75757.5757,3791666.6658,758333.3328
003035.SZ,20210506,10.1,378787.8787,75757.5757,3825757.5749,765151.5146
003035.SZ,20210430,9.78,378787.8787,75757.5757,3704545.4537,740909.0903
003035.SZ,20210429,10.09,378787.8787,75757.5757,3821969.6961,764393.9388
003035.SZ,20210428,10.18,378787.8787,75757.5757,3856060.6052,771212.1206
003035.SZ,20210427,10.12,378787.8787,75757.5757,3833333.3324,766666.6661
003035.SZ,20210426,10.91,378787.8787,75757.5757,4132575.7566,826515.1509
003035.SZ,20210423,10.82,378787.8787,75757.5757,4098484.8475,819696.9691
003035.SZ,20210422,11.2,378787.8787,75757.5757,4242424.2414,848484.8478
003035.SZ,20210421,11.46,378787.8787,75757.5757,4340909.0899,868181.8175
003035.SZ,20210420,11.99,378787.8787,75757.5757,4541666.6656,908333.3326
003035.SZ,20210419,11.93,378787.8787,75757.5757,4518939.3929,903787.8781
003035.SZ,20210416,11.87,378787.8787,75757.5757,4496212.1202,899242.4236
003035.SZ,20210415,12.12,378787.8787,75757.5757,4590909.0898,918181.8175
003035.SZ,20210414,12.8,378787.8787,75757.5757,4848484.8474,969696.969
003035.SZ,20210413,12.22,378787.8787,75757.5757,4628787.8777,925757.5751
003035.SZ,20210412,13.29,378787.8787,75757.5757,5034090.9079,1006818.1811
003035.SZ,20210409,13.25,378787.8787,75757.5757,5018939.3928,1003787.878
003035.SZ,20210408,13.32,378787.8787,75757.5757,5045454.5443,1009090.9083
003035.SZ,20210407,14.17,378787.8787,75757.5757,5367424.2412,1073484.8477
003035.SZ,20210406,12.88,378787.8787,75757.5757,4878787.8777,975757.575
003035.SZ,20210402,12.15,378787.8787,75757.5757,4602272.7262,920454.5448
003035.SZ,20210401,12.82,378787.8787,75757.5757,4856060.6049,971212.1205
003035.SZ,20210331,13.45,378787.8787,75757.5757,5094696.9685,1018939.3932
003035.SZ,20210330,13.22,378787.8787,75757.5757,5007575.7564,1001515.1508
003035.SZ,20210329,14.26,378787.8787,75757.5757,5401515.1503,1080303.0295
003035.SZ,20210326,12.96,378787.8787,75757.5757,4909090.908,981818.1811
003035.SZ,20210325,13.55,378787.8787,75757.5757,5132575.7564,1026515.1507
003035.SZ,20210324,13.07,378787.8787,75757.5757,4950757.5746,990151.5144
003035.SZ,20210323,14.42,378787.8787,75757.5757,5462121.2109,1092424.2416
003035.SZ,20210322,13.11,378787.8787,75757.5757,4965909.0898,993181.8174
003035.SZ,20210319,11.92,378787.8787,75757.5757,4515151.5141,903030.3023
003035.SZ,20210318,10.84,378787.8787,75757.5757,4106060.6051,821212.1206
003035.SZ,20210317,9.85,378787.8787,75757.5757,3731060.6052,746212.1206
003035.SZ,20210316,9.41,378787.8787,75757.5757,3564393.9386,712878.7873
003035.SZ,20210315,8.55,378787.8787,75757.5757,3238636.3629,647727.2722
003035.SZ,20210312,8.69,378787.8787,75757.5757,3291666.6659,658333.3328
003035.SZ,20210311,7.9,378787.8787,75757.5757,2992424.2417,598484.848
003035.SZ,20210310,7.3,378787.8787,75757.5757,2765151.5145,553030.3026
003035.SZ,20210309,7.67,378787.8787,75757.5757,2905303.0296,581060.6056
003035.SZ,20210308,7.63,378787.8787,75757.5757,2890151.5145,578030.3026
003035.SZ,20210305,6.94,378787.8787,75757.5757,2628787.8782,525757.5754
003035.SZ,20210304,7.61,378787.8787,75757.5757,2882575.7569,576515.1511
003035.SZ,20210303,7.74,378787.8787,75757.5757,2931818.1811,586363.6359
003035.SZ,20210302,7.54,378787.8787,75757.5757,2856060.6054,571212.1208
003035.SZ,20210301,6.85,378787.8787,75757.5757,2594696.9691,518939.3935
003035.SZ,20210226,6.49,378787.8787,75757.5757,2458333.3328,491666.6663
003035.SZ,20210225,6.1,378787.8787,75757.5757,2310606.0601,462121.2118
003035.SZ,20210224,5.81,378787.8787,75757.5757,2200757.5752,440151.5148
003035.SZ,20210223,6.18,378787.8787,75757.5757,2340909.0904,468181.8178
003035.SZ,20210222,6.79,378787.8787,75757.5757,2571969.6964,514393.939
003035.SZ,20210219,6.7,378787.8787,75757.5757,2537878.7873,507575.7572
