ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
300393.SZ,20210527,9.08,77830.5256,55698.4922,706701.1724,505742.3092
300393.SZ,20210526,9.02,77830.5256,55698.4922,702031.3409,502400.3996
300393.SZ,20210525,9.17,77830.5256,55698.4922,713705.9198,510755.1735
300393.SZ,20210524,9.33,77830.5256,55698.4922,726158.8038,519666.9322
300393.SZ,20210521,8.93,77830.5256,55698.4922,695026.5936,497387.5353
300393.SZ,20210520,8.84,77830.5256,55698.4922,688021.8463,492374.671
300393.SZ,20210519,8.77,77830.5256,55698.4922,682573.7095,488475.7766
300393.SZ,20210518,8.52,77830.5256,55698.4922,663116.0781,474551.1535
300393.SZ,20210517,8.78,77830.5256,55698.4922,683352.0148,489032.7615
300393.SZ,20210514,8.54,77830.5256,55698.4922,664672.6886,475665.1234
300393.SZ,20210513,8.15,77830.5256,55698.4922,634318.7836,453942.7114
300393.SZ,20210512,8.47,77830.5256,55698.4922,659224.5518,471766.2289
300393.SZ,20210511,8.25,77830.5256,55698.4922,642101.8362,459512.5607
300393.SZ,20210510,8.44,77830.5256,55698.4922,656889.6361,470095.2742
300393.SZ,20210507,8.8,77830.5256,55698.4922,684908.6253,490146.7314
300393.SZ,20210506,7.76,77830.5256,55698.4922,603964.8787,432220.2995
300393.SZ,20210430,7.95,77830.5256,55698.4922,618752.6785,442803.013
300393.SZ,20210429,7.77,77830.5256,55698.4922,604743.1839,432777.2844
300393.SZ,20210428,7.8,77830.5256,55698.4922,607078.0997,434448.2392
300393.SZ,20210427,7.57,77830.5256,55698.4922,589177.0788,421637.586
300393.SZ,20210426,7.74,77830.5256,55698.4922,602408.2681,431106.3296
300393.SZ,20210423,7.74,77830.5256,55698.4922,602408.2681,431106.3296
300393.SZ,20210422,7.69,77830.5256,55698.4922,598516.7419,428321.405
300393.SZ,20210421,7.8,77830.5256,55698.4922,607078.0997,434448.2392
300393.SZ,20210420,7.82,77830.5256,55698.4922,608634.7102,435562.209
300393.SZ,20210419,7.78,77830.5256,55698.4922,605521.4892,433334.2693
300393.SZ,20210416,7.66,77830.5256,55698.4922,596181.8261,426650.4503
300393.SZ,20210415,7.56,77830.5256,55698.4922,588398.7735,421080.601
300393.SZ,20210414,7.62,77830.5256,55698.4922,593068.6051,424422.5106
300393.SZ,20210413,7.47,77830.5256,55698.4922,581394.0262,416067.7367
300393.SZ,20210412,7.57,77830.5256,55698.4922,589177.0788,421637.586
300393.SZ,20210409,7.82,77830.5256,55698.4922,608634.7102,435562.209
300393.SZ,20210408,7.81,77830.5256,55698.4922,607856.4049,435005.2241
300393.SZ,20210407,7.94,77830.5256,55698.4922,617974.3733,442246.0281
300393.SZ,20210406,7.94,77830.5256,55698.4922,617974.3733,442246.0281
300393.SZ,20210402,7.84,77830.5256,55698.4922,610191.3207,436676.1788
300393.SZ,20210401,7.89,77830.5256,55698.4922,614082.847,439461.1035
300393.SZ,20210331,7.94,77830.5256,55698.4922,617974.3733,442246.0281
300393.SZ,20210330,8.11,77830.5256,55698.4922,631205.5626,451714.7717
300393.SZ,20210329,8.12,77830.5256,55698.4922,631983.8679,452271.7567
300393.SZ,20210326,8.21,77830.5256,55698.4922,638988.6152,457284.621
