ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
002218.SZ,20210527,4.39,123634.2104,121571.9804,542754.1837,533700.994
002218.SZ,20210526,4.43,123634.2104,121571.9804,547699.5521,538563.8732
002218.SZ,20210525,4.4,123634.2104,121571.9804,543990.5258,534916.7138
002218.SZ,20210524,4.39,123634.2104,121571.9804,542754.1837,533700.994
002218.SZ,20210521,4.4,123634.2104,121571.9804,543990.5258,534916.7138
002218.SZ,20210520,4.39,123634.2104,121571.9804,542754.1837,533700.994
002218.SZ,20210519,4.3,123634.2104,121571.9804,531627.1047,522759.5157
002218.SZ,20210518,4.3,123634.2104,121571.9804,531627.1047,522759.5157
002218.SZ,20210517,4.33,123634.2104,121571.9804,535336.131,526406.6751
002218.SZ,20210514,4.36,123634.2104,121571.9804,539045.1573,530053.8345
002218.SZ,20210513,4.27,123634.2104,121571.9804,527918.0784,519112.3563
002218.SZ,20210512,4.36,123634.2104,121571.9804,539045.1573,530053.8345
002218.SZ,20210511,4.34,123634.2104,121571.9804,536572.4731,527622.3949
002218.SZ,20210510,4.36,123634.2104,121571.9804,539045.1573,530053.8345
002218.SZ,20210507,4.31,123634.2104,121571.9804,532863.4468,523975.2355
002218.SZ,20210506,4.28,123634.2104,121571.9804,529154.4205,520328.0761
002218.SZ,20210430,4.23,123634.2104,121571.9804,522972.71,514249.4771
002218.SZ,20210429,4.31,123634.2104,121571.9804,532863.4468,523975.2355
002218.SZ,20210428,4.38,123634.2104,121571.9804,541517.8416,532485.2742
002218.SZ,20210427,4.35,123634.2104,121571.9804,537808.8152,528838.1147
002218.SZ,20210426,4.4,123634.2104,121571.9804,543990.5258,534916.7138
002218.SZ,20210423,4.37,123634.2104,121571.9804,540281.4994,531269.5543
002218.SZ,20210422,4.44,123634.2104,121571.9804,548935.8942,539779.593
002218.SZ,20210421,4.48,123634.2104,121571.9804,553881.2626,544642.4722
002218.SZ,20210420,4.59,123634.2104,121571.9804,567481.0257,558015.39
002218.SZ,20210419,4.62,123634.2104,121571.9804,571190.052,561662.5494
002218.SZ,20210416,4.56,123634.2104,121571.9804,563771.9994,554368.2306
002218.SZ,20210415,4.49,123634.2104,121571.9804,555117.6047,545858.192
002218.SZ,20210414,4.53,123634.2104,121571.9804,560062.9731,550721.0712
002218.SZ,20210413,4.51,123634.2104,121571.9804,557590.2889,548289.6316
002218.SZ,20210412,4.66,123634.2104,121571.9804,576135.4205,566525.4287
