ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
000055.SZ,20210527,4.4,107387.4227,67741.3379,472504.6599,298061.8868
000055.SZ,20210526,4.36,107387.4227,67741.3379,468209.163,295352.2332
000055.SZ,20210525,4.34,107387.4227,67741.3379,466061.4145,293997.4065
000055.SZ,20210524,4.32,107387.4227,67741.3379,463913.6661,292642.5797
000055.SZ,20210521,4.33,107387.4227,67741.3379,464987.5403,293319.9931
000055.SZ,20210520,4.26,107387.4227,67741.3379,457470.4207,288578.0995
000055.SZ,20210519,4.29,107387.4227,67741.3379,460692.0434,290610.3396
000055.SZ,20210518,4.35,107387.4227,67741.3379,467135.2887,294674.8199
000055.SZ,20210517,4.37,107387.4227,67741.3379,469283.0372,296029.6466
000055.SZ,20210514,4.33,107387.4227,67741.3379,464987.5403,293319.9931
000055.SZ,20210513,4.28,107387.4227,67741.3379,459618.1692,289932.9262
000055.SZ,20210512,4.31,107387.4227,67741.3379,462839.7918,291965.1663
000055.SZ,20210511,4.29,107387.4227,67741.3379,460692.0434,290610.3396
000055.SZ,20210510,4.3,107387.4227,67741.3379,461765.9176,291287.753
000055.SZ,20210507,4.24,107387.4227,67741.3379,455322.6722,287223.2727
000055.SZ,20210506,4.27,107387.4227,67741.3379,458544.2949,289255.5128
000055.SZ,20210430,4.24,107387.4227,67741.3379,455322.6722,287223.2727
000055.SZ,20210429,4.3,107387.4227,67741.3379,461765.9176,291287.753
000055.SZ,20210428,4.33,107387.4227,67741.3379,464987.5403,293319.9931
000055.SZ,20210427,4.42,107387.4227,67741.3379,474652.4083,299416.7135
000055.SZ,20210426,4.43,108827.8951,67741.3379,482107.5753,300094.1269
000055.SZ,20210423,4.44,108827.8951,67741.3379,483195.8542,300771.5403
000055.SZ,20210422,4.49,108827.8951,67741.3379,488637.249,304158.6072
000055.SZ,20210421,4.48,108827.8951,67741.3379,487548.97,303481.1938
000055.SZ,20210420,4.44,108827.8951,67741.3379,483195.8542,300771.5403
000055.SZ,20210419,4.48,108827.8951,67741.3379,487548.97,303481.1938
000055.SZ,20210416,4.46,108827.8951,67741.3379,485372.4121,302126.367
000055.SZ,20210415,4.36,108827.8951,67741.3379,474489.6226,295352.2332
