ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
000012.SZ,20210527,10.09,307069.2107,195799.9069,3098328.336,1975621.0606
000012.SZ,20210526,9.69,307069.2107,195799.9069,2975500.6517,1897301.0979
000012.SZ,20210525,9.06,307069.2107,195799.9069,2782047.0489,1773947.1565
000012.SZ,20210524,8.83,307069.2107,195799.9069,2711421.1305,1728913.1779
000012.SZ,20210521,8.54,307069.2107,195799.9069,2622371.0594,1672131.2049
000012.SZ,20210520,8.92,307069.2107,195799.9069,2739057.3594,1746535.1695
000012.SZ,20210519,9.91,307069.2107,195799.9069,3043055.878,1940377.0774
000012.SZ,20210518,9.01,307069.2107,195799.9069,2766693.5884,1764157.1612
000012.SZ,20210517,9.01,307069.2107,195799.9069,2766693.5884,1764157.1612
000012.SZ,20210514,8.91,307069.2107,195799.9069,2735986.6673,1744577.1705
000012.SZ,20210513,8.95,307069.2107,195799.9069,2748269.4358,1752409.1668
000012.SZ,20210512,9.16,307069.2107,195799.9069,2812753.97,1793527.1472
000012.SZ,20210511,9.07,307069.2107,195799.9069,2785117.741,1775905.1556
000012.SZ,20210510,9.04,307069.2107,195799.9069,2775905.6647,1770031.1584
000012.SZ,20210507,8.9,307069.2107,195799.9069,2732915.9752,1742619.1714
000012.SZ,20210506,9.08,307069.2107,195799.9069,2788188.4332,1777863.1547
000012.SZ,20210430,8.96,307069.2107,195799.9069,2751340.1279,1754367.1658
000012.SZ,20210429,9.02,307069.2107,195799.9069,2769764.2805,1766115.1602
000012.SZ,20210428,8.97,307069.2107,195799.9069,2754410.82,1756325.1649
000012.SZ,20210427,8.59,307069.2107,195799.9069,2637724.5199,1681921.2003
000012.SZ,20210426,8.53,307069.2107,195799.9069,2619300.3673,1670173.2059
000012.SZ,20210423,8.17,307069.2107,195799.9069,2508755.4514,1599685.2394
000012.SZ,20210422,8.35,307069.2107,195799.9069,2564027.9093,1634929.2226
000012.SZ,20210421,7.88,307069.2107,195799.9069,2419705.3803,1542903.2664
000012.SZ,20210420,7.8,307069.2107,195799.9069,2395139.8435,1527239.2738
000012.SZ,20210419,7.79,307069.2107,195799.9069,2392069.1514,1525281.2748
000012.SZ,20210416,7.58,307069.2107,195799.9069,2327584.6171,1484163.2943
000012.SZ,20210415,7.2,307069.2107,195799.9069,2210898.317,1409759.3297
000012.SZ,20210414,6.98,307069.2107,195705.9361,2143343.0907,1366027.434
000012.SZ,20210413,6.98,307069.2107,195705.9361,2143343.0907,1366027.434
000012.SZ,20210412,7.04,307069.2107,195705.9361,2161767.2433,1377769.7901
000012.SZ,20210409,7.23,307069.2107,195705.9361,2220110.3934,1414953.918
000012.SZ,20210408,7.23,307069.2107,195705.9361,2220110.3934,1414953.918
000012.SZ,20210407,7.55,307069.2107,195705.9361,2318372.5408,1477579.8176
000012.SZ,20210406,6.91,307069.2107,195705.9361,2121848.2459,1352328.0185
000012.SZ,20210402,6.45,307069.2107,195705.9361,1980596.409,1262303.2878
000012.SZ,20210401,6.45,307069.2107,195705.9361,1980596.409,1262303.2878
