ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
603098.SH,20210527,23.5,53879.9978,53879.9978,1266179.9483,1266179.9483
603098.SH,20210526,23.15,53879.9978,53879.9978,1247321.9491,1247321.9491
603098.SH,20210525,23.16,53879.9978,53879.9978,1247860.749,1247860.749
603098.SH,20210524,23.18,53879.9978,53879.9978,1248938.349,1248938.349
603098.SH,20210521,23.83,53879.9978,53879.9978,1283960.3476,1283960.3476
603098.SH,20210520,24.69,53879.9978,53879.9978,1330297.1457,1330297.1457
603098.SH,20210519,24.15,53879.9978,53879.9978,1301201.9469,1301201.9469
603098.SH,20210518,23.69,53879.9978,53879.9978,1276417.1479,1276417.1479
603098.SH,20210517,23.59,53879.9978,53879.9978,1271029.1481,1271029.1481
603098.SH,20210514,23.0,53879.9978,53879.9978,1239239.9494,1239239.9494
603098.SH,20210513,22.84,53879.9978,53879.9978,1230619.1498,1230619.1498
603098.SH,20210512,22.89,53879.9978,53879.9978,1233313.1496,1233313.1496
603098.SH,20210511,23.5,53879.9978,53879.9978,1266179.9483,1266179.9483
603098.SH,20210510,21.61,53879.9978,53879.9978,1164346.7525,1164346.7525
603098.SH,20210507,19.9,53879.9978,53879.9978,1072211.9562,1072211.9562
603098.SH,20210506,20.14,53879.9978,53879.9978,1085143.1557,1085143.1557
603098.SH,20210430,20.61,52871.2071,52871.2071,1089675.5783,1089675.5783
603098.SH,20210429,20.05,52871.2071,52871.2071,1060067.7024,1060067.7024
603098.SH,20210428,21.62,52871.2071,52871.2071,1143075.4975,1143075.4975
603098.SH,20210427,20.88,52871.2071,52871.2071,1103950.8042,1103950.8042
603098.SH,20210426,21.27,52871.2071,52871.2071,1124570.575,1124570.575
603098.SH,20210423,21.88,52871.2071,52871.2071,1156822.0113,1156822.0113
603098.SH,20210422,21.65,52871.2071,52871.2071,1144661.6337,1144661.6337
603098.SH,20210421,21.66,52871.2071,52871.2071,1145190.3458,1145190.3458
603098.SH,20210420,19.69,52871.2071,52871.2071,1041034.0678,1041034.0678
603098.SH,20210419,19.14,52871.2071,52871.2071,1011954.9039,1011954.9039
603098.SH,20210416,18.23,52871.2071,52871.2071,963842.1054,963842.1054
603098.SH,20210415,18.2,52123.3096,52123.3096,948644.2347,948644.2347
603098.SH,20210414,18.49,52123.3096,52123.3096,963759.9945,963759.9945
603098.SH,20210413,17.98,52123.3096,52123.3096,937177.1066,937177.1066
603098.SH,20210412,18.9,52123.3096,52123.3096,985130.5514,985130.5514
603098.SH,20210409,20.34,52123.3096,52123.3096,1060188.1173,1060188.1173
