ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
600496.SH,20210527,4.21,201287.4349,201287.4349,847420.1009,847420.1009
600496.SH,20210526,4.2,201287.4349,201287.4349,845407.2266,845407.2266
600496.SH,20210525,4.2,201287.4349,201287.4349,845407.2266,845407.2266
600496.SH,20210524,4.21,201287.4349,201287.4349,847420.1009,847420.1009
600496.SH,20210521,4.23,201287.4349,201287.4349,851445.8496,851445.8496
600496.SH,20210520,4.27,201287.4349,201287.4349,859497.347,859497.347
600496.SH,20210519,4.15,201287.4349,201287.4349,835342.8548,835342.8548
600496.SH,20210518,4.2,201287.4349,201287.4349,845407.2266,845407.2266
600496.SH,20210517,4.2,201287.4349,201287.4349,845407.2266,845407.2266
600496.SH,20210514,4.21,201287.4349,201287.4349,847420.1009,847420.1009
600496.SH,20210513,4.17,201287.4349,201287.4349,839368.6035,839368.6035
600496.SH,20210512,4.22,201287.4349,201287.4349,849432.9753,849432.9753
600496.SH,20210511,4.19,201287.4349,201287.4349,843394.3522,843394.3522
600496.SH,20210510,4.21,201287.4349,201287.4349,847420.1009,847420.1009
600496.SH,20210507,4.38,201287.4349,201287.4349,881638.9649,881638.9649
600496.SH,20210506,4.37,201287.4349,201287.4349,879626.0905,879626.0905
600496.SH,20210430,4.51,201287.4349,201287.4349,907806.3314,907806.3314
600496.SH,20210429,4.47,201287.4349,201287.4349,899754.834,899754.834
600496.SH,20210428,4.53,201287.4349,201287.4349,911832.0801,911832.0801
600496.SH,20210427,5.0,201287.4349,201287.4349,1006437.1745,1006437.1745
600496.SH,20210426,5.08,201287.4349,201287.4349,1022540.1693,1022540.1693
600496.SH,20210423,5.06,201287.4349,201287.4349,1018514.4206,1018514.4206
600496.SH,20210422,4.99,201287.4349,171287.4349,1004424.3002,854724.3002
600496.SH,20210421,4.98,201287.4349,171287.4349,1002411.4258,853011.4258
600496.SH,20210420,5.08,201287.4349,171287.4349,1022540.1693,870140.1693
600496.SH,20210419,5.11,201287.4349,171287.4349,1028578.7923,875278.7923
600496.SH,20210416,5.05,201287.4349,171287.4349,1016501.5462,865001.5462
600496.SH,20210415,4.97,201287.4349,171287.4349,1000398.5515,851298.5515
600496.SH,20210414,5.01,201287.4349,171287.4349,1008450.0488,858150.0488
600496.SH,20210413,4.94,201287.4349,171287.4349,994359.9284,846159.9284
600496.SH,20210412,5.05,201287.4349,171287.4349,1016501.5462,865001.5462
600496.SH,20210409,5.17,201287.4349,171287.4349,1040656.0384,885556.0384
600496.SH,20210408,5.26,201287.4349,171287.4349,1058771.9076,900971.9076
600496.SH,20210407,5.25,201287.4349,171287.4349,1056759.0332,899259.0332
600496.SH,20210406,5.19,201287.4349,171287.4349,1044681.7871,888981.7871
600496.SH,20210402,5.32,201287.4349,171287.4349,1070849.1537,911249.1537
600496.SH,20210401,5.43,201287.4349,171287.4349,1092990.7715,930090.7715
600496.SH,20210331,5.41,201287.4349,171287.4349,1088965.0228,926665.0228
600496.SH,20210330,5.49,201287.4349,171287.4349,1105068.0176,940368.0176
600496.SH,20210329,5.4,201287.4349,171287.4349,1086952.1485,924952.1485
600496.SH,20210326,5.41,201287.4349,171287.4349,1088965.0228,926665.0228
600496.SH,20210325,5.32,201287.4349,171287.4349,1070849.1537,911249.1537
600496.SH,20210324,5.35,201287.4349,171287.4349,1076887.7767,916387.7767
600496.SH,20210323,5.58,201287.4349,171287.4349,1123183.8867,955783.8867
600496.SH,20210322,5.75,201287.4349,171287.4349,1157402.7507,984902.7507
600496.SH,20210319,5.43,201287.4349,171287.4349,1092990.7715,930090.7715
600496.SH,20210318,5.5,201287.4349,171287.4349,1107080.892,942080.892
600496.SH,20210317,5.71,201287.4349,171287.4349,1149351.2533,978051.2533
600496.SH,20210316,5.79,201287.4349,171287.4349,1165454.2481,991754.2481
600496.SH,20210315,5.74,201287.4349,171287.4349,1155389.8763,983189.8763
600496.SH,20210312,5.67,201287.4349,171287.4349,1141299.7559,971199.7559
600496.SH,20210311,5.78,201287.4349,171287.4349,1163441.3737,990041.3737
600496.SH,20210310,5.75,201287.4349,171287.4349,1157402.7507,984902.7507
600496.SH,20210309,5.72,201287.4349,171287.4349,1151364.1276,979764.1276
600496.SH,20210308,5.66,201287.4349,171287.4349,1139286.8815,969486.8815
600496.SH,20210305,5.4,201287.4349,171287.4349,1086952.1485,924952.1485
600496.SH,20210304,5.43,201287.4349,171287.4349,1092990.7715,930090.7715
600496.SH,20210303,5.27,201287.4349,171287.4349,1060784.7819,902684.7819
600496.SH,20210302,5.16,201287.4349,171287.4349,1038643.1641,883843.1641
600496.SH,20210301,5.23,201287.4349,171287.4349,1052733.2845,895833.2845
