ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
300160.SZ,20210527,6.2,61850.2423,59313.405,383471.5023,367743.111
300160.SZ,20210526,6.18,61850.2423,59313.405,382234.4974,366556.8429
300160.SZ,20210525,6.14,61850.2423,59313.405,379760.4877,364184.3067
300160.SZ,20210524,6.12,61850.2423,59313.405,378523.4829,362998.0386
300160.SZ,20210521,6.01,61850.2423,59313.405,371719.9562,356473.5641
300160.SZ,20210520,6.09,61850.2423,59313.405,376667.9756,361218.6365
300160.SZ,20210519,6.22,61850.2423,59313.405,384708.5071,368929.3791
300160.SZ,20210518,6.17,61850.2423,59313.405,381615.995,365963.7089
300160.SZ,20210517,6.18,61850.2423,59313.405,382234.4974,366556.8429
300160.SZ,20210514,6.38,61850.2423,59313.405,394604.5459,378419.5239
300160.SZ,20210513,6.34,61850.2423,59313.405,392130.5362,376046.9877
300160.SZ,20210512,6.35,61850.2423,59313.405,392749.0386,376640.1218
300160.SZ,20210511,6.38,61850.2423,59313.405,394604.5459,378419.5239
300160.SZ,20210510,6.13,61850.2423,59313.405,379141.9853,363591.1727
300160.SZ,20210507,6.11,61850.2423,59313.405,377904.9805,362404.9046
300160.SZ,20210506,5.95,61850.2423,58366.78,368008.9417,347282.341
300160.SZ,20210430,6.01,61850.2423,58334.5994,371719.9562,350590.9424
300160.SZ,20210429,6.16,61850.2423,58334.5994,380997.4926,359341.1323
300160.SZ,20210428,6.16,61850.2423,58334.5994,380997.4926,359341.1323
300160.SZ,20210427,6.28,61850.2423,58334.5994,388419.5216,366341.2842
300160.SZ,20210426,6.18,61850.2423,58334.5994,382234.4974,360507.8243
300160.SZ,20210423,6.3,61850.2423,58334.5994,389656.5265,367507.9762
300160.SZ,20210422,6.46,61850.2423,58334.5994,399552.5653,376841.5121
300160.SZ,20210421,6.28,61850.2423,58334.5994,388419.5216,366341.2842
300160.SZ,20210420,6.36,61850.2423,58334.5994,393367.541,371008.0522
300160.SZ,20210419,6.43,61850.2423,58334.5994,397697.058,375091.4741
300160.SZ,20210416,6.3,61850.2423,58334.5994,389656.5265,367507.9762
300160.SZ,20210415,6.18,61850.2423,58334.5994,382234.4974,360507.8243
300160.SZ,20210414,6.25,61850.2423,58334.5994,386564.0144,364591.2463
300160.SZ,20210413,6.13,61850.2423,58334.5994,379141.9853,357591.0943
300160.SZ,20210412,6.23,61850.2423,58334.5994,385327.0095,363424.5543
300160.SZ,20210409,6.57,61850.2423,58334.5994,406356.0919,383258.3181
300160.SZ,20210408,6.52,61850.2423,58334.5994,403263.5798,380341.5881
300160.SZ,20210407,6.69,61850.2423,58334.5994,413778.121,390258.47
300160.SZ,20210406,6.69,61850.2423,58334.5994,413778.121,390258.47
300160.SZ,20210402,6.59,61850.2423,58334.5994,407593.0968,384425.01
300160.SZ,20210401,6.55,61850.2423,58334.5994,405119.0871,382091.6261
300160.SZ,20210331,6.56,61850.2423,58334.5994,405737.5895,382674.9721
