ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
000027.SZ,20210527,10.84,475738.9916,475738.9916,5157010.6689,5157010.6689
000027.SZ,20210526,10.96,475738.9916,475738.9916,5214099.3479,5214099.3479
000027.SZ,20210525,10.4,475738.9916,475738.9916,4947685.5126,4947685.5126
000027.SZ,20210524,10.6,475738.9916,475738.9916,5042833.311,5042833.311
000027.SZ,20210521,11.11,475738.9916,475738.9916,5285460.1967,5285460.1967
000027.SZ,20210520,10.98,475738.9916,475738.9916,5223614.1278,5223614.1278
000027.SZ,20210519,11.28,475738.9916,475738.9916,5366335.8252,5366335.8252
000027.SZ,20210518,10.38,475738.9916,475738.9916,4938170.7328,4938170.7328
000027.SZ,20210517,9.89,475738.9916,475738.9916,4705058.6269,4705058.6269
000027.SZ,20210514,9.76,475738.9916,475738.9916,4643212.558,4643212.558
000027.SZ,20210513,9.62,475738.9916,475738.9916,4576609.0992,4576609.0992
000027.SZ,20210512,9.69,475738.9916,475738.9916,4609910.8286,4609910.8286
000027.SZ,20210511,9.95,475738.9916,475738.9916,4733602.9664,4733602.9664
000027.SZ,20210510,9.55,475738.9916,475738.9916,4543307.3698,4543307.3698
000027.SZ,20210507,8.82,475738.9916,475738.9916,4196017.9059,4196017.9059
000027.SZ,20210506,8.79,475738.9916,475738.9916,4181745.7362,4181745.7362
000027.SZ,20210430,8.47,475738.9916,475738.9916,4029509.2589,4029509.2589
000027.SZ,20210429,8.69,475738.9916,475738.9916,4134171.837,4134171.837
000027.SZ,20210428,8.62,475738.9916,475738.9916,4100870.1076,4100870.1076
000027.SZ,20210427,8.68,475738.9916,475738.9916,4129414.4471,4129414.4471
000027.SZ,20210426,8.91,475738.9916,475738.9916,4238834.4152,4238834.4152
000027.SZ,20210423,9.04,475738.9916,475738.9916,4300680.4841,4300680.4841
000027.SZ,20210422,9.12,475738.9916,475738.9916,4338739.6034,4338739.6034
000027.SZ,20210421,9.15,475738.9916,475738.9916,4353011.7731,4353011.7731
000027.SZ,20210420,9.68,475738.9916,475738.9916,4605153.4387,4605153.4387
