ts_code,trade_date,close,total_share,float_share,total_mv,circ_mv
300320.SZ,20210527,5.42,60123.4191,48815.194,325868.9315,264578.3515
300320.SZ,20210526,5.44,60123.4191,48815.194,327071.3999,265554.6554
300320.SZ,20210525,5.28,60123.4191,48815.194,317451.6528,257744.2243
300320.SZ,20210524,5.3,60123.4191,48815.194,318654.1212,258720.5282
300320.SZ,20210521,5.27,60123.4191,48815.194,316850.4187,257256.0724
300320.SZ,20210520,5.26,60123.4191,48815.194,316249.1845,256767.9204
300320.SZ,20210519,5.37,60123.4191,48815.194,322862.7606,262137.5918
300320.SZ,20210518,5.47,60123.4191,48815.194,328875.1025,267019.1112
300320.SZ,20210517,5.44,60123.4191,48815.194,327071.3999,265554.6554
300320.SZ,20210514,5.54,60123.4191,48815.194,333083.7418,270436.1748
300320.SZ,20210513,5.38,60123.4191,48815.194,323463.9948,262625.7437
300320.SZ,20210512,5.41,60123.4191,48815.194,325267.6973,264090.1995
300320.SZ,20210511,5.42,60123.4191,48815.194,325868.9315,264578.3515
300320.SZ,20210510,5.33,60123.4191,48815.194,320457.8238,260184.984
300320.SZ,20210507,5.36,60123.4191,48815.194,322261.5264,261649.4398
300320.SZ,20210506,5.27,60123.4191,48815.194,316850.4187,257256.0724
300320.SZ,20210430,5.23,60123.4191,48815.194,314445.4819,255303.4646
300320.SZ,20210429,5.29,60123.4191,48815.194,318052.887,258232.3763
300320.SZ,20210428,5.28,60123.4191,48815.194,317451.6528,257744.2243
300320.SZ,20210427,5.29,60123.4191,48815.194,318052.887,258232.3763
300320.SZ,20210426,5.45,60123.4191,48815.194,327672.6341,266042.8073
300320.SZ,20210423,5.28,60123.4191,48815.194,317451.6528,257744.2243
300320.SZ,20210422,5.37,60123.4191,48815.194,322862.7606,262137.5918
300320.SZ,20210421,5.41,60123.4191,48815.194,325267.6973,264090.1995
300320.SZ,20210420,5.38,60123.4191,48815.194,323463.9948,262625.7437
300320.SZ,20210419,5.46,60123.4191,48815.194,328273.8683,266530.9592
300320.SZ,20210416,5.42,60123.4191,48815.194,325868.9315,264578.3515
300320.SZ,20210415,5.33,60123.4191,48815.194,320457.8238,260184.984
300320.SZ,20210414,5.35,60123.4191,48815.194,321660.2922,261161.2879
300320.SZ,20210413,5.19,60123.4191,48815.194,312040.5451,253350.8569
300320.SZ,20210412,5.16,60123.4191,48815.194,310236.8426,251886.401
300320.SZ,20210409,5.28,60123.4191,48815.194,317451.6528,257744.2243
300320.SZ,20210408,5.23,60123.4191,48815.194,314445.4819,255303.4646
300320.SZ,20210407,5.33,60123.4191,48815.194,320457.8238,260184.984
300320.SZ,20210406,5.21,60123.4191,48815.194,313243.0135,254327.1607
300320.SZ,20210402,5.16,60123.4191,48815.194,310236.8426,251886.401
300320.SZ,20210401,5.19,60123.4191,48815.194,312040.5451,253350.8569
300320.SZ,20210331,5.23,60123.4191,48815.194,314445.4819,255303.4646
300320.SZ,20210330,5.15,60123.4191,48815.194,309635.6084,251398.2491
300320.SZ,20210329,5.26,60123.4191,48815.194,316249.1845,256767.9204
300320.SZ,20210326,5.3,60123.4191,48815.194,318654.1212,258720.5282
300320.SZ,20210325,5.27,60123.4191,48815.194,316850.4187,257256.0724
300320.SZ,20210324,5.41,60123.4191,48815.194,325267.6973,264090.1995
300320.SZ,20210323,5.3,60123.4191,48815.194,318654.1212,258720.5282
300320.SZ,20210322,5.4,60123.4191,48815.194,324666.4631,263602.0476
300320.SZ,20210319,5.31,60123.4191,48815.194,319255.3554,259208.6801
300320.SZ,20210318,5.39,60123.4191,48815.194,324065.2289,263113.8957
300320.SZ,20210317,5.47,60123.4191,48815.194,328875.1025,267019.1112
300320.SZ,20210316,5.56,60123.4191,48815.194,334286.2102,271412.4786
300320.SZ,20210315,5.53,60123.4191,48815.194,332482.5076,269948.0228
300320.SZ,20210312,5.39,60123.4191,48815.194,324065.2289,263113.8957
