ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300160.SZ,20210511,6.38,2.6141,5.012,1.96,32.362,36.8013,3.8366,3.0677,2.9462,3.1348,3.1348,61850.2423,59313.405,30935.1966,394604.5459,378419.5239
300160.SZ,20210510,6.13,1.1772,2.2571,0.91,31.0939,35.3592,3.6863,2.9475,2.8307,3.2626,3.2626,61850.2423,59313.405,30935.1966,379141.9853,363591.1727
300160.SZ,20210507,6.11,2.1983,4.215,2.03,30.9924,35.2439,3.6743,2.9378,2.8215,3.2733,3.2733,61850.2423,59313.405,30935.1966,377904.9805,362404.9046
300160.SZ,20210506,5.95,0.8034,1.5174,0.7,30.1809,34.321,3.5781,2.8609,2.7476,3.3613,3.3613,61850.2423,58366.78,30903.016,368008.9417,347282.341
300160.SZ,20210430,6.01,1.3769,2.5991,1.24,30.4852,34.6671,3.6141,2.8898,2.7753,3.3278,3.3278,61850.2423,58334.5994,30903.016,371719.9562,350590.9424
300160.SZ,20210429,6.16,1.1692,2.2071,0.94,31.2461,35.5323,3.7043,2.9619,2.8446,3.2468,3.2468,61850.2423,58334.5994,30903.016,380997.4926,359341.1323
300160.SZ,20210428,6.16,0.9702,1.8315,0.79,31.2461,35.5323,3.7043,2.9619,2.8446,3.2468,3.2468,61850.2423,58334.5994,30903.016,380997.4926,359341.1323
300160.SZ,20210427,6.28,1.173,2.2143,0.96,31.8548,36.2245,3.7765,3.0196,2.9,3.1847,3.1847,61850.2423,58334.5994,30903.016,388419.5216,366341.2842
300160.SZ,20210426,6.18,1.0598,2.0005,0.87,31.3475,35.6477,3.7164,2.9715,2.8538,3.2362,3.2362,61850.2423,58334.5994,30903.016,382234.4974,360507.8243
300160.SZ,20210423,6.3,1.1942,2.2543,1.02,31.9562,36.3398,3.7885,3.0292,2.9092,3.1746,3.1746,61850.2423,58334.5994,30903.016,389656.5265,367507.9762
300160.SZ,20210422,6.46,1.7957,3.3897,1.89,32.7678,37.2628,3.8847,3.1061,2.9831,3.096,3.096,61850.2423,58334.5994,30903.016,399552.5653,376841.5121
300160.SZ,20210421,6.28,0.9236,1.7435,1.02,31.8548,36.2245,3.7765,3.0196,2.9,3.1847,3.1847,61850.2423,58334.5994,30903.016,388419.5216,366341.2842
300160.SZ,20210420,6.36,1.124,2.1217,1.28,32.2605,36.6859,3.8246,3.058,2.9369,3.1447,3.1447,61850.2423,58334.5994,30903.016,393367.541,371008.0522
300160.SZ,20210419,6.43,1.0878,2.0533,1.08,32.6156,32.6156,3.9446,3.0917,3.0917,3.1104,3.1104,61850.2423,58334.5994,30903.016,397697.058,375091.4741
300160.SZ,20210416,6.3,0.9086,1.715,0.93,31.9562,31.9562,3.8648,3.0292,3.0292,3.1746,3.1746,61850.2423,58334.5994,30903.016,389656.5265,367507.9762
300160.SZ,20210415,6.18,0.6959,1.3135,0.64,31.3475,31.3475,3.7912,2.9715,2.9715,3.2362,3.2362,61850.2423,58334.5994,30903.016,382234.4974,360507.8243
300160.SZ,20210414,6.25,0.7261,1.3706,0.63,31.7026,31.7026,3.8342,3.0052,3.0052,3.2,3.2,61850.2423,58334.5994,30903.016,386564.0144,364591.2463
300160.SZ,20210413,6.13,0.976,1.8424,0.82,31.0939,31.0939,3.7606,2.9475,2.9475,3.2626,3.2626,61850.2423,58334.5994,30903.016,379141.9853,357591.0943
300160.SZ,20210412,6.23,1.7338,3.2729,1.7,31.6011,31.6011,3.8219,2.9955,2.9955,3.2103,3.2103,61850.2423,58334.5994,30903.016,385327.0095,363424.5543
300160.SZ,20210409,6.57,0.7285,1.3751,0.67,33.3258,33.3258,4.0305,3.159,3.159,3.0441,3.0441,61850.2423,58334.5994,30903.016,406356.0919,383258.3181
300160.SZ,20210408,6.52,1.2883,2.4318,1.27,33.0721,33.0721,3.9998,3.135,3.135,3.0675,3.0675,61850.2423,58334.5994,30903.016,403263.5798,380341.5881
300160.SZ,20210407,6.69,1.0346,1.9531,1.01,33.9344,33.9344,4.1041,3.2167,3.2167,2.9895,2.9895,61850.2423,58334.5994,30903.016,413778.121,390258.47
300160.SZ,20210406,6.69,1.1888,2.244,1.12,33.9344,33.9344,4.1041,3.2167,3.2167,2.9895,2.9895,61850.2423,58334.5994,30903.016,413778.121,390258.47
300160.SZ,20210402,6.59,0.859,1.6215,0.66,33.4272,33.4272,4.0428,3.1686,3.1686,3.0349,3.0349,61850.2423,58334.5994,30903.016,407593.0968,384425.01
300160.SZ,20210401,6.55,1.0436,1.9699,0.76,33.2243,33.2243,4.0182,3.1494,3.1494,3.0534,3.0534,61850.2423,58334.5994,30903.016,405119.0871,382091.6261
300160.SZ,20210331,6.56,0.9284,1.7525,0.66,33.275,33.275,4.0243,3.1542,3.1542,3.0488,3.0488,61850.2423,58334.5994,30903.016,405737.5895,382674.9721
300160.SZ,20210330,6.54,1.105,2.0859,0.7,33.1736,33.1736,4.0121,3.1446,3.1446,3.0581,3.0581,61850.2423,58334.5994,30903.016,404500.5846,381508.2801
300160.SZ,20210329,6.66,1.3749,2.5953,0.8,33.7823,33.7823,4.0857,3.2023,3.2023,3.003,3.003,61850.2423,58334.5994,30903.016,411922.6137,388508.432
300160.SZ,20210326,6.74,2.0974,3.9593,1.1,34.1881,34.1881,4.1348,3.2408,3.2408,2.9674,2.9674,61850.2423,58334.5994,30903.016,416870.6331,393175.2
300160.SZ,20210325,6.5,1.3237,2.4988,0.63,32.9707,32.9707,3.9875,3.1254,3.1254,3.0769,3.0769,61850.2423,58334.5994,30903.016,402026.575,379174.8961
300160.SZ,20210324,6.61,1.158,2.186,0.48,33.5286,33.5286,4.055,3.1782,3.1782,3.0257,3.0257,61850.2423,58334.5994,30903.016,408830.1016,385591.702
300160.SZ,20210323,6.67,1.9743,3.7268,0.76,33.833,33.833,4.0918,3.2071,3.2071,2.9985,2.9985,61850.2423,58334.5994,30903.016,412541.1161,389091.778
300160.SZ,20210322,6.85,1.9911,3.7586,0.73,34.746,34.746,4.2023,3.2936,3.2936,2.9197,2.9197,61850.2423,58334.5994,30903.016,423674.1598,399592.0059
300160.SZ,20210319,6.82,3.1149,5.88,1.07,34.5939,34.5939,4.1838,3.2792,3.2792,2.9326,2.9326,61850.2423,58334.5994,30903.016,421818.6525,397841.9679
300160.SZ,20210318,7.12,2.2224,4.1951,0.62,36.1156,36.1156,4.3679,3.4235,3.4235,2.809,2.809,61850.2423,58334.5994,30903.016,440373.7252,415342.3477
300160.SZ,20210317,7.14,2.8314,5.3448,0.65,36.217,36.217,4.3802,3.4331,3.4331,2.8011,2.8011,61850.2423,58334.5994,30903.016,441610.73,416509.0397
300160.SZ,20210316,7.22,2.863,5.4045,0.52,36.6228,36.6228,4.4292,3.4716,3.4716,2.7701,2.7701,61850.2423,58334.5994,30903.016,446558.7494,421175.8077
300160.SZ,20210315,7.06,2.5452,4.8045,0.42,35.8112,35.8112,4.3311,3.3946,3.3946,2.8329,2.8329,61850.2423,58334.5994,30903.016,436662.7106,411842.2718
300160.SZ,20210312,7.1,4.1321,7.8,0.75,36.0141,36.0141,4.3556,3.4139,3.4139,2.8169,2.8169,61850.2423,58334.5994,30903.016,439136.7203,414175.6557
300160.SZ,20210311,7.34,5.5975,10.5662,1.19,37.2315,37.2315,4.5029,3.5293,3.5293,2.7248,2.7248,61850.2423,58334.5994,30903.016,453980.7785,428175.9596
300160.SZ,20210310,7.34,6.6046,12.4672,1.79,37.2315,37.2315,4.5029,3.5293,3.5293,2.7248,2.7248,61850.2423,58334.5994,30903.016,453980.7785,428175.9596
300160.SZ,20210309,7.46,8.6751,16.3758,3.55,37.8402,37.8402,4.5765,3.5869,3.5869,2.681,2.681,61850.2423,58334.5994,30903.016,461402.8076,435176.1115
300160.SZ,20210308,7.2,4.9661,9.3743,2.53,36.5214,36.5214,4.417,3.4619,3.4619,2.7778,2.7778,61850.2423,58334.5994,30903.016,445321.7446,420009.1157
300160.SZ,20210305,6.94,1.5978,3.0161,0.7,35.2025,35.2025,4.2575,3.3369,3.3369,2.8818,2.8818,61850.2423,58334.5994,30903.016,429240.6816,404842.1198
300160.SZ,20210304,6.81,1.6841,3.1789,0.57,34.5431,34.5431,4.1777,3.2744,3.2744,2.9369,2.9369,61850.2423,58334.5994,30903.016,421200.1501,397258.6219
300160.SZ,20210303,6.95,1.4921,2.8165,0.49,35.2533,35.2533,4.2636,3.3417,3.3417,2.8777,2.8777,61850.2423,58334.5994,30903.016,429859.184,405425.4658
300160.SZ,20210302,6.92,2.4906,4.7014,0.83,35.1011,35.1011,4.2452,3.3273,3.3273,2.8902,2.8902,61850.2423,58334.5994,30903.016,428003.6767,403675.4278
300160.SZ,20210301,7.14,2.5383,4.7915,0.8,36.217,36.217,4.3802,3.4331,3.4331,2.8011,2.8011,61850.2423,58334.5994,30903.016,441610.73,416509.0397
