ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300118.SZ,20210528,13.5,4.4123,6.237,,73.5951,270.3486,1.4316,0.7575,0.7393,1.4276,1.4276,90135.9941,89944.5941,63629.868,1216835.9204,1214252.0204
300118.SZ,20210527,13.24,2.7456,3.881,0.82,72.1777,265.1419,1.404,0.7429,0.7251,1.4556,1.4556,90135.9941,89944.5941,63629.868,1193400.5619,1190866.4259
300118.SZ,20210526,13.11,2.677,3.7841,0.81,71.469,262.5385,1.3902,0.7356,0.718,1.4701,1.4701,90135.9941,89944.5941,63629.868,1181682.8827,1179173.6287
300118.SZ,20210525,12.99,2.5155,3.5559,0.79,70.8148,260.1354,1.3775,0.7289,0.7114,1.4837,1.4837,90135.9941,89944.5941,63629.868,1170866.5634,1168380.2774
300118.SZ,20210524,12.98,3.1469,4.4483,1.03,70.7603,259.9352,1.3764,0.7283,0.7108,1.4848,1.4848,90135.9941,89944.5941,63629.868,1169965.2034,1167480.8314
300118.SZ,20210521,13.04,5.986,8.4616,2.5,71.0874,261.1367,1.3828,0.7317,0.7141,1.478,1.478,90135.9941,89944.5941,63629.868,1175373.3631,1172877.5071
300118.SZ,20210520,12.3,2.364,3.3416,1.05,67.0533,246.3176,1.3043,0.6902,0.6736,1.5669,1.5669,90135.9941,89944.5941,63629.868,1108672.7274,1106318.5074
300118.SZ,20210519,12.56,2.4507,3.4641,1.16,68.4707,251.5243,1.3319,0.7048,0.6878,1.5345,1.5345,90135.9941,89944.5941,63629.868,1132108.0859,1129704.1019
300118.SZ,20210518,12.42,1.9167,2.7093,0.86,67.7074,248.7207,1.3171,0.6969,0.6802,1.5518,1.5518,90135.9941,89944.5941,63629.868,1119489.0467,1117111.8587
300118.SZ,20210517,12.39,2.5878,3.658,1.23,67.5439,248.1199,1.3139,0.6952,0.6785,1.5555,1.5555,90135.9941,89944.5941,63629.868,1116784.9669,1114413.5209
300118.SZ,20210514,12.54,2.654,3.7516,1.22,68.3616,251.1238,1.3298,0.7036,0.6867,1.5369,1.5369,90135.9941,89944.5941,63629.868,1130305.366,1127905.21
300118.SZ,20210513,12.21,1.6989,2.4015,0.79,66.5626,244.5153,1.2948,0.6851,0.6687,1.5784,1.5784,90135.9941,89944.5941,63629.868,1100560.488,1098223.494
300118.SZ,20210512,12.45,1.6775,2.3712,0.73,67.871,249.3215,1.3202,0.6986,0.6818,1.548,1.548,90135.9941,89944.5941,63629.868,1122193.1265,1119810.1965
300118.SZ,20210511,12.36,2.4971,3.5298,1.11,67.3804,247.5192,1.3107,0.6935,0.6769,1.5593,1.5593,90135.9941,89944.5941,63629.868,1114080.8871,1111715.1831
300118.SZ,20210510,12.74,2.0218,2.8579,0.76,69.4519,255.129,1.351,0.7149,0.6977,1.5128,1.5128,90135.9941,89944.5941,63629.868,1148332.5648,1145894.1288
300118.SZ,20210507,13.04,2.9886,4.2245,1.15,71.0874,261.1367,1.3828,0.7317,0.7141,1.478,1.478,90135.9941,89944.5941,63629.868,1175373.3631,1172877.5071
300118.SZ,20210506,12.71,1.632,2.3069,0.56,69.2884,254.5282,1.3478,0.7132,0.696,1.5163,1.5163,90135.9941,89944.5941,63629.868,1145628.485,1143195.791
300118.SZ,20210430,12.66,2.3325,3.2971,0.8,69.0158,253.5269,1.3425,0.7104,0.6933,1.5223,1.5223,90135.9941,89944.5941,63629.868,1141121.6853,1138698.5613
300118.SZ,20210429,12.66,2.2811,3.2244,0.8,69.0158,253.5269,1.3425,0.7104,0.6933,1.5223,1.5223,90135.9941,89944.5941,63629.868,1141121.6853,1138698.5613
300118.SZ,20210428,12.78,3.9962,5.6488,1.59,69.67,255.93,1.3552,0.7171,0.6999,1.508,1.508,90135.9941,89944.5941,63629.868,1151938.0046,1149491.9126
300118.SZ,20210427,13.38,2.8007,3.9589,0.96,72.9409,72.9409,1.4284,0.7508,0.7508,1.4404,1.4404,90135.9941,89944.5941,63629.868,1206019.6011,1203458.6691
300118.SZ,20210426,13.65,4.4934,4.4934,1.13,12.6365,14.6846,1.3647,0.8542,0.7958,1.4119,1.4119,90135.9941,63199.998,63199.998,1230356.3195,862679.9727
300118.SZ,20210423,13.77,3.3189,3.3189,0.86,12.7476,14.8137,1.3767,0.8617,0.8028,1.3996,1.3996,90135.9941,63199.998,63199.998,1241172.6388,870263.9725
300118.SZ,20210422,13.62,2.9311,2.9311,0.76,12.6088,14.6524,1.3617,0.8523,0.7941,1.415,1.415,90135.9941,63199.998,63199.998,1227652.2396,860783.9728
300118.SZ,20210421,13.73,3.1924,3.1924,0.82,12.7106,14.7707,1.3727,0.8592,0.8005,1.4037,1.4037,90135.9941,63199.998,63199.998,1237567.199,867735.9725
300118.SZ,20210420,13.99,6.7165,6.7165,2.04,12.9513,15.0504,1.3987,0.8754,0.8157,1.3776,1.3776,90135.9941,63199.998,63199.998,1261002.5575,884167.972
300118.SZ,20210419,13.72,3.7071,3.7071,0.96,12.7013,14.7599,1.3717,0.8585,0.7999,1.4047,1.4047,90135.9941,63199.998,63199.998,1236665.8391,867103.9726
300118.SZ,20210416,13.45,2.7086,2.7086,0.69,12.4514,14.4695,1.3447,0.8416,0.7842,1.4329,1.4329,90135.9941,63199.998,63199.998,1212329.1206,850039.9731
300118.SZ,20210415,13.38,2.8695,2.8695,0.63,12.3866,14.3942,1.3377,0.8373,0.7801,1.4404,1.4404,90135.9941,63199.998,63199.998,1206019.6011,845615.9732
300118.SZ,20210414,13.46,3.4927,3.4927,0.74,12.4607,14.4802,1.3457,0.8423,0.7848,1.4319,1.4319,90135.9941,63199.998,63199.998,1213230.4806,850671.9731
300118.SZ,20210413,13.32,3.6468,3.6468,0.71,12.331,14.3296,1.3317,0.8335,0.7766,1.4469,1.4469,90135.9941,63199.998,63199.998,1200611.4414,841823.9734
300118.SZ,20210412,13.3,6.5803,6.5803,1.39,12.3125,14.3081,1.3297,0.8323,0.7754,1.4491,1.4491,90135.9941,63199.998,63199.998,1198808.7215,840559.9734
300118.SZ,20210409,14.13,2.9808,2.9808,0.59,13.0809,15.201,1.4127,0.8842,0.8238,1.364,1.364,90135.9941,63199.998,63199.998,1273621.5966,893015.9717
300118.SZ,20210408,14.29,6.0868,6.0868,1.25,13.229,15.3731,1.4287,0.8942,0.8331,1.3487,1.3487,90135.9941,63199.998,63199.998,1288043.3557,903127.9714
300118.SZ,20210407,14.77,4.2817,4.2817,0.73,13.6734,15.8895,1.4767,0.9242,0.8611,1.3049,1.3049,90135.9941,63199.998,63199.998,1331308.6329,933463.9705
300118.SZ,20210406,14.9,5.8209,5.8209,1.08,13.7937,16.0294,1.4897,0.9324,0.8687,1.2935,1.2935,90135.9941,63199.998,63199.998,1343026.3121,941679.9702
300118.SZ,20210402,14.53,4.5289,4.5289,0.83,13.4512,15.6313,1.4527,0.9092,0.8471,1.3264,1.3264,90135.9941,63199.998,63199.998,1309675.9943,918295.9709
300118.SZ,20210401,14.77,4.5698,4.5698,0.9,13.6734,15.8895,1.4767,0.9242,0.8611,1.3049,1.3049,90135.9941,63199.998,63199.998,1331308.6329,933463.9705
300118.SZ,20210331,14.77,5.1735,5.1735,1.09,13.6734,15.8895,1.4767,0.9242,0.8611,1.3049,1.3049,90135.9941,63199.998,63199.998,1331308.6329,933463.9705
300118.SZ,20210330,15.24,9.3191,9.3191,2.37,14.1085,16.3951,1.5237,0.9537,0.8885,1.2646,1.2646,90135.9941,63199.998,63199.998,1373672.5501,963167.9695
300118.SZ,20210329,14.44,3.4021,3.4021,0.8,13.3679,15.5345,1.4437,0.9036,0.8419,1.3347,1.3347,90135.9941,63199.998,63199.998,1301563.7548,912607.9711
300118.SZ,20210326,14.6,4.7808,4.7808,1.09,13.516,15.7066,1.4597,0.9136,0.8512,1.3201,1.3201,90135.9941,63199.998,63199.998,1315985.5139,922719.9708
300118.SZ,20210325,14.23,2.7739,2.7739,0.54,13.1735,15.3086,1.4227,0.8905,0.8296,1.3544,1.3544,90135.9941,63199.998,63199.998,1282635.196,899335.9715
