ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
603628.SH,20210426,8.36,0.6313,1.8891,0.84,,,2.432,1.8311,2.086,,,27380.0,27380.0,9149.8955,228896.8,228896.8
603628.SH,20210423,8.34,0.7785,2.3294,1.02,,,2.4261,1.8267,2.081,,,27380.0,27380.0,9149.8955,228349.2,228349.2
603628.SH,20210422,8.29,0.6984,2.09,0.83,,,2.4116,1.8158,2.0685,,,27380.0,27380.0,9149.8955,226980.2,226980.2
603628.SH,20210421,8.4,0.5154,1.5423,0.59,,,2.4436,1.8399,2.0959,,,27380.0,27380.0,9149.8955,229992.0,229992.0
603628.SH,20210420,8.47,0.727,2.1755,0.81,,,2.464,1.8552,2.1134,,,27380.0,27380.0,9149.8955,231908.6,231908.6
603628.SH,20210419,8.48,1.0414,3.1162,1.11,,,2.4669,1.8574,2.1159,,,27380.0,27380.0,9149.8955,232182.4,232182.4
603628.SH,20210416,8.41,0.8463,2.5326,0.89,,,2.4465,1.842,2.0984,,,27380.0,27380.0,9149.8955,230265.8,230265.8
603628.SH,20210415,8.34,1.0907,3.2639,1.11,,,2.4261,1.8267,2.081,,,27380.0,27380.0,9149.8955,228349.2,228349.2
603628.SH,20210414,8.15,0.6287,1.8814,0.57,,,2.3709,1.7851,2.0336,,,27380.0,27380.0,9149.8955,223147.0,223147.0
603628.SH,20210413,8.01,0.8893,2.661,0.78,,,2.3301,1.7544,1.9986,,,27380.0,27380.0,9149.8955,219313.8,219313.8
603628.SH,20210412,8.2,1.2329,3.6894,1.04,,,2.3854,1.7961,2.046,,,27380.0,27380.0,9149.8955,224516.0,224516.0
603628.SH,20210409,8.48,0.9018,2.6984,0.67,,,2.4669,1.8574,2.1159,,,27380.0,27380.0,9149.8955,232182.4,232182.4
603628.SH,20210408,8.44,1.2678,3.7936,0.85,,,2.4552,1.8486,2.1059,,,27380.0,27380.0,9149.8955,231087.2,231087.2
603628.SH,20210407,8.74,1.1762,3.5195,0.7,,,2.5425,1.9143,2.1808,,,27380.0,27380.0,9149.8955,239301.2,239301.2
603628.SH,20210406,8.62,1.1443,3.4242,0.58,,,2.5076,1.888,2.1508,,,27380.0,27380.0,9149.8955,236015.6,236015.6
603628.SH,20210402,8.54,1.4641,4.3813,0.65,,,2.4843,1.8705,2.1309,,,27380.0,27380.0,9149.8955,233825.2,233825.2
603628.SH,20210401,8.71,1.6645,4.9808,0.7,,,2.5338,1.9078,2.1733,,,27380.0,27380.0,9149.8955,238479.8,238479.8
603628.SH,20210331,8.94,2.0354,6.0906,0.83,,,2.6007,1.9581,2.2307,,,27380.0,27380.0,9149.8955,244777.2,244777.2
603628.SH,20210330,8.78,2.1181,6.345,0.75,,,2.5541,1.9231,2.1908,,,27380.0,27380.0,9140.0455,240396.4,240396.4
603628.SH,20210329,8.94,2.5437,7.62,0.74,,,2.6007,1.9581,2.2307,,,27380.0,27380.0,9140.0455,244777.2,244777.2
603628.SH,20210326,8.92,2.8236,8.4583,0.8,,,2.5949,1.9538,2.2257,,,27380.0,27380.0,9140.0455,244229.6,244229.6
603628.SH,20210325,8.59,2.39,7.1595,0.6,,,2.4989,1.8815,2.1434,,,27380.0,27380.0,9140.0455,235194.2,235194.2
603628.SH,20210324,8.96,2.4494,7.3374,0.52,,,2.6065,1.9625,2.2357,,,27380.0,27380.0,9140.0455,245324.8,245324.8
603628.SH,20210323,9.02,3.8744,11.6062,0.66,,,2.6239,1.9757,2.2506,,,27380.0,27380.0,9140.0455,246967.6,246967.6
603628.SH,20210322,9.32,5.588,16.8256,1.02,,,2.7112,2.0414,2.3255,,,27380.0,27380.0,9093.2283,255181.6,255181.6
603628.SH,20210319,8.89,3.3522,10.1865,0.65,,,2.5861,1.9472,2.2182,,,27380.0,27380.0,9010.1683,243408.2,243408.2
603628.SH,20210318,8.9,4.5104,13.7062,1.04,,,2.589,1.9494,2.2207,,,27380.0,27380.0,9010.1683,243682.0,243682.0
603628.SH,20210317,9.2,6.3379,19.2595,1.95,,,2.6763,2.0151,2.2956,,,27380.0,27380.0,9010.1683,251896.0,251896.0
603628.SH,20210316,9.58,9.7141,30.5018,5.99,,,2.7869,2.0983,2.3904,,,27380.0,27380.0,8719.8783,262300.4,262300.4
603628.SH,20210315,9.31,3.3859,10.6314,2.97,,,2.7083,2.0392,2.323,,,27380.0,27380.0,8719.8783,254907.8,254907.8
603628.SH,20210312,8.46,1.6544,5.1947,1.8,,,2.461,1.853,2.1109,,,27380.0,27380.0,8719.8783,231634.8,231634.8
603628.SH,20210311,7.69,0.6231,1.9565,0.65,,,2.237,1.6843,1.9188,,,27380.0,27380.0,8719.8783,210552.2,210552.2
603628.SH,20210310,7.66,0.9098,2.8568,0.99,,,2.2283,1.6778,1.9113,,,27380.0,27380.0,8719.8783,209730.8,209730.8
603628.SH,20210309,7.84,1.5313,4.8082,1.98,,,2.2807,1.7172,1.9562,,,27380.0,27380.0,8719.8783,214659.2,214659.2
603628.SH,20210308,7.87,0.9727,3.0542,1.36,,,2.2894,1.7238,1.9637,,,27380.0,27380.0,8719.8783,215480.6,215480.6
603628.SH,20210305,7.91,0.5485,1.7222,0.73,,,2.301,1.7325,1.9737,,,27380.0,27380.0,8719.8783,216575.8,216575.8
603628.SH,20210304,7.83,0.8055,2.5291,1.08,,,2.2778,1.715,1.9537,,,27380.0,27380.0,8719.8783,214385.4,214385.4
603628.SH,20210303,7.91,0.7153,2.2461,0.95,,,2.301,1.7325,1.9737,,,27380.0,27380.0,8719.8783,216575.8,216575.8
603628.SH,20210302,7.87,0.8266,2.5956,1.09,,,2.2894,1.7238,1.9637,,,27380.0,27380.0,8719.8783,215480.6,215480.6
603628.SH,20210301,7.79,0.6709,2.1067,0.76,,,2.2661,1.7062,1.9437,,,27380.0,27380.0,8719.8783,213290.2,213290.2
