ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300490.SZ,20210415,9.0,3.1268,5.6779,0.83,76.6962,76.6962,1.3191,1.9836,1.9836,0.3335,0.3335,25617.1546,24500.1921,13492.0399,230554.3914,220501.7289
300490.SZ,20210414,9.2,4.2523,7.7218,1.22,78.4006,78.4006,1.3484,2.0277,2.0277,0.3262,0.3262,25617.1546,24500.1921,13492.0399,235677.8223,225401.7673
300490.SZ,20210413,9.47,6.1985,11.2558,2.2,80.7014,80.7014,1.3879,2.0872,2.0872,0.3169,0.3169,25617.1546,24500.1921,13492.0399,242594.4541,232016.8192
300490.SZ,20210412,9.17,3.0848,5.6017,0.98,78.1449,78.1449,1.344,2.0211,2.0211,0.3273,0.3273,25617.1546,24500.1921,13492.0399,234909.3077,224666.7616
300490.SZ,20210409,9.23,1.9889,3.6116,0.56,78.6562,78.6562,1.3528,2.0343,2.0343,0.3252,0.3252,25617.1546,24500.1921,13492.0399,236446.337,226136.7731
300490.SZ,20210408,9.2,3.2192,5.8457,0.87,78.4006,78.4006,1.3484,2.0277,2.0277,0.3262,0.3262,25617.1546,24500.1921,13492.0399,235677.8223,225401.7673
300490.SZ,20210407,9.45,2.9861,5.4225,0.74,80.531,80.531,1.385,2.0828,2.0828,0.3176,0.3176,25617.1546,24500.1921,13492.0399,242082.111,231526.8153
300490.SZ,20210406,9.38,2.8313,5.1413,0.62,79.9345,79.9345,1.3748,2.0674,2.0674,0.32,0.32,25617.1546,24500.1921,13492.0399,240288.9101,229811.8019
300490.SZ,20210402,9.31,4.675,8.4894,0.96,79.338,79.338,1.3645,2.052,2.052,0.3224,0.3224,25617.1546,24500.1921,13492.0399,238495.7093,228096.7885
300490.SZ,20210401,9.75,4.0959,7.4378,0.75,83.0875,83.0875,1.429,2.1489,2.1489,0.3078,0.3078,25617.1546,24500.1921,13492.0399,249767.2574,238876.873
300490.SZ,20210331,10.06,3.9956,7.2557,0.66,85.7293,85.7293,1.4744,2.2173,2.2173,0.2983,0.2983,25617.1546,24500.1921,13492.0399,257708.5753,246471.9325
300490.SZ,20210330,9.84,4.5576,8.2761,0.68,83.8545,83.8545,1.4422,2.1688,2.1688,0.305,0.305,25617.1546,24500.1921,13492.0399,252072.8013,241081.8903
300490.SZ,20210329,10.23,5.4071,9.8188,0.72,29.8015,79.2253,1.4959,1.8213,2.2349,0.2934,0.2934,25617.1546,24500.1921,13492.0399,262063.4916,250636.9652
300490.SZ,20210326,10.0,6.3128,11.4634,0.84,29.1315,77.4441,1.4623,1.7804,2.1847,0.3001,0.3001,25617.1546,24500.1921,13492.0399,256171.546,245001.921
300490.SZ,20210325,9.57,7.1463,12.977,0.94,27.8788,74.114,1.3994,1.7038,2.0907,0.3136,0.3136,25617.1546,24500.1921,13492.0399,245156.1695,234466.8384
300490.SZ,20210324,10.41,6.7144,12.1926,0.83,30.3259,80.6193,1.5222,1.8534,2.2743,0.2883,0.2883,25617.1546,24500.1921,13492.0399,266674.5794,255046.9998
300490.SZ,20210323,10.34,7.9548,14.4452,0.9,30.1219,80.0772,1.512,1.8409,2.259,0.2903,0.2903,25617.1546,24500.1921,13492.0399,264881.3786,253331.9863
300490.SZ,20210322,11.16,9.1738,16.6586,1.06,32.5107,86.4276,1.6319,1.9869,2.4381,0.2689,0.2689,25617.1546,24500.1921,13492.0399,285887.4453,273422.1438
300490.SZ,20210319,10.69,6.5495,11.8932,0.68,31.1415,82.7877,1.5632,1.9032,2.3354,0.2808,0.2808,25617.1546,24500.1921,13492.0399,273847.3827,261907.0535
300490.SZ,20210318,10.8,7.5,13.6192,0.73,31.462,83.6396,1.5793,1.9228,2.3595,0.2779,0.2779,25617.1546,24500.1921,13492.0399,276665.2697,264602.0747
300490.SZ,20210317,10.97,9.1665,16.6455,0.86,31.9572,84.9562,1.6041,1.9531,2.3966,0.2736,0.2736,25617.1546,24500.1921,13492.0399,281020.186,268767.1073
300490.SZ,20210316,11.39,12.0352,21.8547,1.27,33.1807,88.2088,1.6655,2.0279,2.4884,0.2635,0.2635,25617.1546,24500.1921,13492.0399,291779.3909,279057.188
300490.SZ,20210315,10.32,7.9702,14.4731,0.85,30.0637,79.9223,1.5091,1.8374,2.2546,0.2908,0.2908,25617.1546,24500.1921,13492.0399,264369.0355,252841.9825
300490.SZ,20210312,10.53,11.3046,20.528,1.34,30.6754,81.5486,1.5398,1.8747,2.3005,0.285,0.285,25617.1546,24500.1921,13492.0399,269748.6379,257987.0228
300490.SZ,20210311,10.15,10.5855,19.2222,1.38,29.5684,78.6057,1.4842,1.8071,2.2175,0.2957,0.2957,25617.1546,24500.1921,13492.0399,260014.1192,248676.9498
300490.SZ,20210310,9.9,11.1428,20.2341,1.75,28.8402,76.6696,1.4477,1.7626,2.1628,0.3032,0.3032,25617.1546,24500.1921,13492.0399,253609.8305,242551.9018
300490.SZ,20210309,8.96,6.5558,11.9046,1.18,26.1018,69.3899,1.3102,1.5952,1.9575,0.335,0.335,25617.1546,24500.1921,13492.0399,229529.7052,219521.7212
300490.SZ,20210308,10.04,7.4358,13.5027,1.6,29.248,77.7539,1.4681,1.7875,2.1934,0.2989,0.2989,25617.1546,24500.1921,13492.0399,257196.2322,245981.9287
300490.SZ,20210305,9.6,6.3693,11.5661,1.54,27.9662,74.3463,1.4038,1.7092,2.0973,0.3126,0.3126,25617.1546,24500.1921,13492.0399,245924.6842,235201.8442
300490.SZ,20210304,9.85,6.9111,12.5498,2.09,28.6945,76.2824,1.4404,1.7537,2.1519,0.3047,0.3047,25617.1546,24500.1921,13492.0399,252328.9728,241326.8922
300490.SZ,20210303,9.38,4.4895,8.1525,1.43,27.3253,72.6425,1.3716,1.67,2.0492,0.32,0.32,25617.1546,24500.1921,13492.0399,240288.9101,229811.8019
300490.SZ,20210302,9.07,2.6704,4.8492,0.81,26.4222,70.2418,1.3263,1.6148,1.9815,0.3309,0.3309,25617.1546,24500.1921,13492.0399,232347.5922,222216.7423
300490.SZ,20210301,9.06,2.7378,4.9716,0.72,26.3931,70.1643,1.3248,1.613,1.9793,0.3313,0.3313,25617.1546,24500.1921,13492.0399,232091.4207,221971.7404
