ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
601886.SH,20210528,7.12,0.9363,2.7497,,8.6643,7.2323,0.9151,0.4552,0.4364,4.1366,5.5155,115405.0,115405.0,39295.9334,821683.6,821683.6
601886.SH,20210527,7.2,1.1865,3.4847,0.82,8.7616,7.3135,0.9254,0.4603,0.4413,4.0907,5.4542,115405.0,115405.0,39295.9334,830916.0,830916.0
601886.SH,20210526,7.06,1.9018,5.5853,1.37,8.5913,7.1713,0.9074,0.4514,0.4327,4.1718,5.5624,115405.0,115405.0,39295.9334,814759.3,814759.3
601886.SH,20210525,6.8,1.2744,3.7427,0.96,8.2749,6.9072,0.874,0.4348,0.4168,4.3313,10.1064,115405.0,115405.0,39295.9334,784754.0,784754.0
601886.SH,20210524,7.21,1.3288,3.9025,1.04,8.7738,7.3237,0.8822,0.461,0.4419,4.085,4.085,115405.0,115405.0,39295.9334,832070.05,832070.05
601886.SH,20210521,7.25,1.5074,4.4271,1.17,8.8225,7.3643,0.8871,0.4635,0.4443,4.0625,4.0625,115405.0,115405.0,39295.9334,836686.25,836686.25
601886.SH,20210520,7.11,1.2296,3.6111,0.84,8.6521,7.2221,0.8699,0.4546,0.4358,4.1425,4.1425,115405.0,115405.0,39295.9334,820529.55,820529.55
601886.SH,20210519,7.1,1.613,4.737,1.19,8.6399,7.212,0.8687,0.4539,0.4351,4.1483,4.1483,115405.0,115405.0,39295.9334,819375.5,819375.5
601886.SH,20210518,7.18,0.9571,2.8109,0.73,8.7373,7.2932,0.8785,0.4591,0.4401,4.1021,4.1021,115405.0,115405.0,39295.9334,828607.9,828607.9
601886.SH,20210517,7.06,1.1089,3.2565,0.91,8.5913,7.1713,0.8638,0.4514,0.4327,4.1718,4.1718,115405.0,115405.0,39295.9334,814759.3,814759.3
601886.SH,20210514,7.2,1.5588,4.5778,1.34,8.7616,7.3135,0.8809,0.4603,0.4413,4.0907,4.0907,115405.0,115405.0,39295.9334,830916.0,830916.0
601886.SH,20210513,7.1,2.0778,6.1021,2.19,8.6399,7.212,0.8687,0.4539,0.4351,4.1483,4.1483,115405.0,115405.0,39295.9334,819375.5,819375.5
601886.SH,20210512,6.96,1.0504,3.0848,0.86,8.4696,7.0697,0.8516,0.445,0.4266,4.2317,4.2317,115405.0,115405.0,39295.9334,803218.8,803218.8
601886.SH,20210511,6.83,0.7715,2.2658,0.6,8.3114,6.9377,0.8357,0.4367,0.4186,4.3123,4.3123,115405.0,115405.0,39295.9334,788216.15,788216.15
601886.SH,20210510,6.72,0.6025,1.7694,0.46,8.1775,6.826,0.8222,0.4297,0.4119,4.3829,4.3829,115405.0,115405.0,39295.9334,775521.6,775521.6
601886.SH,20210507,6.77,1.332,3.9118,1.05,8.2384,6.8768,0.8283,0.4328,0.4149,4.3505,4.3505,115405.0,115405.0,39295.9334,781291.85,781291.85
601886.SH,20210506,6.65,0.9792,2.8757,0.83,8.0923,6.7549,0.8136,0.4252,0.4076,4.429,4.429,115405.0,115405.0,39295.9334,767443.25,767443.25
601886.SH,20210430,6.71,2.3947,7.0329,2.77,8.1654,6.8158,0.821,0.429,0.4112,4.3894,4.3894,115405.0,115405.0,39295.9334,774367.55,774367.55
601886.SH,20210429,7.46,1.1218,3.2946,1.36,9.078,9.078,0.9993,0.477,0.477,3.9481,3.9481,115405.0,115405.0,39295.9334,860921.3,860921.3
601886.SH,20210428,7.18,0.7379,2.1671,0.89,8.7373,8.7373,0.9618,0.4591,0.4591,4.1021,4.1021,115405.0,115405.0,39295.9334,828607.9,828607.9
601886.SH,20210427,7.18,1.135,3.3334,1.42,8.7373,8.7373,0.9618,0.4591,0.4591,4.1021,4.1021,115405.0,115405.0,39295.9334,828607.9,828607.9
601886.SH,20210426,7.18,0.5295,1.555,0.55,8.7373,8.7373,0.9618,0.4591,0.4591,4.1021,4.1021,115405.0,115405.0,39295.9334,828607.9,828607.9
601886.SH,20210423,7.28,0.7926,2.3277,0.82,8.859,8.859,0.9752,0.4655,0.4655,4.0457,4.0457,115405.0,115405.0,39295.9334,840148.4,840148.4
601886.SH,20210422,7.18,0.9158,2.6895,1.01,8.7373,8.7373,0.9618,0.4591,0.4591,4.1021,4.1021,115405.0,115405.0,39295.9334,828607.9,828607.9
601886.SH,20210421,7.18,0.7875,2.3127,0.9,8.7373,8.7373,0.9618,0.4591,0.4591,4.1021,4.1021,115405.0,115405.0,39295.9334,828607.9,828607.9
601886.SH,20210420,7.24,0.9655,2.8356,1.19,8.8103,8.8103,0.9699,0.4629,0.4629,4.0681,4.0681,115405.0,115405.0,39295.9334,835532.2,835532.2
601886.SH,20210419,7.27,1.3281,3.9004,1.82,8.8468,8.8468,0.9739,0.4648,0.4648,4.0513,4.0513,115405.0,115405.0,39295.9334,838994.35,838994.35
601886.SH,20210416,7.27,0.8268,2.4282,1.2,8.8468,8.8468,0.9739,0.4648,0.4648,4.0513,4.0513,115405.0,115405.0,39295.9334,838994.35,838994.35
601886.SH,20210415,7.2,0.6173,1.8128,0.81,8.7616,8.7616,0.9645,0.4603,0.4603,4.0907,4.0907,115405.0,115405.0,39295.9334,830916.0,830916.0
601886.SH,20210414,7.22,0.6358,1.8673,0.78,8.786,8.786,0.9672,0.4616,0.4616,4.0793,4.0793,115405.0,115405.0,39295.9334,833224.1,833224.1
601886.SH,20210413,7.12,0.6592,1.9358,0.66,8.6643,8.6643,0.9538,0.4552,0.4552,4.1366,4.1366,115405.0,115405.0,39295.9334,821683.6,821683.6
601886.SH,20210412,7.2,0.9163,2.6909,0.82,8.7616,8.7616,0.9645,0.4603,0.4603,4.0907,4.0907,115405.0,115405.0,39295.9334,830916.0,830916.0
601886.SH,20210409,7.26,0.6304,1.8514,0.53,8.8346,8.8346,0.9725,0.4642,0.4642,4.0569,4.0569,115405.0,115405.0,39295.9334,837840.3,837840.3
601886.SH,20210408,7.3,0.9458,2.7776,0.76,8.8833,8.8833,0.9779,0.4667,0.4667,4.0346,4.0346,115405.0,115405.0,39295.9334,842456.5,842456.5
601886.SH,20210407,7.2,0.9471,2.7813,0.69,8.7616,8.7616,0.9645,0.4603,0.4603,4.0907,4.0907,115405.0,115405.0,39295.9334,830916.0,830916.0
601886.SH,20210406,7.29,1.5454,4.5387,1.2,8.8712,8.8712,0.9766,0.4661,0.4661,4.0402,4.0402,115405.0,115405.0,39295.9334,841302.45,841302.45
601886.SH,20210402,7.46,1.4939,4.3872,1.16,9.078,9.078,0.9993,0.477,0.477,3.9481,3.9481,115405.0,115405.0,39295.9334,860921.3,860921.3
601886.SH,20210401,7.85,1.0107,2.9682,0.77,9.5526,9.5526,1.0516,0.5019,0.5019,3.752,3.752,115405.0,115405.0,39295.9334,905929.25,905929.25
601886.SH,20210331,7.85,1.2019,3.5297,0.83,9.5526,9.5526,1.0516,0.5019,0.5019,3.752,3.752,115405.0,115405.0,39295.9334,905929.25,905929.25
601886.SH,20210330,8.13,1.6002,4.6996,1.04,9.8933,9.8933,1.0891,0.5198,0.5198,3.6227,3.6227,115405.0,115405.0,39295.9334,938242.65,938242.65
601886.SH,20210329,8.22,1.1537,3.3884,0.59,26.8853,33.4888,1.1784,0.5045,0.5166,3.5831,3.5831,115405.0,115405.0,39295.9334,948629.1,948629.1
601886.SH,20210326,8.23,1.48,4.3465,0.79,26.918,33.5295,1.1799,0.5051,0.5173,3.5787,3.5787,115405.0,115405.0,39295.9334,949783.15,949783.15
601886.SH,20210325,7.75,1.152,3.3832,0.6,25.348,31.574,1.1111,0.4756,0.4871,3.8004,3.8004,115405.0,115405.0,39295.9334,894388.75,894388.75
601886.SH,20210324,7.92,1.8356,5.3907,1.06,25.9041,32.2665,1.1354,0.486,0.4978,3.7188,3.7188,115405.0,115405.0,39295.9334,914007.6,914007.6
601886.SH,20210323,8.02,2.0604,6.0509,1.29,26.2311,32.674,1.1498,0.4922,0.5041,3.6724,3.6724,115405.0,115405.0,39295.9334,925548.1,925548.1
601886.SH,20210322,8.39,3.2071,9.4188,2.63,27.4413,34.1814,1.2028,0.5149,0.5273,3.5105,3.5105,115405.0,115405.0,39295.9334,968247.95,968247.95
601886.SH,20210319,7.63,1.0545,3.097,0.76,24.9556,31.0851,1.0939,0.4682,0.4796,3.8601,3.8601,115405.0,115405.0,39295.9334,880540.15,880540.15
