ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300500.SZ,20210412,12.25,1.2418,2.4311,0.56,12.5869,16.9083,1.434,1.7041,1.3612,0.8163,0.8163,17448.0186,15838.2186,8090.2186,213738.2279,194018.1779
300500.SZ,20210409,12.29,1.0936,2.141,0.32,12.6279,16.9635,1.4387,1.7096,1.3657,0.8137,0.8137,17448.0186,15838.2186,8090.2186,214436.1486,194651.7066
300500.SZ,20210408,12.34,1.7163,3.36,0.41,12.6793,17.0325,1.4445,1.7166,1.3712,0.8104,0.8104,17448.0186,15838.2186,8090.2186,215308.5495,195443.6175
300500.SZ,20210407,12.6,1.898,3.7158,0.44,12.9465,17.3914,1.475,1.7528,1.4001,0.7937,0.7937,17448.0186,15838.2186,8090.2186,219845.0344,199561.5544
300500.SZ,20210406,12.75,2.1107,4.1321,0.46,13.1006,17.5984,1.4925,1.7736,1.4168,0.7843,0.7843,17448.0186,15838.2186,8090.2186,222462.2372,201937.2872
300500.SZ,20210402,12.69,4.3317,8.4802,1.05,13.0389,17.5156,1.4855,1.7653,1.4101,0.788,0.788,17448.0186,15838.2186,8090.2186,221415.356,200986.994
300500.SZ,20210401,13.28,6.954,13.6139,2.15,13.6452,18.33,1.5546,1.8473,1.4757,0.753,0.753,17448.0186,15838.2186,8090.2186,231709.687,210331.543
300500.SZ,20210331,13.53,5.613,10.9886,1.97,13.902,18.675,1.5838,1.8821,1.5035,0.7391,0.7391,17448.0186,15838.2186,8090.2186,236071.6917,214291.0977
300500.SZ,20210330,12.45,2.7289,5.3423,0.87,12.7923,17.1843,1.4574,1.7319,1.3835,0.8032,0.8032,17448.0186,15838.2186,8090.2186,217227.8316,197185.8216
300500.SZ,20210329,12.57,3.3124,6.4848,1.01,12.9156,17.4336,1.4715,1.7486,1.3968,0.7955,0.7955,17448.0186,15838.2186,8090.2186,219321.5938,199086.4078
300500.SZ,20210326,12.54,1.9333,3.7848,0.51,12.9112,17.392,1.4701,1.7444,1.3935,0.7974,0.7974,17448.0186,15838.2186,8090.2186,218798.1532,198611.2612
300500.SZ,20210325,12.16,2.614,5.1175,0.59,12.5199,16.865,1.4255,1.6915,1.3512,0.8224,0.8224,17448.0186,15838.2186,8090.2186,212167.9062,192592.7382
300500.SZ,20210324,12.68,3.6699,7.1845,0.79,13.0553,17.5862,1.4865,1.7639,1.409,0.7886,0.7886,17448.0186,15838.2186,8090.2186,221240.8758,200828.6118
300500.SZ,20210323,12.47,4.126,8.0774,0.8,12.8391,17.2949,1.4619,1.7347,1.3857,0.8019,0.8019,17448.0186,15838.2186,8090.2186,217576.7919,197502.5859
300500.SZ,20210322,13.35,3.9794,7.7904,0.75,13.7451,18.5154,1.565,1.8571,1.4835,0.7491,0.7491,17448.0186,15838.2186,8090.2186,232931.0483,211440.2183
300500.SZ,20210319,13.37,4.6003,9.006,0.8,13.7657,18.5431,1.5674,1.8599,1.4857,0.7479,0.7479,17448.0186,15838.2186,8090.2186,233280.0087,211756.9827
300500.SZ,20210318,13.7,5.9522,11.6527,0.93,14.1055,19.0008,1.6061,1.9058,1.5224,0.7299,0.7299,17448.0186,15838.2186,8090.2186,239037.8548,216983.5948
300500.SZ,20210317,13.2,4.7133,9.2272,0.6,13.5907,18.3074,1.5474,1.8362,1.4668,0.7576,0.7576,17448.0186,15838.2186,8090.2186,230313.8455,209064.4855
300500.SZ,20210316,13.83,6.4435,12.6144,0.88,14.2393,19.1811,1.6213,1.9239,1.5368,0.7231,0.7231,17448.0186,15838.2186,8090.2186,241306.0972,219042.5632
300500.SZ,20210315,12.92,4.8791,9.5518,0.75,13.3024,17.919,1.5146,1.7973,1.4357,0.774,0.774,17448.0186,15838.2186,8090.2186,225428.4003,204629.7843
300500.SZ,20210312,13.13,6.7586,13.2314,1.24,13.5186,18.2103,1.5392,1.8265,1.459,0.7616,0.7616,17448.0186,15838.2186,8090.2186,229092.4842,207955.8102
300500.SZ,20210311,13.72,9.1753,17.9625,2.44,14.1261,19.0286,1.6084,1.9086,1.5246,0.7289,0.7289,17448.0186,15838.2186,8090.2186,239386.8152,217300.3592
300500.SZ,20210310,14.05,12.0617,23.6131,8.33,14.4658,19.4862,1.6471,1.9545,1.5612,0.7117,0.7117,17448.0186,15838.2186,8090.2186,245144.6613,222526.9713
300500.SZ,20210309,13.68,3.7409,7.3236,4.32,14.0849,18.9731,1.6037,1.903,1.5201,0.731,0.731,17448.0186,15838.2186,8090.2186,238688.8944,216666.8304
300500.SZ,20210308,11.4,0.9399,1.8401,1.18,11.7374,15.8109,1.3364,1.5858,1.2668,0.8772,0.8772,17448.0186,15838.2186,8090.2186,198907.412,180555.692
300500.SZ,20210305,11.64,1.3298,2.6034,1.94,11.9845,16.1438,1.3646,1.6192,1.2934,0.8591,0.8591,17448.0186,15838.2186,8090.2186,203094.9365,184356.8645
300500.SZ,20210304,11.2,0.7141,1.398,0.94,11.5315,15.5335,1.313,1.558,1.2445,0.8929,0.8929,17448.0186,15838.2186,8090.2186,195417.8083,177388.0483
300500.SZ,20210303,11.21,0.5186,1.0152,0.69,11.5418,15.5474,1.3142,1.5594,1.2457,0.8921,0.8921,17448.0186,15838.2186,8090.2186,195592.2885,177546.4305
300500.SZ,20210302,11.06,0.8294,1.6236,1.15,11.3874,15.3393,1.2966,1.5385,1.229,0.9042,0.9042,17448.0186,15838.2186,8090.2186,192975.0857,175170.6977
300500.SZ,20210301,11.21,0.6069,1.1881,0.74,11.5418,15.5474,1.3142,1.5594,1.2457,0.8921,0.8921,17448.0186,15838.2186,8090.2186,195592.2885,177546.4305
