ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
603017.SH,20210429,9.86,0.2212,0.3957,0.7,13.681,12.6547,1.4214,1.4052,1.4843,4.344,4.344,27680.7728,27479.8234,15359.2512,272932.4198,270951.0587
603017.SH,20210428,9.78,0.2044,0.3656,0.62,13.57,12.552,1.4098,1.3938,1.4723,4.3795,4.3795,27680.7728,27479.8234,15359.2512,270717.958,268752.6729
603017.SH,20210427,9.75,0.2666,0.477,0.68,13.5284,12.5135,1.4055,1.3895,1.4677,4.393,4.393,27680.7728,27479.8234,15359.2512,269887.5348,267928.2782
603017.SH,20210426,9.85,0.2332,0.4172,0.53,13.6671,12.6419,1.4199,1.4038,1.4828,4.3484,4.3484,27680.7728,27479.8234,15359.2512,272655.6121,270676.2605
603017.SH,20210423,9.8,0.561,1.0037,1.38,13.5978,12.5777,1.4127,1.3966,1.4753,4.3706,4.3706,27680.7728,27479.8234,15359.2512,271271.5734,269302.2693
603017.SH,20210422,10.01,0.3156,0.5646,0.72,13.8891,12.8472,1.443,1.4266,1.5069,4.2789,4.2789,27680.7728,27479.8234,15359.2512,277084.5357,275073.0322
603017.SH,20210421,10.05,0.265,0.4741,0.59,13.9446,12.8986,1.4487,1.4323,1.5129,4.2619,4.2619,27680.7728,27479.8234,15359.2512,278191.7666,276172.2252
603017.SH,20210420,10.02,0.5841,1.0451,1.42,13.903,12.8601,1.4444,1.428,1.5084,4.2746,4.2746,27680.7728,27479.8234,15359.2512,277361.3435,275347.8305
603017.SH,20210419,10.16,0.4838,0.8656,1.08,14.0973,13.0397,1.4646,1.4479,1.5295,4.2157,4.2157,27680.7728,27479.8234,15359.2512,281236.6516,279195.0057
603017.SH,20210416,10.19,0.3808,0.6814,0.77,14.1389,13.0783,1.4689,1.4522,1.534,4.2033,4.2033,27680.7728,27479.8234,15359.2512,282067.0748,280019.4004
603017.SH,20210415,10.18,0.4737,0.8475,0.74,14.125,13.0654,1.4675,1.4508,1.5325,4.2074,4.2074,27680.7728,27479.8234,15359.2512,281790.2671,279744.6022
603017.SH,20210414,10.11,0.3082,0.5513,0.48,14.0279,12.9756,1.4574,1.4408,1.5219,4.2366,4.2366,27680.7728,27479.8234,15359.2512,279852.613,277821.0146
603017.SH,20210413,10.03,0.4149,0.7424,0.66,13.9169,12.8729,1.4459,1.4294,1.5099,4.2704,4.2704,27680.7728,27479.8234,15359.2512,277638.1512,275622.6287
603017.SH,20210412,10.19,0.6533,1.1688,1.1,14.1389,13.0783,1.4689,1.4522,1.534,4.2033,4.2033,27680.7728,27479.8234,15359.2512,282067.0748,280019.4004
603017.SH,20210409,10.12,0.6133,1.0973,1.05,14.0418,12.9884,1.4588,1.4422,1.5234,4.2324,4.2324,27680.7728,27479.8234,15359.2512,280129.4207,278095.8128
603017.SH,20210408,10.08,1.2131,2.1704,2.34,13.9863,12.9371,1.4531,1.4365,1.5174,4.2492,4.2492,27680.7728,27479.8234,15359.2512,279022.1898,276996.6199
603017.SH,20210407,9.89,0.2873,0.514,0.4,13.7226,12.6932,1.4257,1.4095,1.4888,4.3308,4.3308,27680.7728,27479.8234,15359.2512,273762.843,271775.4534
603017.SH,20210406,9.84,0.3627,0.6489,0.51,13.6533,12.629,1.4185,1.4023,1.4813,4.3528,4.3528,27680.7728,27479.8234,15359.2512,272378.8044,270401.4623
603017.SH,20210402,9.9,0.5055,0.9045,0.76,13.7365,12.7061,1.4271,1.4109,1.4903,4.3264,4.3264,27680.7728,27479.8234,15359.2512,274039.6507,272050.2517
603017.SH,20210401,9.95,0.5478,0.9801,0.86,13.8059,12.7702,1.4343,1.418,1.4979,4.3047,4.3047,27680.7728,27479.8234,15359.2512,275423.6894,273424.2428
603017.SH,20210331,10.05,0.8851,1.5836,1.47,13.9446,12.8986,1.4487,1.4323,1.5129,4.2619,4.2619,27680.7728,27479.8234,15359.2512,278191.7666,276172.2252
603017.SH,20210330,10.11,1.329,2.3777,3.05,14.0279,12.9756,1.4574,1.4408,1.5219,4.2366,4.2366,27680.7728,27479.8234,15359.2512,279852.613,277821.0146
603017.SH,20210329,9.76,0.2851,0.51,0.62,13.5423,12.5264,1.4069,1.3909,1.4693,4.3885,4.3885,27680.7728,27479.8234,15359.2512,270164.3425,268203.0764
603017.SH,20210326,9.78,0.2874,0.5142,0.57,13.57,12.552,1.4098,1.3938,1.4723,4.3795,4.3795,27680.7728,27479.8234,15359.2512,270717.958,268752.6729
603017.SH,20210325,9.68,0.3821,0.6836,0.59,13.4312,12.4237,1.3954,1.3795,1.4572,4.4248,4.4248,27680.7728,27479.8234,15359.2512,267949.8807,266004.6905
603017.SH,20210324,9.74,0.7186,1.2857,1.13,13.5145,12.5007,1.4041,1.3881,1.4662,4.3975,4.3975,27680.7728,27479.8234,15359.2512,269610.7271,267653.4799
603017.SH,20210323,9.98,0.5046,0.9028,0.68,13.8475,12.8087,1.4387,1.4223,1.5024,4.2918,4.2918,27680.7728,27479.8234,15359.2512,276254.1125,274248.6375
603017.SH,20210322,10.09,0.4122,0.7375,0.51,14.0001,12.9499,1.4545,1.438,1.5189,4.245,4.245,27680.7728,27479.8234,15359.2512,279298.9976,277271.4181
603017.SH,20210319,10.01,0.5146,0.9207,0.55,13.8891,12.8472,1.443,1.4266,1.5069,4.2789,4.2789,27680.7728,27479.8234,15359.2512,277084.5357,275073.0322
603017.SH,20210318,10.19,1.1151,1.995,1.03,14.1389,13.0783,1.4689,1.4522,1.534,4.2033,4.2033,27680.7728,27479.8234,15359.2512,282067.0748,280019.4004
603017.SH,20210317,9.95,0.6285,1.1246,0.45,13.8059,12.7702,1.4343,1.418,1.4979,4.3047,4.3047,27680.7728,27479.8234,15359.2512,275423.6894,273424.2428
603017.SH,20210316,10.01,1.0136,1.8134,0.65,13.8891,12.8472,1.443,1.4266,1.5069,4.2789,4.2789,27680.7728,27479.8234,15359.2512,277084.5357,275073.0322
603017.SH,20210315,10.16,0.7385,1.3212,0.47,14.0973,13.0397,1.4646,1.4479,1.5295,4.2157,4.2157,27680.7728,27479.8234,15359.2512,281236.6516,279195.0057
603017.SH,20210312,10.13,1.1417,2.0427,0.79,14.0556,13.0012,1.4603,1.4437,1.5249,4.2282,4.2282,27680.7728,27479.8234,15359.2512,280406.2285,278370.611
603017.SH,20210311,10.35,1.8987,3.397,1.65,14.3609,13.2836,1.492,1.475,1.5581,4.1383,4.1383,27680.7728,27479.8234,15359.2512,286495.9985,284416.1722
603017.SH,20210310,10.37,2.1644,3.8725,2.77,14.3886,13.3093,1.4949,1.4779,1.5611,4.1304,4.1304,27680.7728,27479.8234,15359.2512,287049.6139,284965.7687
603017.SH,20210309,10.1,1.7982,3.2172,3.49,14.014,12.9627,1.456,1.4394,1.5204,4.2408,4.2408,27680.7728,27479.8234,15359.2512,279575.8053,277546.2163
603017.SH,20210308,9.92,0.8343,1.4927,1.88,13.7643,12.7317,1.43,1.4137,1.4933,4.3177,4.3177,27680.7728,27479.8234,15359.2512,274593.2662,272599.8481
603017.SH,20210305,9.85,0.5661,1.0129,1.26,13.6671,12.6419,1.4199,1.4038,1.4828,4.3484,4.3484,27680.7728,27479.8234,15359.2512,272655.6121,270676.2605
603017.SH,20210304,9.68,0.4047,0.7241,0.81,13.4312,12.4237,1.3954,1.3795,1.4572,4.4248,4.4248,27680.7728,27479.8234,15359.2512,267949.8807,266004.6905
603017.SH,20210303,9.79,0.3015,0.5393,0.54,13.5839,12.5649,1.4113,1.3952,1.4738,4.3751,4.3751,27680.7728,27479.8234,15359.2512,270994.7657,269027.4711
603017.SH,20210302,9.71,0.4684,0.838,0.74,13.4729,12.4622,1.3997,1.3838,1.4617,4.4111,4.4111,27680.7728,27479.8234,15359.2512,268780.3039,266829.0852
603017.SH,20210301,9.8,0.4814,0.8612,0.69,13.5978,12.5777,1.4127,1.3966,1.4753,4.3706,4.3706,27680.7728,27479.8234,15359.2512,271271.5734,269302.2693
