ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
601615.SH,20210528,15.2,1.7671,1.9796,,21.5812,20.0014,1.8744,1.3205,1.2453,0.3629,,195092.8712,147260.8257,131450.5566,2965411.6422,2238364.5506
601615.SH,20210527,15.4,2.7401,3.0697,1.31,21.8652,20.2646,1.8991,1.3379,1.2617,0.3582,0.3582,195092.8712,147260.8257,131450.5566,3004430.2165,2267816.7158
601615.SH,20210526,14.88,1.8112,2.029,0.88,21.1269,19.5803,1.8349,1.2927,1.2191,0.3707,0.3707,195092.8712,147260.8257,131450.5566,2902981.9235,2191241.0864
601615.SH,20210525,15.1,2.3105,2.5884,0.86,21.4392,19.8698,1.8621,1.3118,1.2371,0.3653,0.3653,195092.8712,147260.8257,131450.5566,2945902.3551,2223638.4681
601615.SH,20210524,14.96,1.9123,2.1423,0.66,21.2405,19.6856,1.8448,1.2996,1.2256,0.3687,0.3687,195092.8712,147260.8257,131450.5566,2918589.3532,2203021.9525
601615.SH,20210521,15.24,2.2424,2.5121,0.82,21.638,20.0541,1.8793,1.324,1.2486,0.362,0.362,195092.8712,147260.8257,131450.5566,2973215.3571,2244254.9837
601615.SH,20210520,15.43,2.1895,2.4529,0.87,21.9078,20.3041,1.9028,1.3405,1.2641,0.3575,0.3575,195092.8712,147260.8257,131450.5566,3010283.0026,2272234.5406
601615.SH,20210519,15.33,1.651,1.8495,0.69,21.7658,20.1725,1.8904,1.3318,1.2559,0.3598,0.3598,195092.8712,147260.8257,131450.5566,2990773.7155,2257508.458
601615.SH,20210518,15.39,5.423,6.0753,3.42,21.851,20.2514,1.8978,1.337,1.2608,0.3584,0.3584,195092.8712,147260.8257,131450.5566,3002479.2878,2266344.1075
601615.SH,20210517,16.73,4.2293,4.9718,2.1,23.7535,22.0147,2.0631,1.4534,1.3706,0.3297,0.3297,195092.8712,105869.1544,90058.8853,3263903.7352,1771190.9531
601615.SH,20210514,15.39,1.8041,2.1208,0.87,21.851,20.2514,1.8978,1.337,1.2608,0.3584,0.3584,195092.8712,105869.1544,90058.8853,3002479.2878,1629326.2862
601615.SH,20210513,15.31,1.6359,1.9231,0.71,21.7374,20.1462,1.888,1.33,1.2543,0.3603,0.3603,195092.8712,105869.1544,90058.8853,2986871.8581,1620856.7539
601615.SH,20210512,15.32,1.3942,1.639,0.56,21.7516,20.1593,1.8892,1.3309,1.2551,0.3601,0.3601,195092.8712,105869.1544,90058.8853,2988822.7868,1621915.4454
601615.SH,20210511,15.58,1.968,2.3135,0.81,22.1207,20.5015,1.9213,1.3535,1.2764,0.3541,0.3541,195092.8712,105869.1544,90058.8853,3039546.9333,1649441.4256
601615.SH,20210510,15.69,3.2771,3.8525,1.32,22.2769,20.6462,1.9348,1.3631,1.2854,0.3516,0.3516,195092.8712,105869.1544,90058.8853,3061007.1491,1661087.0325
601615.SH,20210507,17.12,2.0542,2.4149,0.86,24.3073,22.5279,2.1112,1.4873,1.4026,0.3222,0.3222,195092.8712,105869.1544,90058.8853,3339989.9549,1812479.9233
601615.SH,20210506,16.9,2.9021,3.4116,1.34,23.9949,22.2384,2.084,1.4682,1.3846,0.3264,0.3264,195092.8712,105869.1544,90058.8853,3297069.5233,1789188.7094
601615.SH,20210430,17.74,2.2822,2.6828,1.14,25.1875,23.3438,2.1876,1.5411,1.4534,0.311,0.311,195092.8712,105869.1544,90058.8853,3460947.5351,1878118.7991
601615.SH,20210429,17.6,1.6363,1.9783,0.86,24.9888,24.9888,2.2145,1.529,1.529,0.3134,0.3134,195092.8712,105869.1544,87569.3452,3433634.5331,1863297.1174
601615.SH,20210428,17.73,3.5672,4.3127,2.43,25.1733,25.1733,2.2309,1.5403,1.5403,0.3111,0.3111,195092.8712,105869.1544,87569.3452,3458996.6064,1877060.1075
601615.SH,20210427,16.73,1.5513,1.8754,1.06,23.7535,23.7535,2.105,1.4534,1.4534,0.3297,0.3297,195092.8712,105869.1544,87569.3452,3263903.7352,1771190.9531
601615.SH,20210426,16.59,1.7572,2.1244,1.22,23.5548,23.5548,2.0874,1.4412,1.4412,0.3325,0.3325,195092.8712,105869.1544,87569.3452,3236590.7332,1756369.2715
601615.SH,20210423,16.86,1.4868,1.7975,1.04,23.9381,23.9381,2.1214,1.4647,1.4647,0.3272,0.3272,195092.8712,105869.1544,87569.3452,3289265.8084,1784953.9432
601615.SH,20210422,16.67,1.1286,1.3644,0.72,23.6683,23.6683,2.0975,1.4482,1.4482,0.3309,0.3309,195092.8712,105869.1544,87569.3452,3252198.1629,1764838.8038
601615.SH,20210421,16.72,1.4222,1.7193,0.91,23.7393,23.7393,2.1038,1.4525,1.4525,0.3299,0.3299,195092.8712,105869.1544,87569.3452,3261952.8065,1770132.2616
601615.SH,20210420,16.97,1.5317,1.8517,1.01,24.0943,24.0943,2.1352,1.4743,1.4743,0.3251,0.3251,195092.8712,105869.1544,87569.3452,3310726.0243,1796599.5502
601615.SH,20210419,17.13,1.6564,2.0026,1.11,24.3215,24.3215,2.1554,1.4882,1.4882,0.322,0.322,195092.8712,105869.1544,87569.3452,3341940.8837,1813538.6149
601615.SH,20210416,16.78,1.398,1.6902,0.83,23.8245,23.8245,2.1113,1.4577,1.4577,0.3287,0.3287,195092.8712,105869.1544,87569.3452,3273658.3787,1776484.4108
601615.SH,20210415,16.45,1.8489,2.2353,1.09,23.356,23.356,2.0698,1.4291,1.4291,0.3353,0.3353,195092.8712,105869.1544,87569.3452,3209277.7312,1741547.5899
601615.SH,20210414,16.88,1.4004,1.693,0.8,23.9665,23.9665,2.1239,1.4664,1.4664,0.3268,0.3268,195092.8712,105869.1544,87569.3452,3293167.6659,1787071.3263
601615.SH,20210413,16.52,1.2539,1.516,0.67,23.4554,23.4554,2.0786,1.4352,1.4352,0.3339,0.3339,195092.8712,105869.1544,87569.3452,3222934.2322,1748958.4307
