ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000055.SZ,20210528,4.37,0.4423,0.6838,,12.2832,12.9483,0.8677,1.5751,1.4625,1.1595,1.1595,107387.4227,67741.3379,43811.0662,469283.0372,296029.6466
000055.SZ,20210527,4.4,0.7834,1.2112,1.28,12.3676,13.0372,0.8736,1.586,1.4725,1.1516,1.1516,107387.4227,67741.3379,43811.0662,472504.6599,298061.8868
000055.SZ,20210526,4.36,0.6845,1.0584,1.14,12.2551,12.9187,0.8657,1.5715,1.4591,1.1622,1.1622,107387.4227,67741.3379,43811.0662,468209.163,295352.2332
000055.SZ,20210525,4.34,0.4928,0.762,0.74,12.1989,12.8594,0.8617,1.5643,1.4524,1.1675,1.1675,107387.4227,67741.3379,43811.0662,466061.4145,293997.4065
000055.SZ,20210524,4.32,0.6495,1.0043,0.69,12.1427,12.8002,0.8578,1.5571,1.4457,1.1729,1.1729,107387.4227,67741.3379,43811.0662,463913.6661,292642.5797
000055.SZ,20210521,4.33,0.7357,1.1376,0.79,12.1708,12.8298,0.8597,1.5607,1.4491,1.1702,1.1702,107387.4227,67741.3379,43811.0662,464987.5403,293319.9931
000055.SZ,20210520,4.26,0.4984,0.7707,0.54,11.9741,12.6224,0.8458,1.5355,1.4257,1.1895,1.1895,107387.4227,67741.3379,43811.0662,457470.4207,288578.0995
000055.SZ,20210519,4.29,0.6202,0.959,0.7,12.0584,12.7113,0.8518,1.5463,1.4357,1.1811,1.1811,107387.4227,67741.3379,43811.0662,460692.0434,290610.3396
000055.SZ,20210518,4.35,0.8291,1.2819,1.06,12.227,12.8891,0.8637,1.5679,1.4558,1.1648,1.1648,107387.4227,67741.3379,43811.0662,467135.2887,294674.8199
000055.SZ,20210517,4.37,2.0528,3.174,4.09,12.2832,12.9483,0.8677,1.5751,1.4625,1.1595,1.1595,107387.4227,67741.3379,43811.0662,469283.0372,296029.6466
000055.SZ,20210514,4.33,0.6295,0.9734,1.37,12.1708,12.8298,0.8597,1.5607,1.4491,1.1702,1.1702,107387.4227,67741.3379,43811.0662,464987.5403,293319.9931
000055.SZ,20210513,4.28,0.4925,0.7615,1.1,12.0303,12.6817,0.8498,1.5427,1.4324,1.1839,1.1839,107387.4227,67741.3379,43811.0662,459618.1692,289932.9262
000055.SZ,20210512,4.31,0.4269,0.6601,0.89,12.1146,12.7705,0.8558,1.5535,1.4424,1.1757,1.1757,107387.4227,67741.3379,43811.0662,462839.7918,291965.1663
000055.SZ,20210511,4.29,0.3205,0.4955,0.64,12.0584,12.7113,0.8518,1.5463,1.4357,1.1811,1.1811,107387.4227,67741.3379,43811.0662,460692.0434,290610.3396
000055.SZ,20210510,4.3,0.6376,0.9859,1.23,12.0865,12.7409,0.8538,1.5499,1.4391,1.1784,1.1784,107387.4227,67741.3379,43811.0662,461765.9176,291287.753
000055.SZ,20210507,4.24,0.4132,0.6389,0.76,11.9178,12.5631,0.8419,1.5283,1.419,1.1951,1.1951,107387.4227,67741.3379,43811.0662,455322.6722,287223.2727
000055.SZ,20210506,4.27,0.4319,0.6677,0.8,12.0022,12.652,0.8478,1.5391,1.429,1.1867,1.1867,107387.4227,67741.3379,43811.0662,458544.2949,289255.5128
000055.SZ,20210430,4.24,0.5912,0.9142,1.12,11.9178,12.5631,0.8419,1.5283,1.419,1.1951,1.1951,107387.4227,67741.3379,43811.0662,455322.6722,287223.2727
000055.SZ,20210429,4.3,0.4134,0.6392,0.73,12.0865,12.7409,0.8538,1.5499,1.4391,1.1784,1.1784,107387.4227,67741.3379,43811.0662,461765.9176,291287.753
000055.SZ,20210428,4.33,0.7474,1.1557,1.34,12.1708,12.8298,0.872,1.5607,1.4491,1.1702,1.1702,107387.4227,67741.3379,43811.0662,464987.5403,293319.9931
000055.SZ,20210427,4.42,0.5506,0.8513,0.98,12.4238,12.4238,0.8901,1.5932,1.5932,1.1464,1.1464,107387.4227,67741.3379,43811.0662,474652.4083,299416.7135
000055.SZ,20210426,4.43,0.3886,0.6008,0.63,12.6189,12.6189,0.896,1.6182,1.6182,1.1438,1.1438,108827.8951,67741.3379,43811.0662,482107.5753,300094.1269
000055.SZ,20210423,4.44,0.5308,0.8207,0.78,12.6474,12.6474,0.898,1.6218,1.6218,1.1412,1.1412,108827.8951,67741.3379,43811.0662,483195.8542,300771.5403
000055.SZ,20210422,4.49,0.628,0.9711,0.98,12.7898,12.7898,0.9081,1.6401,1.6401,1.1136,1.1136,108827.8951,67741.3379,43811.0662,488637.249,304158.6072
000055.SZ,20210421,4.48,0.6809,1.0529,1.12,12.7613,12.7613,0.9061,1.6365,1.6365,1.1161,1.1161,108827.8951,67741.3379,43811.0662,487548.97,303481.1938
000055.SZ,20210420,4.44,0.5913,0.9142,0.9,12.6474,12.6474,0.898,1.6218,1.6218,1.1261,1.1261,108827.8951,67741.3379,43811.0662,483195.8542,300771.5403
000055.SZ,20210419,4.48,0.653,1.0096,1.02,12.7613,12.7613,0.9061,1.6365,1.6365,1.1161,1.1161,108827.8951,67741.3379,43811.0662,487548.97,303481.1938
000055.SZ,20210416,4.46,0.8292,1.282,1.42,12.7044,12.7044,0.902,1.6292,1.6292,1.1211,1.1211,108827.8951,67741.3379,43811.0662,485372.4121,302126.367
000055.SZ,20210415,4.36,0.4415,0.6827,0.69,12.4195,12.4195,0.8818,1.5926,1.5926,1.1468,1.1468,108827.8951,67741.3379,43811.0662,474489.6226,295352.2332
000055.SZ,20210414,4.39,0.5272,0.8152,0.76,12.505,12.505,0.8879,1.6036,1.6036,1.139,1.139,108827.8951,67741.3379,43811.0662,477754.4595,297384.4734
000055.SZ,20210413,4.35,0.8352,1.2914,1.24,12.391,12.391,0.8798,1.589,1.589,1.1494,1.1494,108827.8951,67741.3379,43811.0662,473401.3437,294674.8199
000055.SZ,20210412,4.42,0.5808,0.8981,0.8,12.5904,12.5904,0.8939,1.6145,1.6145,1.1312,1.1312,108827.8951,67741.3379,43811.0662,481019.2963,299416.7135
000055.SZ,20210409,4.42,0.5329,0.824,0.68,12.5904,12.5904,0.8939,1.6145,1.6145,1.1312,1.1312,108827.8951,67741.3379,43811.0662,481019.2963,299416.7135
000055.SZ,20210408,4.46,0.7184,1.1109,0.92,12.7044,12.7044,0.902,1.6292,1.6292,1.1211,1.1211,108827.8951,67741.3379,43811.0662,485372.4121,302126.367
000055.SZ,20210407,4.51,0.7995,1.2362,1.02,12.8468,12.8468,0.9121,1.6474,1.6474,1.1086,1.1086,108827.8951,67741.3379,43811.0662,490813.8069,305513.4339
000055.SZ,20210406,4.48,0.7452,1.1522,0.89,12.7613,12.7613,0.9061,1.6365,1.6365,1.1161,1.1161,108827.8951,67741.3379,43811.0662,487548.97,303481.1938
000055.SZ,20210402,4.45,0.8427,1.303,0.89,12.6759,12.6759,0.9,1.6255,1.6255,1.1236,1.1236,108827.8951,67741.3379,43811.0662,484284.1332,301448.9537
000055.SZ,20210401,4.47,0.7878,1.2182,0.72,12.7329,12.7329,0.9041,1.6328,1.6328,1.1186,1.1186,108827.8951,67741.3379,43811.0662,486460.6911,302803.7804
000055.SZ,20210331,4.5,0.7248,1.1207,0.58,12.8183,12.8183,0.9101,1.6438,1.6438,1.1111,1.1111,108827.8951,67741.3379,43811.0662,489725.528,304836.0206
000055.SZ,20210330,4.45,0.825,1.2756,0.55,12.6759,12.6759,0.9,1.6255,1.6255,1.1236,1.1236,108827.8951,67741.3379,43811.0662,484284.1332,301448.9537
000055.SZ,20210329,4.52,0.9856,1.524,0.6,12.8753,12.8753,0.9142,1.6511,1.6511,1.1062,1.1062,108827.8951,67741.3379,43811.0662,491902.0859,306190.8473
000055.SZ,20210326,4.48,1.4353,2.2192,0.85,12.7613,12.7613,0.9061,1.6365,1.6365,1.1161,1.1161,108827.8951,67741.3379,43811.0662,487548.97,303481.1938
000055.SZ,20210325,4.48,1.5071,2.3303,0.87,12.7613,12.7613,0.9061,1.6365,1.6365,1.1161,1.1161,108827.8951,67741.3379,43811.0662,487548.97,303481.1938
000055.SZ,20210324,4.65,1.4615,2.2597,0.84,13.2456,13.2456,0.9405,1.6986,1.6986,1.0753,1.0753,108827.8951,67741.3379,43811.0662,506049.7122,314997.2212
