ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300320.SZ,20210514,5.54,2.8109,3.3944,2.16,17.0325,15.1847,1.7514,1.4717,1.4006,1.0108,1.0108,60123.4191,48815.194,40423.5874,333083.7418,270436.1748
300320.SZ,20210513,5.38,1.2287,1.4837,1.03,16.5406,14.7462,1.7008,1.4292,1.3601,1.0409,1.0409,60123.4191,48815.194,40423.5874,323463.9948,262625.7437
300320.SZ,20210512,5.41,1.198,1.4467,1.0,16.6328,14.8284,1.7103,1.4372,1.3677,1.0351,1.0351,60123.4191,48815.194,40423.5874,325267.6973,264090.1995
300320.SZ,20210511,5.42,1.459,1.7619,1.24,16.6636,14.8558,1.7135,1.4398,1.3703,1.0332,1.0332,60123.4191,48815.194,40423.5874,325868.9315,264578.3515
300320.SZ,20210510,5.33,1.2217,1.4753,1.04,16.3869,14.6091,1.685,1.4159,1.3475,1.0507,1.0507,60123.4191,48815.194,40423.5874,320457.8238,260184.984
300320.SZ,20210507,5.36,1.3882,1.6764,1.02,16.4791,14.6914,1.6945,1.4239,1.3551,1.0448,1.0448,60123.4191,48815.194,40423.5874,322261.5264,261649.4398
300320.SZ,20210506,5.27,0.7212,0.8709,0.43,16.2024,14.4447,1.666,1.4,1.3323,1.0626,1.0626,60123.4191,48815.194,40423.5874,316850.4187,257256.0724
300320.SZ,20210430,5.23,1.1711,1.4142,0.7,16.0794,14.335,1.6534,1.3893,1.3222,1.0707,1.0707,60123.4191,48815.194,40423.5874,314445.4819,255303.4646
300320.SZ,20210429,5.29,1.4047,1.6963,0.85,16.2639,14.4995,1.6724,1.4053,1.3374,1.0586,1.0586,60123.4191,48815.194,40423.5874,318052.887,258232.3763
300320.SZ,20210428,5.28,1.1779,1.4224,0.68,16.2332,14.4721,1.6692,1.4026,1.3349,1.0606,1.0606,60123.4191,48815.194,40423.5874,317451.6528,257744.2243
300320.SZ,20210427,5.29,2.3551,2.844,1.47,16.2639,14.4995,1.6724,1.4053,1.3374,1.0586,1.0586,60123.4191,48815.194,40423.5874,318052.887,258232.3763
300320.SZ,20210426,5.45,2.2422,2.7077,1.48,16.7558,14.938,1.7229,1.4478,1.3778,1.0275,1.0275,60123.4191,48815.194,40423.5874,327672.6341,266042.8073
300320.SZ,20210423,5.28,1.1774,1.4219,0.71,16.2332,14.4721,1.6692,1.4026,1.3349,1.0606,1.0606,60123.4191,48815.194,40423.5874,317451.6528,257744.2243
300320.SZ,20210422,5.37,1.2838,1.5502,0.72,16.5099,14.7188,1.6977,1.4265,1.3576,1.0428,1.0428,60123.4191,48815.194,40423.5874,322862.7606,262137.5918
300320.SZ,20210421,5.41,1.5625,1.8869,0.84,16.6328,14.8284,1.7103,1.4372,1.3677,1.0351,1.0351,60123.4191,48815.194,40423.5874,325267.6973,264090.1995
300320.SZ,20210420,5.38,1.757,2.1218,1.01,16.5406,16.5406,1.747,1.4292,1.4292,1.0409,1.0409,60123.4191,48815.194,40423.5874,323463.9948,262625.7437
300320.SZ,20210419,5.46,1.7933,2.1656,1.09,16.7866,16.7866,1.773,1.4504,1.4504,1.0256,1.0256,60123.4191,48815.194,40423.5874,328273.8683,266530.9592
300320.SZ,20210416,5.42,1.8811,2.2716,1.25,16.6636,16.6636,1.76,1.4398,1.4398,1.0332,1.0332,60123.4191,48815.194,40423.5874,325868.9315,264578.3515
300320.SZ,20210415,5.33,1.9043,2.2996,1.4,16.3869,16.3869,1.7308,1.4159,1.4159,1.0507,1.0507,60123.4191,48815.194,40423.5874,320457.8238,260184.984
300320.SZ,20210414,5.35,1.921,2.3198,1.47,16.4484,16.4484,1.7373,1.4212,1.4212,1.0467,1.0467,60123.4191,48815.194,40423.5874,321660.2922,261161.2879
300320.SZ,20210413,5.19,1.2141,1.4661,0.96,15.9565,15.9565,1.6853,1.3787,1.3787,1.079,1.079,60123.4191,48815.194,40423.5874,312040.5451,253350.8569
300320.SZ,20210412,5.16,1.3036,1.5743,1.07,15.8642,15.8642,1.6756,1.3707,1.3707,1.0853,1.0853,60123.4191,48815.194,40423.5874,310236.8426,251886.401
300320.SZ,20210409,5.28,1.1603,1.4011,0.92,16.2332,16.2332,1.7145,1.4026,1.4026,1.0606,1.0606,60123.4191,48815.194,40423.5874,317451.6528,257744.2243
300320.SZ,20210408,5.23,1.179,1.4238,0.8,16.0794,16.0794,1.6983,1.3893,1.3893,1.0707,1.0707,60123.4191,48815.194,40423.5874,314445.4819,255303.4646
300320.SZ,20210407,5.33,1.6898,2.0406,1.18,16.3869,16.3869,1.7308,1.4159,1.4159,1.0507,1.0507,60123.4191,48815.194,40423.5874,320457.8238,260184.984
300320.SZ,20210406,5.21,0.9822,1.1861,0.66,16.0179,16.0179,1.6918,1.384,1.384,1.0749,1.0749,60123.4191,48815.194,40423.5874,313243.0135,254327.1607
300320.SZ,20210402,5.16,1.1032,1.3323,0.71,15.8642,15.8642,1.6756,1.3707,1.3707,1.0853,1.0853,60123.4191,48815.194,40423.5874,310236.8426,251886.401
300320.SZ,20210401,5.19,1.3434,1.6223,0.75,15.9565,15.9565,1.6853,1.3787,1.3787,1.079,1.079,60123.4191,48815.194,40423.5874,312040.5451,253350.8569
300320.SZ,20210331,5.23,2.2366,2.7009,1.15,16.0794,16.0794,1.6983,1.3893,1.3893,1.0707,1.0707,60123.4191,48815.194,40423.5874,314445.4819,255303.4646
300320.SZ,20210330,5.15,1.5076,1.8205,0.7,13.7979,16.1633,1.6759,1.3816,1.3681,1.0874,1.0874,60123.4191,48815.194,40423.5874,309635.6084,251398.2491
300320.SZ,20210329,5.26,1.2442,1.5025,0.55,14.0926,16.5086,1.7117,1.4111,1.3973,1.0646,1.0646,60123.4191,48815.194,40423.5874,316249.1845,256767.9204
300320.SZ,20210326,5.3,1.3866,1.6745,0.58,14.1998,16.6341,1.7247,1.4218,1.408,1.0566,1.0566,60123.4191,48815.194,40423.5874,318654.1212,258720.5282
300320.SZ,20210325,5.27,2.6395,3.1875,1.14,14.1194,16.54,1.715,1.4138,1.4,1.0626,1.0626,60123.4191,48815.194,40423.5874,316850.4187,257256.0724
300320.SZ,20210324,5.41,2.9397,3.55,1.33,14.4945,16.9793,1.7605,1.4513,1.4372,1.0351,1.0351,60123.4191,48815.194,40423.5874,325267.6973,264090.1995
300320.SZ,20210323,5.3,2.4834,2.9989,1.05,14.1998,16.6341,1.7247,1.4218,1.408,1.0566,1.0566,60123.4191,48815.194,40423.5874,318654.1212,258720.5282
300320.SZ,20210322,5.4,1.8107,2.1866,0.7,14.4677,16.948,1.7573,1.4486,1.4345,1.037,1.037,60123.4191,48815.194,40423.5874,324666.4631,263602.0476
300320.SZ,20210319,5.31,2.1053,2.5424,0.72,14.2266,16.6655,1.728,1.4245,1.4106,1.0546,1.0546,60123.4191,48815.194,40423.5874,319255.3554,259208.6801
300320.SZ,20210318,5.39,2.2305,2.6935,0.68,14.4409,16.9166,1.754,1.4459,1.4319,1.039,1.039,60123.4191,48815.194,40423.5874,324065.2289,263113.8957
300320.SZ,20210317,5.47,2.4287,2.9329,0.6,14.6553,17.1677,1.78,1.4674,1.4531,1.0238,1.0238,60123.4191,48815.194,40423.5874,328875.1025,267019.1112
300320.SZ,20210316,5.56,3.2819,3.9632,0.62,14.8964,17.4501,1.8093,1.4916,1.477,1.0072,1.0072,60123.4191,48815.194,40423.5874,334286.2102,271412.4786
300320.SZ,20210315,5.53,2.8412,3.431,0.51,14.816,17.356,1.7996,1.4835,1.4691,1.0127,1.0127,60123.4191,48815.194,40423.5874,332482.5076,269948.0228
300320.SZ,20210312,5.39,3.7626,4.5437,0.7,14.4409,16.9166,1.754,1.4459,1.4319,1.039,1.039,60123.4191,48815.194,40423.5874,324065.2289,263113.8957
300320.SZ,20210311,5.4,4.0006,4.8311,0.82,14.4677,16.948,1.7573,1.4486,1.4345,1.037,1.037,60123.4191,48815.194,40423.5874,324666.4631,263602.0476
300320.SZ,20210310,5.33,6.4892,7.8363,1.68,14.2802,16.7283,1.7345,1.4298,1.4159,1.0507,1.0507,60123.4191,48815.194,40423.5874,320457.8238,260184.984
300320.SZ,20210309,5.72,9.2573,11.1791,4.01,15.3251,17.9523,1.8614,1.5345,1.5195,0.979,0.979,60123.4191,48815.194,40423.5874,343905.9573,279222.9097
300320.SZ,20210308,5.52,4.2139,5.0886,2.43,14.7892,17.3246,1.7963,1.4808,1.4664,1.0145,1.0145,60123.4191,48815.194,40423.5874,331881.2734,269459.8709
300320.SZ,20210305,5.34,2.8894,3.5343,1.87,14.307,16.7596,1.7377,1.4325,1.4186,1.0487,1.0487,60123.4191,46496.102,38011.582,321059.058,248289.1847
300320.SZ,20210304,5.21,1.8962,2.3148,1.21,13.9587,13.5895,1.7251,1.3977,1.3726,1.0749,1.0749,60123.4191,46403.1886,38011.582,313243.0135,241760.6126
300320.SZ,20210303,5.25,1.3027,1.5903,0.7,14.0659,13.6939,1.7384,1.4084,1.3831,1.0667,1.0667,60123.4191,46403.1886,38011.582,315647.9503,243616.7402
300320.SZ,20210302,5.19,1.6051,1.9594,0.84,13.9051,13.5374,1.7185,1.3923,1.3673,1.079,1.079,60123.4191,46403.1886,38011.582,312040.5451,240832.5488
300320.SZ,20210301,5.27,1.4324,1.7487,0.68,14.1194,13.746,1.745,1.4138,1.3884,1.0626,1.0626,60123.4191,46403.1886,38011.582,316850.4187,244544.8039
