ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
002135.SZ,20210528,6.29,0.4981,0.9016,,24.0254,20.126,1.4458,0.7029,0.6561,0.4293,0.4226,103440.22,95851.0982,52952.4484,650638.9838,602903.4077
002135.SZ,20210527,6.39,0.3435,0.6217,0.61,24.4074,20.4459,1.4688,0.7141,0.6666,0.4225,0.416,103440.22,95851.0982,52952.4484,660983.0058,612488.5175
002135.SZ,20210526,6.4,0.4022,0.728,0.63,24.4456,20.4779,1.4711,0.7152,0.6676,0.4219,0.4154,103440.22,95851.0982,52952.4484,662017.408,613447.0285
002135.SZ,20210525,6.36,1.0076,1.8239,1.88,24.2928,20.3499,1.4619,0.7107,0.6634,0.4245,0.418,103440.22,95851.0982,52952.4484,657879.7992,609612.9846
002135.SZ,20210524,6.52,0.3265,0.5911,0.57,24.904,20.8619,1.4987,0.7286,0.6801,0.4141,0.4077,103440.22,95851.0982,52952.4484,674430.2344,624949.1603
002135.SZ,20210521,6.49,0.6128,1.1093,1.14,24.7894,20.7659,1.4918,0.7253,0.677,0.416,0.4096,103440.22,95851.0982,52952.4484,671327.0278,622073.6273
002135.SZ,20210520,6.59,0.4785,0.8662,0.85,25.1713,21.0859,1.5148,0.7364,0.6874,0.4097,0.4034,103440.22,95851.0982,52952.4484,681671.0498,631658.7371
002135.SZ,20210519,6.66,0.7586,1.3731,1.61,25.4387,21.3098,1.5309,0.7443,0.6947,0.4054,0.3992,103440.22,95851.0982,52952.4484,688911.8652,638368.314
002135.SZ,20210518,6.84,0.5098,0.9229,1.06,26.1262,21.8858,1.5723,0.7644,0.7135,0.3947,0.3886,103440.22,95851.0982,52952.4484,707531.1048,655621.5117
002135.SZ,20210517,6.69,0.5157,0.9334,1.12,25.5533,21.4058,1.5378,0.7476,0.6978,0.4036,0.3974,103440.22,95851.0982,52952.4484,692015.0718,641243.847
002135.SZ,20210514,6.9,0.4171,0.755,0.9,26.3554,22.0778,1.5861,0.7711,0.7198,0.3913,0.3853,103440.22,95851.0982,52952.4484,713737.518,661372.5776
002135.SZ,20210513,6.92,0.624,1.1295,1.52,26.4318,22.1418,1.5907,0.7733,0.7218,0.3902,0.3842,103440.22,95851.0982,52952.4484,715806.3224,663289.5995
002135.SZ,20210512,6.76,0.2852,0.5162,0.67,25.8207,21.6298,1.5539,0.7554,0.7051,0.3994,0.3932,103440.22,95851.0982,52952.4484,699255.8872,647953.4238
002135.SZ,20210511,6.71,0.5559,1.0063,1.17,25.6297,21.4698,1.5424,0.7499,0.6999,0.4024,0.3962,103440.22,95851.0982,52952.4484,694083.8762,643160.8689
002135.SZ,20210510,6.78,0.425,0.7694,0.73,25.8971,21.6938,1.5585,0.7577,0.7072,0.3982,0.3921,103440.22,95851.0982,52952.4484,701324.6916,649870.4458
