ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600496.SH,20210514,4.21,1.1872,1.6192,0.74,13.0752,12.9653,1.2175,0.7379,0.7127,0.4914,0.4914,201287.4349,201287.4349,147580.4745,847420.1009,847420.1009
600496.SH,20210513,4.17,0.887,1.2098,0.45,12.951,12.8422,1.2059,0.7309,0.7059,0.4961,0.4961,201287.4349,201287.4349,147580.4745,839368.6035,839368.6035
600496.SH,20210512,4.22,1.273,1.7363,0.63,13.1063,12.9961,1.2204,0.7397,0.7144,0.4902,0.4902,201287.4349,201287.4349,147580.4745,849432.9753,849432.9753
600496.SH,20210511,4.19,1.3512,1.8429,0.66,13.0131,12.9037,1.2117,0.7344,0.7093,0.4937,0.4937,201287.4349,201287.4349,147580.4745,843394.3522,843394.3522
600496.SH,20210510,4.21,2.6279,3.5843,1.0,13.0752,12.9653,1.2175,0.7379,0.7127,0.4914,0.4914,201287.4349,201287.4349,147580.4745,847420.1009,847420.1009
600496.SH,20210507,4.38,1.9151,2.6121,0.79,13.6032,13.4889,1.2667,0.7677,0.7415,0.4723,0.4723,201287.4349,201287.4349,147580.4745,881638.9649,881638.9649
600496.SH,20210506,4.37,2.6917,3.6712,1.22,13.5721,13.4581,1.2638,0.766,0.7398,0.4734,0.4734,201287.4349,201287.4349,147580.4745,879626.0905,879626.0905
600496.SH,20210430,4.51,1.4563,1.9863,0.7,14.0069,13.8892,1.3043,0.7905,0.7635,0.4587,0.4587,201287.4349,201287.4349,147580.4745,907806.3314,907806.3314
600496.SH,20210429,4.47,1.535,2.0935,0.8,13.8827,13.766,1.2927,0.7835,0.7567,0.4628,0.4628,201287.4349,201287.4349,147580.4745,899754.834,899754.834
600496.SH,20210428,4.53,5.6039,7.6432,5.56,14.0691,13.9508,1.31,0.794,0.7669,0.4567,0.4567,201287.4349,201287.4349,147580.4745,911832.0801,911832.0801
600496.SH,20210427,5.0,0.867,1.1825,0.86,15.5288,15.5288,1.4746,0.8764,0.8764,0.4137,0.4137,201287.4349,201287.4349,147580.4745,1006437.1745,1006437.1745
600496.SH,20210426,5.08,1.5521,2.1169,1.7,15.7772,15.7772,1.4982,0.8904,0.8904,0.4072,0.4072,201287.4349,201287.4349,147580.4745,1022540.1693,1022540.1693
600496.SH,20210423,5.06,0.8416,1.1479,0.92,15.7151,15.7151,1.4923,0.8869,0.8869,0.4088,0.4088,201287.4349,201287.4349,147580.4745,1018514.4206,1018514.4206
600496.SH,20210422,4.99,0.8146,0.9454,0.75,15.4977,15.4977,1.4716,0.8746,0.8746,0.4146,0.4146,201287.4349,171287.4349,147580.4745,1004424.3002,854724.3002
600496.SH,20210421,4.98,1.2722,1.4766,1.26,15.4667,15.4667,1.4687,0.8729,0.8729,0.4154,0.4154,201287.4349,171287.4349,147580.4745,1002411.4258,853011.4258
600496.SH,20210420,5.08,1.0062,1.1679,0.94,15.7772,15.7772,1.4982,0.8904,0.8904,0.4072,0.4072,201287.4349,171287.4349,147580.4745,1022540.1693,870140.1693
600496.SH,20210419,5.11,1.2886,1.4956,1.16,15.8704,15.8704,1.507,0.8957,0.8957,0.4048,0.4048,201287.4349,171287.4349,147580.4745,1028578.7923,875278.7923
600496.SH,20210416,5.05,1.0012,1.162,0.88,15.6841,15.6841,1.4893,0.8851,0.8851,0.4096,0.4096,201287.4349,171287.4349,147580.4745,1016501.5462,865001.5462
600496.SH,20210415,4.97,0.8343,0.9683,0.66,24.8042,15.3366,1.4612,0.9774,0.8675,0.4162,0.4162,201287.4349,171287.4349,147580.4745,1000398.5515,851298.5515
600496.SH,20210414,5.01,0.9339,1.084,0.68,25.0038,15.46,1.4729,0.9853,0.8745,0.4129,0.4129,201287.4349,171287.4349,147580.4745,1008450.0488,858150.0488
600496.SH,20210413,4.94,1.3059,1.5157,0.8,24.6545,15.244,1.4524,0.9715,0.8623,0.4188,0.4188,201287.4349,171287.4349,147580.4745,994359.9284,846159.9284
600496.SH,20210412,5.05,1.4857,1.7244,0.87,25.2034,15.5835,1.4847,0.9931,0.8815,0.4096,0.4096,201287.4349,171287.4349,147580.4745,1016501.5462,865001.5462
600496.SH,20210409,5.17,1.1056,1.2832,0.63,25.8023,15.9538,1.52,1.0167,0.9024,0.4001,0.4001,201287.4349,171287.4349,147580.4745,1040656.0384,885556.0384
600496.SH,20210408,5.26,1.4984,1.7391,0.86,26.2515,16.2315,1.5464,1.0344,0.9181,0.3933,0.3933,201287.4349,171287.4349,147580.4745,1058771.9076,900971.9076
600496.SH,20210407,5.25,1.4452,1.6774,0.77,26.2016,16.2006,1.5435,1.0325,0.9164,0.394,0.394,201287.4349,171287.4349,147580.4745,1056759.0332,899259.0332
600496.SH,20210406,5.19,2.6479,3.0733,1.61,25.9021,16.0155,1.5259,1.0207,0.9059,0.3986,0.3986,201287.4349,171287.4349,147580.4745,1044681.7871,888981.7871
600496.SH,20210402,5.32,1.796,2.0845,1.14,26.5509,16.4166,1.5641,1.0462,0.9286,0.3889,0.3889,201287.4349,171287.4349,147580.4745,1070849.1537,911249.1537
600496.SH,20210401,5.43,1.3457,1.5619,0.84,27.0999,16.7561,1.5964,1.0678,0.9478,0.381,0.381,201287.4349,171287.4349,147580.4745,1092990.7715,930090.7715
600496.SH,20210331,5.41,1.4654,1.7008,0.78,27.0001,16.6944,1.5905,1.0639,0.9443,0.3824,0.3824,201287.4349,171287.4349,147580.4745,1088965.0228,926665.0228
600496.SH,20210330,5.49,2.1684,2.5167,1.06,27.3994,16.9412,1.6141,1.0796,0.9583,0.3768,0.3768,201287.4349,171287.4349,147580.4745,1105068.0176,940368.0176
600496.SH,20210329,5.4,1.4434,1.6752,0.56,26.9502,16.6635,1.5876,1.0619,0.9426,0.3831,0.3831,201287.4349,171287.4349,147580.4745,1086952.1485,924952.1485
600496.SH,20210326,5.41,1.4618,1.6966,0.53,27.0001,16.6944,1.5905,1.0639,0.9443,0.3824,0.3824,201287.4349,171287.4349,147580.4745,1088965.0228,926665.0228
600496.SH,20210325,5.32,1.4816,1.7196,0.46,26.5509,16.4166,1.5641,1.0462,0.9286,0.3889,0.3889,201287.4349,171287.4349,147580.4745,1070849.1537,911249.1537
600496.SH,20210324,5.35,2.869,3.3298,0.91,26.7007,16.5092,1.5729,1.0521,0.9338,0.3867,0.3867,201287.4349,171287.4349,147580.4745,1076887.7767,916387.7767
600496.SH,20210323,5.58,3.0127,3.4966,0.91,27.8485,17.219,1.6405,1.0973,0.974,0.3707,0.3707,201287.4349,171287.4349,147580.4745,1123183.8867,955783.8867
600496.SH,20210322,5.75,4.131,4.7946,1.26,28.697,17.7436,1.6905,1.1308,1.0037,0.3598,0.3598,201287.4349,171287.4349,147580.4745,1157402.7507,984902.7507
600496.SH,20210319,5.43,2.288,2.6556,0.65,27.0999,16.7561,1.5964,1.0678,0.9478,0.381,0.381,201287.4349,171287.4349,147580.4745,1092990.7715,930090.7715
600496.SH,20210318,5.5,3.8436,4.461,1.05,27.4493,16.9721,1.617,1.0816,0.96,0.3761,0.3761,201287.4349,171287.4349,147580.4745,1107080.892,942080.892
600496.SH,20210317,5.71,2.5349,2.942,0.55,28.4974,17.6201,1.6787,1.1229,0.9967,0.3623,0.3623,201287.4349,171287.4349,147580.4745,1149351.2533,978051.2533
600496.SH,20210316,5.79,3.7001,4.2945,0.63,28.8966,17.867,1.7023,1.1386,1.0106,0.3573,0.3573,201287.4349,171287.4349,147580.4745,1165454.2481,991754.2481
600496.SH,20210315,5.74,4.024,4.6704,0.56,28.6471,17.7127,1.6876,1.1288,1.0019,0.3604,0.3604,201287.4349,171287.4349,147580.4745,1155389.8763,983189.8763
600496.SH,20210312,5.67,3.4916,4.0525,0.49,28.2977,17.4967,1.667,1.115,0.9897,0.3648,0.3648,201287.4349,171287.4349,147580.4745,1141299.7559,971199.7559
600496.SH,20210311,5.78,4.5064,5.2303,0.64,28.8467,17.8361,1.6993,1.1367,1.0089,0.3579,0.3579,201287.4349,171287.4349,147580.4745,1163441.3737,990041.3737
600496.SH,20210310,5.75,7.1531,8.3022,1.17,28.697,17.7436,1.6905,1.1308,1.0037,0.3598,0.3598,201287.4349,171287.4349,147580.4745,1157402.7507,984902.7507
600496.SH,20210309,5.72,10.2182,11.8597,2.16,28.5473,17.651,1.6817,1.1249,0.9984,0.3617,0.3617,201287.4349,171287.4349,147580.4745,1151364.1276,979764.1276
600496.SH,20210308,5.66,10.6251,12.3319,2.79,28.2478,17.4658,1.664,1.1131,0.988,0.3655,0.3655,201287.4349,171287.4349,147580.4745,1139286.8815,969486.8815
600496.SH,20210305,5.4,2.7861,3.2336,0.76,26.9502,18.639,1.6265,1.0619,1.0169,0.3831,0.3831,201287.4349,171287.4349,147580.4745,1086952.1485,924952.1485
600496.SH,20210304,5.43,4.3972,5.1035,1.31,27.0999,18.7425,1.6355,1.0678,1.0225,0.381,0.381,201287.4349,171287.4349,147580.4745,1092990.7715,930090.7715
600496.SH,20210303,5.27,2.472,2.8691,0.7,26.3014,18.1903,1.5873,1.0364,0.9924,0.3925,0.3925,201287.4349,171287.4349,147580.4745,1060784.7819,902684.7819
600496.SH,20210302,5.16,3.4089,3.9566,0.93,25.7524,17.8106,1.5542,1.0148,0.9717,0.4009,0.4009,201287.4349,171287.4349,147580.4745,1038643.1641,883843.1641
600496.SH,20210301,5.23,5.9691,6.9279,1.62,26.1018,18.0522,1.5753,1.0285,0.9849,0.3955,0.3955,201287.4349,171287.4349,147580.4745,1052733.2845,895833.2845
