ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000012.SZ,20210528,10.24,2.653,3.6972,,40.3476,25.3311,2.915,2.9466,2.6326,0.6836,0.6836,307069.2107,195799.9069,140497.8748,3144388.7176,2004991.0467
000012.SZ,20210527,10.09,2.6138,3.6426,0.68,39.7565,24.96,2.8723,2.9034,2.594,0.6938,0.6938,307069.2107,195799.9069,140497.8748,3098328.336,1975621.0606
000012.SZ,20210526,9.69,3.1451,4.3831,0.76,38.1805,23.9705,2.7584,2.7883,2.4912,0.7224,0.7224,307069.2107,195799.9069,140497.8748,2975500.6517,1897301.0979
000012.SZ,20210525,9.06,2.2884,3.1891,0.59,35.6981,22.4121,2.5791,2.607,2.3292,0.7726,0.7726,307069.2107,195799.9069,140497.8748,2782047.0489,1773947.1565
000012.SZ,20210524,8.83,3.1932,4.4501,0.89,34.7919,21.8431,2.5136,2.5409,2.2701,0.7928,0.7928,307069.2107,195799.9069,140497.8748,2711421.1305,1728913.1779
000012.SZ,20210521,8.54,3.9689,5.5311,1.27,33.6492,21.1257,2.4311,2.4574,2.1955,0.8197,0.8197,307069.2107,195799.9069,140497.8748,2622371.0594,1672131.2049
000012.SZ,20210520,8.92,6.5375,9.1108,2.94,35.1465,22.0658,2.5392,2.5668,2.2932,0.7848,0.7848,307069.2107,195799.9069,140497.8748,2739057.3594,1746535.1695
000012.SZ,20210519,9.91,4.5853,6.3902,2.62,39.0473,24.5148,2.8211,2.8516,2.5477,0.7064,0.7064,307069.2107,195799.9069,140497.8748,3043055.878,1940377.0774
000012.SZ,20210518,9.01,1.0359,1.4436,0.5,35.5011,22.2884,2.5649,2.5927,2.3164,0.7769,0.7769,307069.2107,195799.9069,140497.8748,2766693.5884,1764157.1612
000012.SZ,20210517,9.01,1.7359,2.4191,0.79,35.5011,22.2884,2.5649,2.5927,2.3164,0.7769,0.7769,307069.2107,195799.9069,140497.8748,2766693.5884,1764157.1612
000012.SZ,20210514,8.91,1.7792,2.4795,0.73,35.1071,22.041,2.5364,2.5639,2.2907,0.7856,0.7856,307069.2107,195799.9069,140497.8748,2735986.6673,1744577.1705
000012.SZ,20210513,8.95,1.9705,2.7461,0.8,35.2647,22.14,2.5478,2.5754,2.3009,0.7821,0.7821,307069.2107,195799.9069,140497.8748,2748269.4358,1752409.1668
000012.SZ,20210512,9.16,2.2204,3.0944,0.91,36.0922,22.6594,2.6076,2.6358,2.3549,0.7642,0.7642,307069.2107,195799.9069,140497.8748,2812753.97,1793527.1472
000012.SZ,20210511,9.07,2.7285,3.8025,1.17,35.7375,22.4368,2.5819,2.6099,2.3318,0.7718,0.7718,307069.2107,195799.9069,140497.8748,2785117.741,1775905.1556
000012.SZ,20210510,9.04,2.2313,3.1096,0.9,35.6193,22.3626,2.5734,2.6013,2.3241,0.7743,0.7743,307069.2107,195799.9069,140497.8748,2775905.6647,1770031.1584
000012.SZ,20210507,8.9,3.0106,4.1956,1.27,35.0677,22.0163,2.5335,2.561,2.2881,0.7865,0.7865,307069.2107,195799.9069,140497.8748,2732915.9752,1742619.1714
000012.SZ,20210506,9.08,2.0563,2.8657,0.72,35.7769,22.4616,2.5848,2.6128,2.3344,0.7709,0.7709,307069.2107,195799.9069,140497.8748,2788188.4332,1777863.1547
000012.SZ,20210430,8.96,2.1727,3.028,0.75,35.3041,22.1647,2.5506,2.5783,2.3035,0.7813,0.7813,307069.2107,195799.9069,140497.8748,2751340.1279,1754367.1658
000012.SZ,20210429,9.02,2.1765,3.0332,0.65,35.5405,22.3131,2.5677,2.5955,2.3189,0.7761,0.7761,307069.2107,195799.9069,140497.8748,2769764.2805,1766115.1602
000012.SZ,20210428,8.97,3.0216,4.211,0.92,35.3435,22.1894,2.5535,2.5812,2.3061,0.7804,0.7804,307069.2107,195799.9069,140497.8748,2754410.82,1756325.1649
000012.SZ,20210427,8.59,2.4035,3.3496,0.7,33.8462,21.2494,2.4453,2.4718,2.2084,0.8149,0.8149,307069.2107,195799.9069,140497.8748,2637724.5199,1681921.2003
000012.SZ,20210426,8.53,4.4439,6.1931,1.3,33.6098,21.101,2.4282,2.4545,2.193,0.8206,0.8206,307069.2107,195799.9069,140497.8748,2619300.3673,1670173.2059
000012.SZ,20210423,8.17,2.5218,3.5145,0.68,32.1914,32.1914,2.4564,2.3509,2.3509,0.8568,0.8568,307069.2107,195799.9069,140497.8748,2508755.4514,1599685.2394
000012.SZ,20210422,8.35,4.4772,6.2395,1.27,32.9006,32.9006,2.5106,2.4027,2.4027,0.8383,0.8383,307069.2107,195799.9069,140497.8748,2564027.9093,1634929.2226
